# IsPeriodic    : True
# Period        : 0.636983 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.404 -0.784 -0.646 -0.566 -0.528 -0.528
0.00127397 0.404 -0.784 -0.646 -0.566 -0.528 -0.528
0.00254793 0.405 -0.783 -0.645 -0.566 -0.527 -0.527
0.0038219 0.407 -0.781 -0.644 -0.565 -0.526 -0.526
0.00509586 0.409 -0.779 -0.642 -0.564 -0.525 -0.525
0.00636983 0.413 -0.777 -0.640 -0.564 -0.523 -0.523
0.0076438 0.418 -0.773 -0.639 -0.563 -0.521 -0.521
0.00891776 0.422 -0.770 -0.636 -0.562 -0.518 -0.518
0.0101917 0.427 -0.766 -0.633 -0.561 -0.515 -0.515
0.0114657 0.433 -0.762 -0.632 -0.561 -0.513 -0.513
0.0127397 0.439 -0.757 -0.629 -0.559 -0.509 -0.509
0.0140136 0.445 -0.753 -0.625 -0.558 -0.506 -0.506
0.0152876 0.451 -0.748 -0.623 -0.556 -0.503 -0.503
0.0165616 0.457 -0.743 -0.620 -0.555 -0.500 -0.500
0.0178355 0.463 -0.739 -0.617 -0.553 -0.498 -0.498
0.0191095 0.469 -0.733 -0.614 -0.551 -0.494 -0.494
0.0203835 0.474 -0.729 -0.612 -0.549 -0.492 -0.492
0.0216574 0.479 -0.724 -0.608 -0.547 -0.489 -0.489
0.0229314 0.485 -0.718 -0.606 -0.545 -0.486 -0.486
0.0242054 0.490 -0.714 -0.603 -0.543 -0.484 -0.484
0.0254793 0.496 -0.708 -0.600 -0.540 -0.481 -0.481
0.0267533 0.502 -0.702 -0.597 -0.537 -0.478 -0.478
0.0280273 0.506 -0.696 -0.594 -0.534 -0.476 -0.476
0.0293012 0.512 -0.691 -0.590 -0.531 -0.474 -0.474
0.0305752 0.518 -0.685 -0.588 -0.528 -0.471 -0.471
0.0318491 0.524 -0.679 -0.584 -0.525 -0.468 -0.468
0.0331231 0.530 -0.672 -0.580 -0.521 -0.466 -0.466
0.0343971 0.536 -0.665 -0.577 -0.517 -0.463 -0.463
0.035671 0.542 -0.658 -0.573 -0.515 -0.460 -0.460
0.036945 0.548 -0.651 -0.570 -0.511 -0.458 -0.458
0.038219 0.554 -0.645 -0.566 -0.507 -0.455 -0.455
0.0394929 0.560 -0.637 -0.562 -0.504 -0.452 -0.452
0.0407669 0.567 -0.630 -0.558 -0.500 -0.450 -0.450
0.0420409 0.573 -0.622 -0.554 -0.497 -0.447 -0.447
0.0433148 0.579 -0.614 -0.550 -0.493 -0.444 -0.444
0.0445888 0.584 -0.605 -0.545 -0.489 -0.442 -0.442
0.0458628 0.590 -0.597 -0.542 -0.486 -0.439 -0.439
0.0471367 0.597 -0.589 -0.537 -0.482 -0.436 -0.436
0.0484107 0.603 -0.581 -0.534 -0.479 -0.434 -0.434
0.0496847 0.609 -0.573 -0.529 -0.476 -0.432 -0.432
0.0509586 0.615 -0.565 -0.525 -0.473 -0.429 -0.429
0.0522326 0.622 -0.557 -0.521 -0.469 -0.427 -0.427
0.0535066 0.628 -0.549 -0.517 -0.466 -0.424 -0.424
0.0547805 0.634 -0.541 -0.512 -0.464 -0.422 -0.422
0.0560545 0.640 -0.533 -0.509 -0.460 -0.420 -0.420
0.0573285 0.647 -0.525 -0.504 -0.457 -0.417 -0.417
0.0586024 0.653 -0.517 -0.501 -0.454 -0.415 -0.415
0.0598764 0.659 -0.509 -0.496 -0.451 -0.413 -0.413
0.0611504 0.665 -0.502 -0.493 -0.448 -0.411 -0.411
0.0624243 0.671 -0.494 -0.488 -0.446 -0.408 -0.408
0.0636983 0.677 -0.487 -0.485 -0.443 -0.406 -0.406
0.0649723 0.684 -0.479 -0.481 -0.441 -0.403 -0.403
0.0662462 0.690 -0.472 -0.476 -0.438 -0.401 -0.401
0.0675202 0.696 -0.465 -0.473 -0.435 -0.399 -0.399
0.0687942 0.701 -0.458 -0.469 -0.433 -0.397 -0.397
0.0700681 0.707 -0.451 -0.466 -0.430 -0.395 -0.395
0.0713421 0.712 -0.445 -0.462 -0.428 -0.393 -0.393
0.0726161 0.718 -0.439 -0.459 -0.426 -0.390 -0.390
0.07389 0.724 -0.432 -0.455 -0.423 -0.388 -0.388
0.075164 0.730 -0.426 -0.451 -0.420 -0.386 -0.386
0.076438 0.736 -0.419 -0.448 -0.418 -0.384 -0.384
0.0777119 0.741 -0.413 -0.444 -0.416 -0.382 -0.382
0.0789859 0.746 -0.408 -0.441 -0.414 -0.380 -0.380
0.0802599 0.751 -0.402 -0.437 -0.412 -0.378 -0.378
0.0815338 0.757 -0.396 -0.433 -0.410 -0.376 -0.376
0.0828078 0.763 -0.390 -0.431 -0.408 -0.375 -0.375
0.0840818 0.768 -0.385 -0.427 -0.405 -0.373 -0.373
0.0853557 0.774 -0.379 -0.424 -0.403 -0.371 -0.371
0.0866297 0.778 -0.374 -0.421 -0.401 -0.369 -0.369
0.0879037 0.784 -0.369 -0.417 -0.400 -0.367 -0.367
0.0891776 0.789 -0.364 -0.415 -0.397 -0.365 -0.365
0.0904516 0.794 -0.359 -0.411 -0.395 -0.363 -0.363
0.0917256 0.800 -0.354 -0.408 -0.393 -0.361 -0.361
