# IsPeriodic    : True
# Period        : 0.723388 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.750 -0.380 -0.436 -0.450 -0.435 -0.435
0.00144678 0.750 -0.380 -0.436 -0.450 -0.435 -0.435
0.00289355 0.750 -0.380 -0.436 -0.450 -0.435 -0.435
0.00434033 0.751 -0.379 -0.435 -0.449 -0.435 -0.435
0.0057871 0.752 -0.379 -0.435 -0.449 -0.435 -0.435
0.00723388 0.753 -0.378 -0.435 -0.449 -0.434 -0.434
0.00868066 0.754 -0.378 -0.434 -0.448 -0.433 -0.433
0.0101274 0.755 -0.376 -0.434 -0.448 -0.433 -0.433
0.0115742 0.757 -0.376 -0.434 -0.447 -0.432 -0.432
0.013021 0.759 -0.375 -0.433 -0.446 -0.431 -0.431
0.0144678 0.761 -0.374 -0.432 -0.445 -0.430 -0.430
0.0159145 0.763 -0.372 -0.431 -0.445 -0.429 -0.429
0.0173613 0.765 -0.371 -0.430 -0.444 -0.428 -0.428
0.0188081 0.767 -0.370 -0.430 -0.443 -0.427 -0.427
0.0202549 0.769 -0.369 -0.428 -0.442 -0.426 -0.426
0.0217016 0.771 -0.367 -0.427 -0.441 -0.425 -0.425
0.0231484 0.774 -0.365 -0.426 -0.440 -0.424 -0.424
0.0245952 0.775 -0.363 -0.425 -0.440 -0.423 -0.423
0.026042 0.778 -0.362 -0.423 -0.438 -0.422 -0.422
0.0274887 0.780 -0.360 -0.422 -0.437 -0.421 -0.421
0.0289355 0.783 -0.357 -0.421 -0.437 -0.420 -0.420
0.0303823 0.785 -0.355 -0.419 -0.435 -0.419 -0.419
0.0318291 0.788 -0.353 -0.417 -0.434 -0.418 -0.418
0.0332758 0.790 -0.350 -0.416 -0.434 -0.417 -0.417
0.0347226 0.792 -0.347 -0.414 -0.433 -0.416 -0.416
0.0361694 0.795 -0.345 -0.412 -0.431 -0.415 -0.415
0.0376162 0.797 -0.342 -0.410 -0.430 -0.414 -0.414
0.039063 0.800 -0.339 -0.408 -0.429 -0.413 -0.413
0.0405097 0.803 -0.336 -0.405 -0.428 -0.412 -0.412
0.0419565 0.806 -0.333 -0.403 -0.427 -0.411 -0.411
0.0434033 0.808 -0.330 -0.401 -0.426 -0.410 -0.410
0.0448501 0.811 -0.326 -0.398 -0.424 -0.409 -0.409
0.0462968 0.814 -0.323 -0.396 -0.423 -0.408 -0.408
0.0477436 0.817 -0.320 -0.394 -0.422 -0.407 -0.407
0.0491904 0.820 -0.316 -0.392 -0.421 -0.406 -0.406
0.0506372 0.823 -0.312 -0.390 -0.419 -0.405 -0.405
0.0520839 0.826 -0.309 -0.387 -0.418 -0.404 -0.404
0.0535307 0.830 -0.305 -0.385 -0.417 -0.403 -0.403
0.0549775 0.833 -0.301 -0.383 -0.415 -0.402 -0.402
0.0564243 0.836 -0.297 -0.381 -0.414 -0.401 -0.401
0.057871 0.839 -0.293 -0.379 -0.413 -0.400 -0.400
0.0593178 0.843 -0.289 -0.377 -0.411 -0.400 -0.400
0.0607646 0.846 -0.286 -0.375 -0.410 -0.398 -0.398
0.0622114 0.850 -0.282 -0.373 -0.408 -0.397 -0.397
0.0636581 0.853 -0.278 -0.371 -0.407 -0.397 -0.397
0.0651049 0.856 -0.275 -0.369 -0.405 -0.396 -0.396
0.0665517 0.859 -0.272 -0.367 -0.404 -0.395 -0.395
0.0679985 0.863 -0.268 -0.366 -0.403 -0.394 -0.394
0.0694452 0.866 -0.265 -0.363 -0.401 -0.393 -0.393
0.070892 0.870 -0.262 -0.362 -0.400 -0.392 -0.392
0.0723388 0.873 -0.258 -0.360 -0.398 -0.391 -0.391
0.0737856 0.876 -0.255 -0.359 -0.397 -0.390 -0.390
0.0752324 0.879 -0.252 -0.357 -0.396 -0.390 -0.390
0.0766791 0.883 -0.249 -0.355 -0.394 -0.389 -0.389
0.0781259 0.886 -0.246 -0.354 -0.393 -0.388 -0.388
0.0795727 0.889 -0.243 -0.352 -0.392 -0.387 -0.387
0.0810195 0.892 -0.240 -0.351 -0.391 -0.386 -0.386
0.0824662 0.895 -0.237 -0.349 -0.389 -0.385 -0.385
0.083913 0.898 -0.234 -0.348 -0.388 -0.385 -0.385
0.0853598 0.901 -0.231 -0.346 -0.387 -0.384 -0.384
0.0868066 0.904 -0.228 -0.345 -0.385 -0.383 -0.383
0.0882533 0.907 -0.226 -0.344 -0.384 -0.382 -0.382
0.0897001 0.910 -0.223 -0.342 -0.383 -0.381 -0.381
0.0911469 0.913 -0.220 -0.341 -0.382 -0.380 -0.380
0.0925937 0.916 -0.218 -0.340 -0.381 -0.380 -0.380
