# IsPeriodic    : True
# Period        : 0.549936 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.395 -0.791 -0.678 -0.572 -0.518 -0.518
0.00109987 0.395 -0.790 -0.678 -0.572 -0.518 -0.518
0.00219974 0.395 -0.789 -0.677 -0.572 -0.518 -0.518
0.00329962 0.397 -0.786 -0.675 -0.571 -0.517 -0.517
0.00439949 0.398 -0.784 -0.672 -0.571 -0.517 -0.517
0.00549936 0.400 -0.781 -0.669 -0.570 -0.515 -0.515
0.00659923 0.401 -0.776 -0.666 -0.569 -0.515 -0.515
0.0076991 0.403 -0.770 -0.662 -0.567 -0.513 -0.513
0.00879898 0.405 -0.764 -0.658 -0.566 -0.512 -0.512
0.00989885 0.409 -0.758 -0.654 -0.564 -0.511 -0.511
0.0109987 0.412 -0.753 -0.649 -0.562 -0.509 -0.509
0.0120986 0.414 -0.747 -0.645 -0.560 -0.508 -0.508
0.0131985 0.418 -0.740 -0.640 -0.559 -0.507 -0.507
0.0142983 0.422 -0.734 -0.636 -0.557 -0.505 -0.505
0.0153982 0.425 -0.727 -0.631 -0.555 -0.504 -0.504
0.0164981 0.429 -0.721 -0.627 -0.553 -0.502 -0.502
0.017598 0.433 -0.715 -0.623 -0.551 -0.500 -0.500
0.0186978 0.438 -0.710 -0.619 -0.549 -0.498 -0.498
0.0197977 0.442 -0.704 -0.615 -0.547 -0.497 -0.497
0.0208976 0.446 -0.698 -0.611 -0.545 -0.495 -0.495
0.0219974 0.451 -0.692 -0.607 -0.543 -0.493 -0.493
0.0230973 0.456 -0.686 -0.604 -0.540 -0.491 -0.491
0.0241972 0.462 -0.680 -0.600 -0.538 -0.489 -0.489
0.0252971 0.468 -0.675 -0.595 -0.535 -0.487 -0.487
0.0263969 0.473 -0.669 -0.591 -0.533 -0.485 -0.485
0.0274968 0.479 -0.662 -0.587 -0.530 -0.483 -0.483
0.0285967 0.485 -0.656 -0.583 -0.527 -0.481 -0.481
0.0296965 0.492 -0.649 -0.578 -0.525 -0.478 -0.478
0.0307964 0.499 -0.642 -0.574 -0.522 -0.476 -0.476
0.0318963 0.505 -0.636 -0.570 -0.519 -0.473 -0.473
0.0329962 0.512 -0.629 -0.565 -0.516 -0.470 -0.470
0.034096 0.520 -0.622 -0.561 -0.513 -0.468 -0.468
0.0351959 0.528 -0.615 -0.557 -0.509 -0.465 -0.465
0.0362958 0.534 -0.608 -0.552 -0.506 -0.462 -0.462
0.0373956 0.543 -0.601 -0.548 -0.502 -0.459 -0.459
0.0384955 0.551 -0.594 -0.544 -0.499 -0.457 -0.457
0.0395954 0.559 -0.587 -0.540 -0.495 -0.454 -0.454
0.0406953 0.568 -0.580 -0.536 -0.492 -0.451 -0.451
0.0417951 0.575 -0.573 -0.531 -0.488 -0.448 -0.448
0.042895 0.584 -0.566 -0.527 -0.485 -0.445 -0.445
0.0439949 0.592 -0.559 -0.523 -0.481 -0.442 -0.442
