# IsPeriodic    : True
# Period        : 0.545697 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.408 -0.711 -0.670 -0.572 -0.527 -0.527
0.00109139 0.408 -0.711 -0.670 -0.572 -0.527 -0.527
0.00218279 0.410 -0.709 -0.670 -0.572 -0.526 -0.526
0.00327418 0.412 -0.708 -0.669 -0.572 -0.525 -0.525
0.00436558 0.416 -0.707 -0.667 -0.571 -0.525 -0.525
0.00545697 0.420 -0.706 -0.665 -0.570 -0.523 -0.523
0.00654836 0.425 -0.705 -0.664 -0.569 -0.522 -0.522
0.00763976 0.432 -0.703 -0.661 -0.568 -0.520 -0.520
0.00873115 0.437 -0.702 -0.659 -0.566 -0.519 -0.519
0.00982255 0.445 -0.699 -0.656 -0.564 -0.517 -0.517
0.0109139 0.452 -0.697 -0.653 -0.563 -0.516 -0.516
0.0120053 0.460 -0.694 -0.650 -0.561 -0.514 -0.514
0.0130967 0.467 -0.691 -0.647 -0.560 -0.512 -0.512
0.0141881 0.475 -0.688 -0.644 -0.558 -0.510 -0.510
0.0152795 0.483 -0.685 -0.641 -0.556 -0.508 -0.508
0.0163709 0.490 -0.680 -0.638 -0.554 -0.506 -0.506
0.0174623 0.498 -0.677 -0.635 -0.552 -0.505 -0.505
0.0185537 0.505 -0.672 -0.632 -0.550 -0.503 -0.503
0.0196451 0.512 -0.668 -0.630 -0.548 -0.501 -0.501
0.0207365 0.518 -0.662 -0.626 -0.546 -0.499 -0.499
0.0218279 0.525 -0.657 -0.623 -0.544 -0.497 -0.497
0.0229193 0.533 -0.651 -0.620 -0.541 -0.495 -0.495
0.0240107 0.540 -0.646 -0.616 -0.539 -0.493 -0.493
0.0251021 0.547 -0.640 -0.613 -0.537 -0.490 -0.490
0.0261935 0.554 -0.633 -0.609 -0.534 -0.489 -0.489
0.0272848 0.561 -0.627 -0.606 -0.531 -0.486 -0.486
0.0283762 0.568 -0.619 -0.602 -0.529 -0.484 -0.484
0.0294676 0.574 -0.612 -0.598 -0.526 -0.482 -0.482
0.030559 0.582 -0.604 -0.594 -0.523 -0.479 -0.479
0.0316504 0.589 -0.597 -0.590 -0.520 -0.476 -0.476
0.0327418 0.596 -0.590 -0.586 -0.518 -0.474 -0.474
0.0338332 0.603 -0.582 -0.582 -0.514 -0.471 -0.471
0.0349246 0.610 -0.574 -0.577 -0.511 -0.469 -0.469
0.036016 0.617 -0.566 -0.573 -0.508 -0.466 -0.466
0.0371074 0.624 -0.558 -0.569 -0.504 -0.463 -0.463
