# IsPeriodic    : True
# Period        : 0.601655 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.514 -0.649 -0.602 -0.524 -0.429 -0.429
0.00120331 0.514 -0.649 -0.602 -0.524 -0.429 -0.429
0.00240662 0.514 -0.648 -0.602 -0.523 -0.429 -0.429
0.00360993 0.515 -0.647 -0.601 -0.523 -0.429 -0.429
0.00481324 0.515 -0.645 -0.600 -0.522 -0.428 -0.428
0.00601655 0.517 -0.643 -0.599 -0.521 -0.428 -0.428
0.00721986 0.518 -0.641 -0.599 -0.519 -0.427 -0.427
0.00842317 0.520 -0.638 -0.597 -0.518 -0.427 -0.427
0.00962648 0.522 -0.634 -0.596 -0.516 -0.426 -0.426
0.0108298 0.524 -0.631 -0.594 -0.514 -0.426 -0.426
0.0120331 0.527 -0.627 -0.593 -0.512 -0.425 -0.425
0.0132364 0.529 -0.622 -0.590 -0.510 -0.424 -0.424
0.0144397 0.531 -0.618 -0.589 -0.508 -0.424 -0.424
0.015643 0.535 -0.614 -0.587 -0.506 -0.423 -0.423
0.0168463 0.538 -0.610 -0.584 -0.504 -0.422 -0.422
0.0180497 0.540 -0.606 -0.582 -0.502 -0.421 -0.421
0.019253 0.544 -0.602 -0.580 -0.500 -0.421 -0.421
0.0204563 0.547 -0.598 -0.578 -0.498 -0.420 -0.420
0.0216596 0.551 -0.593 -0.575 -0.496 -0.419 -0.419
0.0228629 0.555 -0.589 -0.572 -0.494 -0.418 -0.418
0.0240662 0.558 -0.584 -0.570 -0.492 -0.417 -0.417
0.0252695 0.563 -0.580 -0.567 -0.490 -0.416 -0.416
0.0264728 0.567 -0.575 -0.564 -0.488 -0.415 -0.415
0.0276761 0.571 -0.571 -0.560 -0.486 -0.414 -0.414
0.0288794 0.576 -0.565 -0.557 -0.484 -0.413 -0.413
0.0300828 0.580 -0.560 -0.554 -0.482 -0.412 -0.412
0.0312861 0.586 -0.555 -0.551 -0.479 -0.411 -0.411
0.0324894 0.591 -0.550 -0.547 -0.477 -0.410 -0.410
0.0336927 0.596 -0.545 -0.542 -0.475 -0.408 -0.408
0.034896 0.602 -0.539 -0.539 -0.473 -0.407 -0.407
0.0360993 0.607 -0.533 -0.535 -0.470 -0.406 -0.406
0.0373026 0.613 -0.527 -0.530 -0.468 -0.405 -0.405
0.0385059 0.619 -0.521 -0.526 -0.465 -0.403 -0.403
0.0397092 0.625 -0.515 -0.521 -0.463 -0.402 -0.402
0.0409125 0.632 -0.509 -0.517 -0.460 -0.400 -0.400
0.0421159 0.638 -0.502 -0.512 -0.457 -0.399 -0.399
0.0433192 0.644 -0.496 -0.508 -0.455 -0.397 -0.397
