# IsPeriodic    : True
# Period        : 0.606785 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.578 -0.607 -0.584 -0.534 -0.543 -0.543
0.00121357 0.578 -0.606 -0.584 -0.534 -0.543 -0.543
0.00242714 0.579 -0.605 -0.583 -0.533 -0.543 -0.543
0.00364071 0.579 -0.604 -0.583 -0.533 -0.542 -0.542
0.00485428 0.580 -0.602 -0.582 -0.533 -0.541 -0.541
0.00606785 0.582 -0.600 -0.582 -0.532 -0.540 -0.540
0.00728142 0.583 -0.598 -0.580 -0.532 -0.540 -0.540
0.00849499 0.585 -0.595 -0.580 -0.531 -0.539 -0.539
0.00970856 0.587 -0.592 -0.578 -0.531 -0.537 -0.537
0.0109221 0.590 -0.588 -0.578 -0.529 -0.536 -0.536
0.0121357 0.592 -0.585 -0.576 -0.529 -0.534 -0.534
0.0133493 0.594 -0.581 -0.574 -0.528 -0.532 -0.532
0.0145628 0.597 -0.577 -0.573 -0.527 -0.530 -0.530
0.0157764 0.600 -0.574 -0.571 -0.526 -0.528 -0.528
0.01699 0.602 -0.570 -0.570 -0.525 -0.525 -0.525
0.0182035 0.605 -0.566 -0.568 -0.524 -0.522 -0.522
0.0194171 0.608 -0.563 -0.566 -0.522 -0.519 -0.519
0.0206307 0.610 -0.559 -0.563 -0.521 -0.516 -0.516
0.0218443 0.614 -0.555 -0.561 -0.519 -0.513 -0.513
0.0230578 0.617 -0.552 -0.558 -0.518 -0.510 -0.510
0.0242714 0.620 -0.548 -0.556 -0.516 -0.507 -0.507
0.025485 0.623 -0.544 -0.553 -0.514 -0.504 -0.504
0.0266985 0.626 -0.541 -0.550 -0.512 -0.501 -0.501
0.0279121 0.629 -0.537 -0.547 -0.510 -0.498 -0.498
0.0291257 0.632 -0.532 -0.544 -0.508 -0.494 -0.494
0.0303393 0.635 -0.528 -0.541 -0.506 -0.492 -0.492
0.0315528 0.638 -0.524 -0.537 -0.504 -0.489 -0.489
0.0327664 0.642 -0.520 -0.534 -0.501 -0.486 -0.486
0.03398 0.645 -0.515 -0.531 -0.499 -0.484 -0.484
0.0351935 0.649 -0.511 -0.527 -0.496 -0.482 -0.482
0.0364071 0.652 -0.506 -0.523 -0.494 -0.479 -0.479
0.0376207 0.656 -0.501 -0.519 -0.491 -0.476 -0.476
0.0388342 0.660 -0.496 -0.515 -0.489 -0.474 -0.474
