# IsPeriodic    : True
# Period        : 0.625055 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.824 -0.372 -0.438 -0.445 -0.424 -0.424
0.00125011 0.824 -0.372 -0.438 -0.445 -0.424 -0.424
0.00250022 0.824 -0.372 -0.438 -0.445 -0.424 -0.424
0.00375033 0.825 -0.371 -0.438 -0.445 -0.424 -0.424
0.00500044 0.826 -0.371 -0.437 -0.445 -0.424 -0.424
0.00625055 0.827 -0.370 -0.437 -0.445 -0.423 -0.423
0.00750066 0.828 -0.370 -0.436 -0.445 -0.422 -0.422
0.00875077 0.829 -0.368 -0.436 -0.444 -0.422 -0.422
0.0100009 0.831 -0.368 -0.435 -0.444 -0.421 -0.421
0.011251 0.832 -0.367 -0.434 -0.444 -0.420 -0.420
0.0125011 0.834 -0.366 -0.434 -0.443 -0.419 -0.419
0.0137512 0.836 -0.365 -0.433 -0.443 -0.418 -0.418
0.0150013 0.838 -0.363 -0.432 -0.443 -0.417 -0.417
0.0162514 0.840 -0.362 -0.431 -0.442 -0.416 -0.416
0.0175015 0.842 -0.361 -0.430 -0.442 -0.415 -0.415
0.0187517 0.844 -0.359 -0.429 -0.441 -0.414 -0.414
0.0200018 0.846 -0.357 -0.428 -0.440 -0.413 -0.413
0.0212519 0.848 -0.356 -0.427 -0.439 -0.412 -0.412
0.022502 0.850 -0.354 -0.425 -0.439 -0.411 -0.411
0.0237521 0.852 -0.352 -0.424 -0.438 -0.410 -0.410
0.0250022 0.855 -0.350 -0.423 -0.437 -0.409 -0.409
0.0262523 0.857 -0.348 -0.421 -0.436 -0.408 -0.408
0.0275024 0.859 -0.345 -0.420 -0.435 -0.407 -0.407
0.0287525 0.862 -0.343 -0.419 -0.434 -0.406 -0.406
0.0300026 0.864 -0.340 -0.417 -0.433 -0.405 -0.405
0.0312528 0.867 -0.338 -0.415 -0.432 -0.404 -0.404
0.0325029 0.870 -0.335 -0.414 -0.431 -0.403 -0.403
0.033753 0.872 -0.332 -0.412 -0.430 -0.402 -0.402
0.0350031 0.875 -0.329 -0.410 -0.428 -0.401 -0.401
0.0362532 0.878 -0.326 -0.409 -0.427 -0.400 -0.400
0.0375033 0.881 -0.323 -0.407 -0.426 -0.399 -0.399
0.0387534 0.884 -0.319 -0.405 -0.424 -0.398 -0.398
0.0400035 0.887 -0.316 -0.403 -0.423 -0.397 -0.397
0.0412536 0.891 -0.313 -0.401 -0.422 -0.396 -0.396
0.0425037 0.894 -0.309 -0.399 -0.420 -0.395 -0.395
0.0437539 0.897 -0.305 -0.396 -0.418 -0.394 -0.394
0.045004 0.901 -0.302 -0.394 -0.417 -0.393 -0.393
0.0462541 0.904 -0.298 -0.392 -0.415 -0.392 -0.392
0.0475042 0.907 -0.295 -0.389 -0.414 -0.391 -0.391
0.0487543 0.911 -0.291 -0.387 -0.412 -0.390 -0.390
0.0500044 0.915 -0.287 -0.385 -0.411 -0.389 -0.389
0.0512545 0.919 -0.283 -0.383 -0.409 -0.388 -0.388
