# IsPeriodic    : True
# Period        : 0.601956 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
 0.000  0.769 -0.422 -0.328 -0.200 -0.088 -0.088
 0.002  0.769 -0.422 -0.328 -0.200 -0.088 -0.088
 0.004  0.770 -0.422 -0.328 -0.200 -0.088 -0.088
 0.006  0.771 -0.421 -0.328 -0.199 -0.088 -0.088
 0.008  0.771 -0.420 -0.328 -0.199 -0.087 -0.087
 0.010  0.772 -0.420 -0.327 -0.198 -0.086 -0.086
 0.012  0.774 -0.419 -0.327 -0.198 -0.086 -0.086
 0.014  0.775 -0.418 -0.326 -0.197 -0.085 -0.085
 0.016  0.777 -0.417 -0.326 -0.196 -0.084 -0.084
 0.018  0.778 -0.416 -0.325 -0.195 -0.083 -0.083
 0.020  0.780 -0.415 -0.325 -0.194 -0.082 -0.082
 0.022  0.782 -0.413 -0.324 -0.193 -0.081 -0.081
 0.024  0.784 -0.411 -0.323 -0.192 -0.080 -0.080
 0.026  0.786 -0.410 -0.322 -0.191 -0.079 -0.079
 0.028  0.788 -0.408 -0.321 -0.190 -0.078 -0.078
 0.030  0.790 -0.406 -0.320 -0.189 -0.077 -0.077
 0.032  0.793 -0.404 -0.319 -0.188 -0.076 -0.076
 0.034  0.795 -0.401 -0.318 -0.187 -0.075 -0.075
 0.036  0.798 -0.398 -0.316 -0.186 -0.074 -0.074
 0.038  0.801 -0.396 -0.315 -0.185 -0.073 -0.073
 0.040  0.803 -0.393 -0.314 -0.184 -0.072 -0.072
 0.042  0.806 -0.390 -0.312 -0.183 -0.072 -0.072
 0.044  0.809 -0.387 -0.310 -0.182 -0.071 -0.071
 0.046  0.812 -0.384 -0.309 -0.181 -0.070 -0.070
 0.048  0.815 -0.380 -0.307 -0.180 -0.069 -0.069
 0.050  0.819 -0.377 -0.306 -0.178 -0.068 -0.068
 0.052  0.823 -0.373 -0.304 -0.177 -0.067 -0.067
 0.054  0.827 -0.369 -0.302 -0.176 -0.066 -0.066
 0.056  0.830 -0.364 -0.300 -0.175 -0.065 -0.065
 0.058  0.834 -0.360 -0.298 -0.174 -0.065 -0.065
 0.060  0.838 -0.356 -0.296 -0.173 -0.064 -0.064
 0.062  0.842 -0.351 -0.294 -0.171 -0.063 -0.063
 0.064  0.846 -0.347 -0.291 -0.170 -0.062 -0.062
 0.066  0.850 -0.342 -0.289 -0.168 -0.061 -0.061
