# IsPeriodic    : True
# Period        : 0.555244 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.680 -0.617 -0.626 -0.602 -0.520 -0.520
0.00111049 0.680 -0.617 -0.626 -0.602 -0.520 -0.520
0.00222098 0.680 -0.616 -0.626 -0.602 -0.520 -0.520
0.00333146 0.680 -0.616 -0.625 -0.600 -0.519 -0.519
0.00444195 0.681 -0.614 -0.624 -0.599 -0.518 -0.518
0.00555244 0.682 -0.611 -0.622 -0.598 -0.518 -0.518
0.00666293 0.683 -0.608 -0.621 -0.596 -0.517 -0.517
0.00777342 0.685 -0.604 -0.619 -0.593 -0.515 -0.515
0.0088839 0.687 -0.600 -0.617 -0.591 -0.514 -0.514
0.00999439 0.689 -0.596 -0.614 -0.589 -0.513 -0.513
0.0111049 0.690 -0.591 -0.612 -0.586 -0.511 -0.511
0.0122154 0.693 -0.587 -0.610 -0.583 -0.510 -0.510
0.0133259 0.696 -0.582 -0.607 -0.581 -0.508 -0.508
0.0144363 0.700 -0.576 -0.605 -0.578 -0.507 -0.507
0.0155468 0.702 -0.572 -0.602 -0.575 -0.506 -0.506
0.0166573 0.706 -0.567 -0.600 -0.572 -0.504 -0.504
0.0177678 0.710 -0.562 -0.597 -0.570 -0.503 -0.503
0.0188783 0.714 -0.557 -0.595 -0.568 -0.502 -0.502
0.0199888 0.719 -0.552 -0.593 -0.565 -0.501 -0.501
0.0210993 0.723 -0.547 -0.590 -0.563 -0.499 -0.499
0.0222098 0.729 -0.541 -0.587 -0.561 -0.498 -0.498
0.0233202 0.733 -0.536 -0.584 -0.558 -0.497 -0.497
0.0244307 0.739 -0.531 -0.582 -0.555 -0.496 -0.496
0.0255412 0.744 -0.527 -0.579 -0.553 -0.495 -0.495
0.0266517 0.749 -0.522 -0.576 -0.550 -0.493 -0.493
0.0277622 0.756 -0.516 -0.573 -0.548 -0.492 -0.492
0.0288727 0.761 -0.511 -0.569 -0.545 -0.491 -0.491
0.0299832 0.768 -0.506 -0.567 -0.542 -0.490 -0.490
0.0310937 0.773 -0.501 -0.563 -0.540 -0.488 -0.488
0.0322042 0.779 -0.495 -0.560 -0.537 -0.488 -0.488
0.0333146 0.785 -0.490 -0.557 -0.534 -0.486 -0.486
0.0344251 0.791 -0.485 -0.553 -0.531 -0.485 -0.485
0.0355356 0.797 -0.481 -0.549 -0.528 -0.484 -0.484
0.0366461 0.803 -0.475 -0.546 -0.526 -0.483 -0.483
0.0377566 0.808 -0.470 -0.542 -0.523 -0.482 -0.482
0.0388671 0.814 -0.465 -0.538 -0.520 -0.481 -0.481
0.0399776 0.819 -0.459 -0.534 -0.517 -0.479 -0.479
0.0410881 0.825 -0.454 -0.531 -0.514 -0.478 -0.478
0.0421985 0.830 -0.448 -0.527 -0.511 -0.478 -0.478
0.043309 0.835 -0.443 -0.523 -0.508 -0.476 -0.476
0.0444195 0.840 -0.438 -0.519 -0.506 -0.475 -0.475
0.04553 0.845 -0.433 -0.515 -0.503 -0.474 -0.474
0.0466405 0.850 -0.428 -0.512 -0.500 -0.473 -0.473
0.047751 0.855 -0.422 -0.508 -0.497 -0.472 -0.472
0.0488615 0.859 -0.417 -0.504 -0.494 -0.471 -0.471
0.049972 0.864 -0.411 -0.500 -0.492 -0.470 -0.470
0.0510824 0.869 -0.406 -0.497 -0.488 -0.468 -0.468
0.0521929 0.874 -0.401 -0.493 -0.486 -0.468 -0.468
0.0533034 0.878 -0.395 -0.489 -0.483 -0.466 -0.466
0.0544139 0.883 -0.391 -0.486 -0.480 -0.465 -0.465
0.0555244 0.887 -0.386 -0.483 -0.478 -0.464 -0.464
0.0566349 0.892 -0.380 -0.479 -0.475 -0.462 -0.462
0.0577454 0.895 -0.375 -0.476 -0.472 -0.461 -0.461
0.0588559 0.900 -0.370 -0.473 -0.470 -0.460 -0.460
0.0599664 0.904 -0.365 -0.469 -0.467 -0.458 -0.458
0.0610768 0.908 -0.360 -0.466 -0.465 -0.457 -0.457
0.0621873 0.912 -0.355 -0.462 -0.462 -0.456 -0.456
0.0632978 0.916 -0.350 -0.459 -0.460 -0.454 -0.454
0.0644083 0.920 -0.346 -0.456 -0.457 -0.453 -0.453
0.0655188 0.924 -0.341 -0.453 -0.455 -0.451 -0.451
0.0666293 0.927 -0.337 -0.450 -0.452 -0.450 -0.450
0.0677398 0.931 -0.332 -0.447 -0.450 -0.448 -0.448
0.0688503 0.934 -0.327 -0.444 -0.448 -0.447 -0.447
0.0699607 0.938 -0.323 -0.441 -0.445 -0.445 -0.445
0.0710712 0.942 -0.318 -0.438 -0.443 -0.443 -0.443
0.0721817 0.945 -0.313 -0.435 -0.441 -0.442 -0.442
0.0732922 0.949 -0.309 -0.432 -0.439 -0.440 -0.440
0.0744027 0.953 -0.305 -0.430 -0.437 -0.438 -0.438
0.0755132 0.957 -0.301 -0.427 -0.435 -0.437 -0.437
0.0766237 0.961 -0.296 -0.424 -0.432 -0.435 -0.435
0.0777342 0.964 -0.292 -0.422 -0.430 -0.433 -0.433
0.0788446 0.968 -0.288 -0.419 -0.428 -0.431 -0.431
0.0799551 0.972 -0.284 -0.417 -0.426 -0.429 -0.429
0.0810656 0.975 -0.279 -0.414 -0.424 -0.427 -0.427
0.0821761 0.979 -0.275 -0.411 -0.422 -0.426 -0.426
0.0832866 0.982 -0.271 -0.409 -0.420 -0.424 -0.424
0.0843971 0.986 -0.267 -0.407 -0.418 -0.422 -0.422
0.0855076 0.990 -0.263 -0.404 -0.416 -0.420 -0.420
0.0866181 0.993 -0.260 -0.402 -0.414 -0.418 -0.418
0.0877286 0.997 -0.256 -0.399 -0.413 -0.416 -0.416
0.088839 1.001 -0.253 -0.397 -0.410 -0.414 -0.414
0.0899495 1.004 -0.249 -0.395 -0.409 -0.412 -0.412
0.09106 1.008 -0.245 -0.392 -0.407 -0.410 -0.410
0.0921705 1.012 -0.241 -0.390 -0.405 -0.408 -0.408
0.093281 1.016 -0.237 -0.388 -0.403 -0.406 -0.406
0.0943915 1.020 -0.233 -0.386 -0.402 -0.404 -0.404
0.095502 1.023 -0.230 -0.383 -0.400 -0.402 -0.402
0.0966125 1.027 -0.226 -0.381 -0.398 -0.401 -0.401
0.0977229 1.031 -0.222 -0.379 -0.396 -0.399 -0.399
0.0988334 1.034 -0.218 -0.376 -0.394 -0.397 -0.397
0.0999439 1.038 -0.215 -0.374 -0.393 -0.396 -0.396
0.101054 1.041 -0.211 -0.372 -0.391 -0.394 -0.394
0.102165 1.045 -0.207 -0.369 -0.389 -0.392 -0.392
0.103275 1.049 -0.204 -0.367 -0.388 -0.391 -0.391
0.104386 1.053 -0.200 -0.365 -0.386 -0.390 -0.390
0.105496 1.057 -0.196 -0.363 -0.384 -0.388 -0.388
0.106607 1.060 -0.192 -0.361 -0.382 -0.386 -0.386
