# IsPeriodic    : True
# Period        : 0.592993 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.628 -0.539 -0.551 -0.498 -0.446 -0.446
0.00118599 0.628 -0.539 -0.551 -0.498 -0.446 -0.446
0.00237197 0.628 -0.539 -0.551 -0.497 -0.445 -0.445
0.00355796 0.629 -0.538 -0.550 -0.497 -0.445 -0.445
0.00474394 0.630 -0.536 -0.549 -0.496 -0.444 -0.444
0.00592993 0.632 -0.534 -0.548 -0.495 -0.443 -0.443
0.00711592 0.633 -0.533 -0.546 -0.494 -0.442 -0.442
0.0083019 0.635 -0.530 -0.545 -0.493 -0.441 -0.441
0.00948789 0.637 -0.526 -0.543 -0.492 -0.439 -0.439
0.0106739 0.639 -0.524 -0.541 -0.490 -0.438 -0.438
0.0118599 0.642 -0.520 -0.539 -0.489 -0.436 -0.436
0.0130458 0.645 -0.517 -0.538 -0.488 -0.434 -0.434
0.0142318 0.647 -0.514 -0.536 -0.486 -0.433 -0.433
0.0154178 0.650 -0.510 -0.534 -0.485 -0.431 -0.431
0.0166038 0.652 -0.507 -0.532 -0.484 -0.430 -0.430
0.0177898 0.656 -0.503 -0.530 -0.482 -0.429 -0.429
0.0189758 0.659 -0.500 -0.528 -0.481 -0.427 -0.427
0.0201618 0.661 -0.496 -0.526 -0.480 -0.425 -0.425
0.0213477 0.665 -0.493 -0.524 -0.479 -0.424 -0.424
0.0225337 0.667 -0.490 -0.522 -0.477 -0.423 -0.423
0.0237197 0.671 -0.485 -0.520 -0.476 -0.421 -0.421
0.0249057 0.673 -0.482 -0.518 -0.475 -0.420 -0.420
0.0260917 0.677 -0.478 -0.516 -0.473 -0.419 -0.419
0.0272777 0.680 -0.474 -0.514 -0.472 -0.417 -0.417
0.0284637 0.684 -0.470 -0.511 -0.471 -0.416 -0.416
0.0296496 0.688 -0.465 -0.510 -0.469 -0.415 -0.415
0.0308356 0.692 -0.461 -0.507 -0.467 -0.413 -0.413
0.0320216 0.695 -0.457 -0.504 -0.466 -0.412 -0.412
