# IsPeriodic    : True
# Period        : 0.564230 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.546 -0.644 -0.607 -0.549 -0.511 -0.511
0.00112846 0.547 -0.644 -0.607 -0.549 -0.511 -0.511
0.00225692 0.548 -0.643 -0.607 -0.549 -0.510 -0.510
0.00338538 0.549 -0.642 -0.606 -0.548 -0.509 -0.509
0.00451384 0.551 -0.641 -0.605 -0.547 -0.508 -0.508
0.0056423 0.554 -0.640 -0.605 -0.547 -0.507 -0.507
0.00677076 0.556 -0.639 -0.604 -0.547 -0.505 -0.505
0.00789922 0.559 -0.637 -0.603 -0.546 -0.503 -0.503
0.00902768 0.562 -0.635 -0.602 -0.545 -0.501 -0.501
0.0101561 0.566 -0.633 -0.600 -0.545 -0.499 -0.499
0.0112846 0.569 -0.631 -0.599 -0.543 -0.496 -0.496
0.0124131 0.573 -0.628 -0.597 -0.542 -0.493 -0.493
0.0135415 0.577 -0.625 -0.595 -0.541 -0.491 -0.491
0.01467 0.580 -0.622 -0.594 -0.540 -0.488 -0.488
0.0157984 0.584 -0.619 -0.592 -0.539 -0.486 -0.486
0.0169269 0.588 -0.616 -0.589 -0.537 -0.483 -0.483
0.0180554 0.591 -0.612 -0.586 -0.535 -0.481 -0.481
0.0191838 0.595 -0.608 -0.583 -0.533 -0.479 -0.479
0.0203123 0.600 -0.604 -0.581 -0.532 -0.477 -0.477
0.0214407 0.604 -0.600 -0.577 -0.530 -0.475 -0.475
0.0225692 0.608 -0.595 -0.574 -0.528 -0.473 -0.473
0.0236977 0.612 -0.590 -0.570 -0.525 -0.470 -0.470
0.0248261 0.617 -0.584 -0.567 -0.523 -0.469 -0.469
0.0259546 0.621 -0.578 -0.563 -0.521 -0.467 -0.467
0.027083 0.625 -0.573 -0.559 -0.518 -0.465 -0.465
0.0282115 0.630 -0.566 -0.555 -0.515 -0.462 -0.462
0.02934 0.635 -0.560 -0.550 -0.513 -0.460 -0.460
0.0304684 0.640 -0.554 -0.546 -0.510 -0.458 -0.458
0.0315969 0.645 -0.546 -0.542 -0.507 -0.456 -0.456
0.0327253 0.651 -0.540 -0.537 -0.504 -0.454 -0.454
0.0338538 0.656 -0.533 -0.533 -0.502 -0.452 -0.452
0.0349823 0.662 -0.526 -0.528 -0.499 -0.449 -0.449
0.0361107 0.667 -0.519 -0.524 -0.496 -0.447 -0.447
0.0372392 0.672 -0.512 -0.520 -0.493 -0.445 -0.445
0.0383676 0.678 -0.505 -0.515 -0.490 -0.443 -0.443
0.0394961 0.685 -0.498 -0.511 -0.487 -0.441 -0.441
0.0406246 0.691 -0.491 -0.507 -0.484 -0.439 -0.439
0.041753 0.697 -0.485 -0.503 -0.481 -0.437 -0.437
0.0428815 0.703 -0.478 -0.499 -0.479 -0.435 -0.435
0.0440099 0.709 -0.472 -0.495 -0.476 -0.433 -0.433
0.0451384 0.715 -0.465 -0.492 -0.474 -0.431 -0.431
0.0462669 0.721 -0.459 -0.487 -0.471 -0.429 -0.429
0.0473953 0.727 -0.452 -0.484 -0.468 -0.427 -0.427
0.0485238 0.733 -0.446 -0.480 -0.466 -0.425 -0.425
0.0496522 0.739 -0.441 -0.476 -0.463 -0.423 -0.423
0.0507807 0.745 -0.435 -0.473 -0.461 -0.421 -0.421
0.0519092 0.751 -0.429 -0.470 -0.458 -0.419 -0.419
0.0530376 0.756 -0.423 -0.466 -0.456 -0.417 -0.417
0.0541661 0.762 -0.417 -0.462 -0.454 -0.416 -0.416
0.0552945 0.767 -0.412 -0.459 -0.452 -0.413 -0.413
0.056423 0.773 -0.406 -0.456 -0.449 -0.412 -0.412
0.0575515 0.778 -0.401 -0.452 -0.447 -0.410 -0.410
0.0586799 0.784 -0.396 -0.449 -0.445 -0.408 -0.408
0.0598084 0.789 -0.391 -0.446 -0.443 -0.406 -0.406
0.0609368 0.794 -0.385 -0.443 -0.441 -0.404 -0.404
0.0620653 0.800 -0.380 -0.440 -0.439 -0.403 -0.403
0.0631938 0.804 -0.376 -0.437 -0.437 -0.401 -0.401
0.0643222 0.809 -0.371 -0.434 -0.435 -0.399 -0.399
0.0654507 0.814 -0.366 -0.432 -0.433 -0.397 -0.397
0.0665791 0.818 -0.362 -0.429 -0.431 -0.396 -0.396
0.0677076 0.823 -0.357 -0.426 -0.429 -0.394 -0.394
0.0688361 0.828 -0.353 -0.423 -0.428 -0.392 -0.392
0.0699645 0.832 -0.349 -0.421 -0.426 -0.391 -0.391
0.071093 0.837 -0.344 -0.418 -0.424 -0.389 -0.389
0.0722214 0.841 -0.340 -0.415 -0.422 -0.388 -0.388
0.0733499 0.845 -0.336 -0.412 -0.421 -0.386 -0.386
0.0744784 0.849 -0.332 -0.410 -0.419 -0.385 -0.385
0.0756068 0.853 -0.328 -0.407 -0.417 -0.383 -0.383
0.0767353 0.857 -0.324 -0.405 -0.415 -0.382 -0.382
0.0778637 0.861 -0.320 -0.402 -0.414 -0.380 -0.380
0.0789922 0.865 -0.316 -0.400 -0.413 -0.379 -0.379
0.0801207 0.869 -0.312 -0.397 -0.411 -0.377 -0.377
0.0812491 0.872 -0.309 -0.395 -0.409 -0.376 -0.376
0.0823776 0.876 -0.304 -0.393 -0.407 -0.375 -0.375
0.083506 0.880 -0.300 -0.390 -0.406 -0.373 -0.373
0.0846345 0.883 -0.296 -0.388 -0.404 -0.372 -0.372
0.085763 0.887 -0.292 -0.385 -0.403 -0.370 -0.370
0.0868914 0.890 -0.288 -0.382 -0.401 -0.369 -0.369
0.0880199 0.893 -0.284 -0.380 -0.399 -0.368 -0.368
0.0891483 0.897 -0.280 -0.377 -0.398 -0.367 -0.367
0.0902768 0.900 -0.276 -0.375 -0.396 -0.365 -0.365
0.0914053 0.904 -0.272 -0.373 -0.395 -0.364 -0.364
0.0925337 0.907 -0.268 -0.371 -0.393 -0.362 -0.362
0.0936622 0.911 -0.263 -0.368 -0.391 -0.361 -0.361
0.0947906 0.914 -0.259 -0.366 -0.390 -0.360 -0.360
0.0959191 0.918 -0.255 -0.363 -0.388 -0.358 -0.358
0.0970476 0.921 -0.250 -0.361 -0.386 -0.357 -0.357
0.098176 0.925 -0.246 -0.358 -0.385 -0.356 -0.356
0.0993045 0.929 -0.242 -0.356 -0.383 -0.355 -0.355
0.100433 0.932 -0.238 -0.354 -0.382 -0.353 -0.353
0.101561 0.935 -0.234 -0.352 -0.380 -0.352 -0.352
0.10269 0.939 -0.230 -0.349 -0.378 -0.350 -0.350
0.103818 0.942 -0.226 -0.346 -0.377 -0.349 -0.349
0.104947 0.946 -0.221 -0.344 -0.375 -0.348 -0.348
0.106075 0.950 -0.217 -0.342 -0.374 -0.346 -0.346
0.107204 0.953 -0.213 -0.340 -0.372 -0.345 -0.345
0.108332 0.957 -0.208 -0.338 -0.370 -0.343 -0.343
0.109461 0.961 -0.204 -0.335 -0.368 -0.342 -0.342
0.110589 0.964 -0.200 -0.333 -0.367 -0.341 -0.341
0.111718 0.968 -0.196 -0.331 -0.365 -0.339 -0.339
0.112846 0.972 -0.192 -0.329 -0.364 -0.338 -0.338
0.113974 0.975 -0.187 -0.327 -0.362 -0.336 -0.336
0.115103 0.978 -0.182 -0.324 -0.361 -0.335 -0.335
0.116231 0.982 -0.178 -0.322 -0.359 -0.334 -0.334
0.11736 0.986 -0.174 -0.319 -0.357 -0.332 -0.332
0.118488 0.989 -0.170 -0.317 -0.356 -0.331 -0.331
0.119617 0.993 -0.166 -0.315 -0.354 -0.329 -0.329
0.120745 0.997 -0.162 -0.313 -0.353 -0.328 -0.328
0.121874 1.001 -0.158 -0.310 -0.351 -0.326 -0.326
0.123002 1.005 -0.154 -0.308 -0.350 -0.325 -0.325
0.124131 1.008 -0.150 -0.306 -0.348 -0.323 -0.323
0.125259 1.012 -0.146 -0.304 -0.346 -0.322 -0.322
0.126388 1.016 -0.141 -0.302 -0.345 -0.321 -0.321
0.127516 1.020 -0.138 -0.299 -0.343 -0.319 -0.319
0.128644 1.023 -0.134 -0.297 -0.342 -0.318 -0.318
0.129773 1.026 -0.130 -0.294 -0.340 -0.316 -0.316
0.130901 1.030 -0.127 -0.292 -0.339 -0.315 -0.315
0.13203 1.034 -0.123 -0.290 -0.337 -0.313 -0.313
0.133158 1.037 -0.120 -0.288 -0.336 -0.312 -0.312
0.134287 1.041 -0.116 -0.286 -0.334 -0.311 -0.311
0.135415 1.045 -0.113 -0.283 -0.332 -0.309 -0.309
0.136544 1.048 -0.109 -0.280 -0.331 -0.308 -0.308
0.137672 1.052 -0.106 -0.278 -0.329 -0.306 -0.306
0.138801 1.055 -0.101 -0.276 -0.328 -0.305 -0.305
0.139929 1.059 -0.098 -0.274 -0.327 -0.304 -0.304
0.141058 1.063 -0.095 -0.272 -0.325 -0.302 -0.302
0.142186 1.066 -0.092 -0.269 -0.324 -0.301 -0.301
0.143314 1.069 -0.089 -0.266 -0.322 -0.299 -0.299
0.144443 1.072 -0.086 -0.264 -0.321 -0.298 -0.298
0.145571 1.076 -0.082 -0.262 -0.319 -0.297 -0.297
0.1467 1.079 -0.079 -0.260 -0.317 -0.295 -0.295
0.147828 1.082 -0.076 -0.257 -0.316 -0.294 -0.294
0.148957 1.086 -0.074 -0.255 -0.314 -0.293 -0.293
0.150085 1.089 -0.071 -0.253 -0.313 -0.291 -0.291
0.151214 1.093 -0.068 -0.250 -0.311 -0.290 -0.290
0.152342 1.096 -0.065 -0.248 -0.310 -0.289 -0.289
0.153471 1.099 -0.061 -0.245 -0.308 -0.287 -0.287
0.154599 1.103 -0.058 -0.243 -0.307 -0.286 -0.286
0.155727 1.106 -0.056 -0.241 -0.306 -0.285 -0.285
0.156856 1.109 -0.053 -0.239 -0.304 -0.284 -0.284
0.157984 1.112 -0.050 -0.236 -0.303 -0.283 -0.283
0.159113 1.115 -0.047 -0.234 -0.301 -0.281 -0.281
0.160241 1.118 -0.045 -0.232 -0.300 -0.280 -0.280
0.16137 1.121 -0.042 -0.230 -0.298 -0.279 -0.279
0.162498 1.125 -0.039 -0.228 -0.297 -0.278 -0.278
0.163627 1.128 -0.036 -0.225 -0.295 -0.277 -0.277
0.164755 1.131 -0.034 -0.223 -0.294 -0.276 -0.276
0.165884 1.134 -0.031 -0.221 -0.292 -0.274 -0.274
0.167012 1.137 -0.028 -0.219 -0.290 -0.273 -0.273
0.168141 1.140 -0.025 -0.217 -0.289 -0.272 -0.272
0.169269 1.144 -0.021 -0.214 -0.288 -0.271 -0.271
0.170397 1.147 -0.018 -0.212 -0.286 -0.270 -0.270
0.171526 1.150 -0.015 -0.210 -0.285 -0.269 -0.269
0.172654 1.153 -0.013 -0.208 -0.283 -0.267 -0.267
0.173783 1.156 -0.010 -0.206 -0.282 -0.266 -0.266
0.174911 1.158 -0.007 -0.203 -0.280 -0.265 -0.265
0.17604 1.161 -0.004 -0.202 -0.279 -0.264 -0.264
0.177168 1.164 -0.001 -0.200 -0.277 -0.263 -0.263
0.178297 1.167 0.002 -0.197 -0.276 -0.262 -0.262
0.179425 1.169 0.005 -0.195 -0.274 -0.260 -0.260
0.180554 1.172 0.008 -0.193 -0.272 -0.259 -0.259
0.181682 1.175 0.011 -0.192 -0.271 -0.258 -0.258
0.182811 1.178 0.014 -0.189 -0.270 -0.257 -0.257
0.183939 1.181 0.017 -0.187 -0.268 -0.255 -0.255
0.185067 1.184 0.021 -0.186 -0.267 -0.254 -0.254
0.186196 1.186 0.024 -0.184 -0.265 -0.253 -0.253
0.187324 1.189 0.027 -0.181 -0.263 -0.252 -0.252
0.188453 1.192 0.030 -0.180 -0.262 -0.250 -0.250
0.189581 1.195 0.033 -0.178 -0.260 -0.249 -0.249
0.19071 1.197 0.036 -0.176 -0.259 -0.248 -0.248
0.191838 1.200 0.039 -0.174 -0.257 -0.247 -0.247
0.192967 1.202 0.043 -0.172 -0.256 -0.245 -0.245
0.194095 1.204 0.046 -0.170 -0.254 -0.244 -0.244
0.195224 1.207 0.049 -0.168 -0.253 -0.243 -0.243
0.196352 1.210 0.052 -0.167 -0.251 -0.242 -0.242
0.197481 1.212 0.055 -0.164 -0.250 -0.241 -0.241
0.198609 1.215 0.058 -0.163 -0.248 -0.239 -0.239
0.199737 1.217 0.062 -0.161 -0.246 -0.238 -0.238
0.200866 1.220 0.065 -0.159 -0.245 -0.237 -0.237
0.201994 1.222 0.068 -0.157 -0.243 -0.236 -0.236
0.203123 1.225 0.071 -0.155 -0.242 -0.234 -0.234
0.204251 1.227 0.074 -0.153 -0.240 -0.233 -0.233
0.20538 1.230 0.077 -0.151 -0.239 -0.231 -0.231
0.206508 1.232 0.080 -0.149 -0.237 -0.230 -0.230
0.207637 1.235 0.083 -0.148 -0.235 -0.229 -0.229
0.208765 1.237 0.086 -0.145 -0.234 -0.228 -0.228
0.209894 1.239 0.089 -0.144 -0.232 -0.226 -0.226
0.211022 1.242 0.092 -0.142 -0.231 -0.225 -0.225
0.21215 1.244 0.095 -0.140 -0.229 -0.224 -0.224
0.213279 1.246 0.098 -0.138 -0.228 -0.223 -0.223
0.214407 1.248 0.101 -0.136 -0.226 -0.221 -0.221
0.215536 1.251 0.104 -0.134 -0.224 -0.220 -0.220
0.216664 1.253 0.107 -0.132 -0.222 -0.219 -0.219
0.217793 1.256 0.110 -0.130 -0.221 -0.217 -0.217
0.218921 1.258 0.113 -0.129 -0.220 -0.216 -0.216
0.22005 1.261 0.115 -0.126 -0.218 -0.215 -0.215
0.221178 1.263 0.118 -0.124 -0.217 -0.214 -0.214
0.222307 1.266 0.121 -0.123 -0.215 -0.212 -0.212
0.223435 1.268 0.124 -0.120 -0.213 -0.211 -0.211
0.224564 1.271 0.126 -0.118 -0.211 -0.210 -0.210
