# IsPeriodic    : True
# Period        : 0.337362 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.890 -0.270 -0.239 -0.155 -0.116 -0.116
0.000674724 0.890 -0.270 -0.239 -0.155 -0.116 -0.116
0.00134945 0.890 -0.270 -0.239 -0.155 -0.116 -0.116
0.00202417 0.890 -0.269 -0.239 -0.155 -0.116 -0.116
0.0026989 0.890 -0.269 -0.239 -0.155 -0.116 -0.116
0.00337362 0.890 -0.269 -0.239 -0.155 -0.116 -0.116
0.00404834 0.890 -0.269 -0.239 -0.154 -0.116 -0.116
0.00472307 0.890 -0.268 -0.238 -0.154 -0.116 -0.116
0.00539779 0.891 -0.268 -0.238 -0.154 -0.116 -0.116
0.00607252 0.891 -0.268 -0.238 -0.153 -0.116 -0.116
0.00674724 0.892 -0.268 -0.237 -0.153 -0.115 -0.115
0.00742196 0.892 -0.267 -0.237 -0.152 -0.115 -0.115
0.00809669 0.893 -0.267 -0.237 -0.152 -0.115 -0.115
0.00877141 0.893 -0.267 -0.237 -0.151 -0.115 -0.115
0.00944614 0.894 -0.266 -0.236 -0.151 -0.114 -0.114
0.0101209 0.894 -0.266 -0.236 -0.150 -0.114 -0.114
0.0107956 0.895 -0.266 -0.236 -0.150 -0.114 -0.114
0.0114703 0.896 -0.265 -0.235 -0.149 -0.113 -0.113
0.012145 0.896 -0.265 -0.234 -0.148 -0.113 -0.113
0.0128198 0.897 -0.265 -0.234 -0.148 -0.113 -0.113
0.0134945 0.898 -0.265 -0.234 -0.147 -0.112 -0.112
0.0141692 0.899 -0.264 -0.233 -0.146 -0.112 -0.112
0.0148439 0.900 -0.264 -0.233 -0.146 -0.112 -0.112
0.0155187 0.901 -0.264 -0.232 -0.145 -0.111 -0.111
0.0161934 0.902 -0.264 -0.231 -0.144 -0.111 -0.111
0.0168681 0.903 -0.263 -0.231 -0.144 -0.110 -0.110
0.0175428 0.904 -0.263 -0.230 -0.143 -0.110 -0.110
0.0182175 0.905 -0.263 -0.229 -0.142 -0.109 -0.109
0.0188923 0.907 -0.262 -0.228 -0.142 -0.109 -0.109
0.019567 0.908 -0.262 -0.228 -0.141 -0.108 -0.108
0.0202417 0.909 -0.262 -0.227 -0.140 -0.107 -0.107
0.0209164 0.910 -0.261 -0.226 -0.140 -0.107 -0.107
0.0215912 0.912 -0.260 -0.226 -0.139 -0.106 -0.106
0.0222659 0.913 -0.260 -0.225 -0.138 -0.106 -0.106
0.0229406 0.914 -0.260 -0.224 -0.138 -0.105 -0.105
0.0236153 0.916 -0.259 -0.223 -0.137 -0.105 -0.105
0.0242901 0.918 -0.259 -0.222 -0.136 -0.104 -0.104
0.0249648 0.919 -0.259 -0.221 -0.136 -0.103 -0.103
