# IsPeriodic    : True
# Period        : 0.311494 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
 0.000  1.040 -0.215 -0.122 -0.048  0.028  0.028
 0.002  1.040 -0.215 -0.122 -0.048  0.028  0.028
 0.004  1.040 -0.215 -0.122 -0.048  0.028  0.028
 0.006  1.040 -0.215 -0.122 -0.047  0.028  0.028
 0.008  1.040 -0.215 -0.122 -0.047  0.028  0.028
 0.010  1.040 -0.215 -0.122 -0.047  0.028  0.028
 0.012  1.040 -0.214 -0.122 -0.047  0.028  0.028
 0.014  1.040 -0.214 -0.122 -0.046  0.028  0.028
 0.016  1.041 -0.214 -0.122 -0.046  0.028  0.028
 0.018  1.041 -0.213 -0.121 -0.046  0.028  0.028
 0.020  1.041 -0.213 -0.121 -0.045  0.029  0.029
 0.022  1.042 -0.213 -0.121 -0.045  0.029  0.029
 0.024  1.042 -0.212 -0.121 -0.044  0.029  0.029
 0.026  1.043 -0.212 -0.120 -0.044  0.029  0.029
 0.028  1.043 -0.212 -0.120 -0.043  0.029  0.029
 0.030  1.043 -0.211 -0.120 -0.043  0.030  0.030
 0.032  1.044 -0.211 -0.120 -0.043  0.030  0.030
 0.034  1.044 -0.210 -0.119 -0.042  0.030  0.030
 0.036  1.045 -0.210 -0.119 -0.041  0.031  0.031
 0.038  1.046 -0.209 -0.118 -0.041  0.031  0.031
 0.040  1.047 -0.209 -0.118 -0.040  0.031  0.031
 0.042  1.047 -0.208 -0.117 -0.039  0.032  0.032
 0.044  1.048 -0.207 -0.117 -0.039  0.032  0.032
 0.046  1.049 -0.207 -0.117 -0.038  0.032  0.032
 0.048  1.049 -0.206 -0.116 -0.037  0.033  0.033
 0.050  1.050 -0.206 -0.116 -0.037  0.033  0.033
 0.052  1.051 -0.205 -0.115 -0.036  0.033  0.033
 0.054  1.052 -0.204 -0.114 -0.035  0.034  0.034
 0.056  1.053 -0.203 -0.114 -0.035  0.034  0.034
 0.058  1.054 -0.202 -0.113 -0.034  0.035  0.035
 0.060  1.055 -0.201 -0.113 -0.034  0.035  0.035
 0.062  1.056 -0.200 -0.112 -0.033  0.036  0.036
 0.064  1.057 -0.200 -0.112 -0.033  0.036  0.036
 0.066  1.058 -0.199 -0.111 -0.032  0.037  0.037
 0.068  1.059 -0.198 -0.110 -0.031  0.037  0.037
 0.070  1.060 -0.197 -0.109 -0.031  0.038  0.038
 0.072  1.062 -0.196 -0.109 -0.030  0.038  0.038
