# IsPeriodic    : True
# Period        : 0.301763 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
 0.000  0.983 -0.250 -0.153 -0.050  0.024  0.024
 0.002  0.983 -0.250 -0.153 -0.050  0.024  0.024
 0.004  0.983 -0.250 -0.153 -0.050  0.024  0.024
 0.006  0.983 -0.250 -0.153 -0.050  0.024  0.024
 0.008  0.983 -0.250 -0.153 -0.049  0.024  0.024
 0.010  0.983 -0.250 -0.153 -0.049  0.024  0.024
 0.012  0.984 -0.249 -0.153 -0.049  0.024  0.024
 0.014  0.984 -0.249 -0.152 -0.049  0.024  0.024
 0.016  0.984 -0.249 -0.152 -0.048  0.025  0.025
 0.018  0.985 -0.248 -0.152 -0.048  0.025  0.025
 0.020  0.985 -0.248 -0.152 -0.047  0.025  0.025
 0.022  0.985 -0.248 -0.152 -0.047  0.025  0.025
 0.024  0.986 -0.247 -0.151 -0.046  0.025  0.025
 0.026  0.986 -0.247 -0.151 -0.046  0.026  0.026
 0.028  0.987 -0.246 -0.150 -0.045  0.026  0.026
 0.030  0.987 -0.246 -0.150 -0.045  0.026  0.026
 0.032  0.988 -0.245 -0.150 -0.044  0.026  0.026
 0.034  0.988 -0.245 -0.149 -0.043  0.027  0.027
 0.036  0.989 -0.244 -0.149 -0.043  0.027  0.027
 0.038  0.990 -0.243 -0.148 -0.042  0.028  0.028
 0.040  0.991 -0.243 -0.148 -0.041  0.028  0.028
 0.042  0.991 -0.242 -0.147 -0.040  0.028  0.028
 0.044  0.993 -0.241 -0.147 -0.040  0.029  0.029
 0.046  0.994 -0.241 -0.146 -0.039  0.029  0.029
 0.048  0.995 -0.240 -0.145 -0.038  0.029  0.029
 0.050  0.995 -0.239 -0.145 -0.037  0.030  0.030
 0.052  0.997 -0.238 -0.144 -0.037  0.030  0.030
 0.054  0.998 -0.237 -0.143 -0.036  0.031  0.031
 0.056  0.999 -0.236 -0.143 -0.035  0.031  0.031
 0.058  1.000 -0.235 -0.142 -0.035  0.032  0.032
 0.060  1.001 -0.234 -0.141 -0.034  0.033  0.033
 0.062  1.002 -0.233 -0.141 -0.033  0.033  0.033
 0.064  1.004 -0.232 -0.140 -0.033  0.034  0.034
 0.066  1.005 -0.231 -0.139 -0.032  0.034  0.034
 0.068  1.006 -0.230 -0.138 -0.031  0.035  0.035
 0.070  1.007 -0.229 -0.137 -0.030  0.036  0.036
 0.072  1.009 -0.228 -0.136 -0.030  0.036  0.036
 0.074  1.010 -0.227 -0.135 -0.029  0.037  0.037
 0.076  1.012 -0.226 -0.134 -0.028  0.037  0.037
 0.078  1.013 -0.225 -0.134 -0.027  0.038  0.038
 0.080  1.015 -0.223 -0.132 -0.027  0.039  0.039
 0.082  1.016 -0.222 -0.132 -0.026  0.039  0.039
 0.084  1.018 -0.221 -0.131 -0.025  0.040  0.040
 0.086  1.019 -0.220 -0.130 -0.025  0.041  0.041
 0.088  1.021 -0.218 -0.128 -0.024  0.041  0.041
 0.090  1.022 -0.217 -0.127 -0.023  0.042  0.042
 0.092  1.024 -0.216 -0.126 -0.022  0.043  0.043
 0.094  1.025 -0.214 -0.125 -0.021  0.043  0.043
 0.096  1.027 -0.213 -0.124 -0.021  0.044  0.044
 0.098  1.029 -0.212 -0.123 -0.020  0.045  0.045
 0.100  1.030 -0.210 -0.122 -0.019  0.045  0.045
 0.102  1.032 -0.209 -0.121 -0.019  0.046  0.046
 0.104  1.033 -0.207 -0.119 -0.018  0.047  0.047
 0.106  1.035 -0.206 -0.118 -0.017  0.047  0.047
 0.108  1.036 -0.204 -0.117 -0.016  0.048  0.048
 0.110  1.038 -0.203 -0.116 -0.016  0.049  0.049
 0.112  1.040 -0.201 -0.114 -0.015  0.050  0.050
 0.114  1.041 -0.199 -0.113 -0.014  0.050  0.050
 0.116  1.043 -0.198 -0.112 -0.013  0.051  0.051
 0.118  1.044 -0.196 -0.111 -0.012  0.052  0.052
 0.120  1.046 -0.194 -0.109 -0.012  0.052  0.052
 0.122  1.047 -0.193 -0.108 -0.011  0.053  0.053
 0.124  1.049 -0.191 -0.106 -0.010  0.054  0.054
 0.126  1.050 -0.189 -0.105 -0.009  0.055  0.055
 0.128  1.052 -0.188 -0.104 -0.008  0.055  0.055
 0.130  1.054 -0.186 -0.102 -0.007  0.056  0.056
 0.132  1.056 -0.184 -0.101 -0.007  0.057  0.057
 0.134  1.057 -0.182 -0.099 -0.006  0.057  0.057
 0.136  1.059 -0.180 -0.098 -0.005  0.058  0.058
 0.138  1.060 -0.179 -0.096 -0.004  0.059  0.059
 0.140  1.062 -0.177 -0.095 -0.003  0.060  0.060
 0.142  1.063 -0.175 -0.093 -0.002  0.061  0.061
 0.144  1.065 -0.173 -0.092 -0.001  0.062  0.062
 0.146  1.067 -0.171 -0.090 -0.000  0.063  0.063
 0.148  1.069 -0.169 -0.089  0.001  0.063  0.063
 0.150  1.070 -0.168 -0.088  0.002  0.064  0.064
 0.152  1.072 -0.166 -0.086  0.002  0.065  0.065
 0.154  1.074 -0.164 -0.085  0.003  0.066  0.066
 0.156  1.075 -0.162 -0.083  0.004  0.067  0.067
 0.158  1.077 -0.160 -0.082  0.005  0.068  0.068
 0.160  1.079 -0.158 -0.080  0.006  0.069  0.069
 0.162  1.081 -0.156 -0.079  0.007  0.070  0.070
 0.164  1.082 -0.154 -0.077  0.008  0.071  0.071
 0.166  1.084 -0.152 -0.076  0.009  0.072  0.072
 0.168  1.086 -0.150 -0.074  0.010  0.074  0.074
 0.170  1.088 -0.148 -0.073  0.011  0.075  0.075
 0.172  1.090 -0.146 -0.071  0.012  0.076  0.076
 0.174  1.092 -0.144 -0.070  0.013  0.077  0.077
 0.176  1.093 -0.142 -0.068  0.014  0.078  0.078
 0.178  1.095 -0.140 -0.067  0.015  0.079  0.079
 0.180  1.097 -0.137 -0.065  0.016  0.081  0.081
 0.182  1.099 -0.135 -0.063  0.017  0.082  0.082
 0.184  1.101 -0.133 -0.062  0.018  0.083  0.083
 0.186  1.103 -0.131 -0.060  0.019  0.085  0.085
 0.188  1.105 -0.129 -0.059  0.020  0.086  0.086
 0.190  1.107 -0.127 -0.057  0.021  0.087  0.087
 0.192  1.109 -0.125 -0.056  0.022  0.088  0.088
 0.194  1.111 -0.122 -0.054  0.023  0.090  0.090
 0.196  1.113 -0.120 -0.052  0.024  0.091  0.091
 0.198  1.115 -0.118 -0.051  0.026  0.093  0.093
 0.200  1.118 -0.116 -0.049  0.026  0.094  0.094
 0.202  1.120 -0.113 -0.048  0.028  0.095  0.095
 0.204  1.122 -0.111 -0.046  0.029  0.097  0.097
 0.206  1.124 -0.109 -0.044  0.030  0.098  0.098
 0.208  1.126 -0.106 -0.043  0.031  0.100  0.100
 0.210  1.128 -0.104 -0.041  0.032  0.101  0.101
 0.212  1.130 -0.101 -0.040  0.033  0.102  0.102
 0.214  1.133 -0.099 -0.038  0.034  0.104  0.104
 0.216  1.135 -0.097 -0.036  0.035  0.105  0.105
 0.218  1.137 -0.094 -0.035  0.036  0.106  0.106
 0.220  1.139 -0.092 -0.033  0.037  0.108  0.108
 0.222  1.142 -0.089 -0.031  0.038  0.109  0.109
 0.224  1.144 -0.087 -0.030  0.040  0.110  0.110
 0.226  1.146 -0.084 -0.028  0.041  0.112  0.112
 0.228  1.148 -0.082 -0.026  0.042  0.113  0.113
 0.230  1.151 -0.079 -0.025  0.043  0.114  0.114
 0.232  1.153 -0.076 -0.023  0.044  0.116  0.116
 0.234  1.155 -0.074 -0.021  0.045  0.117  0.117
 0.236  1.157 -0.071 -0.020  0.047  0.118  0.118
 0.238  1.160 -0.069 -0.018  0.048  0.119  0.119
 0.240  1.162 -0.066 -0.016  0.049  0.121  0.121
 0.242  1.164 -0.063 -0.014  0.050  0.122  0.122
 0.244  1.167 -0.061 -0.013  0.051  0.123  0.123
 0.246  1.169 -0.058 -0.011  0.052  0.124  0.124
 0.248  1.171 -0.055 -0.009  0.054  0.126  0.126
 0.250  1.174 -0.052 -0.007  0.055  0.127  0.127
 0.252  1.176 -0.050 -0.006  0.056  0.128  0.128
 0.254  1.178 -0.047 -0.004  0.057  0.129  0.129
 0.256  1.180 -0.044 -0.002  0.058  0.130  0.130
 0.258  1.183 -0.041 -0.000  0.059  0.131  0.131
 0.260  1.185 -0.039  0.002  0.061  0.133  0.133
 0.262  1.187 -0.036  0.004  0.062  0.134  0.134
 0.264  1.189 -0.033  0.005  0.063  0.135  0.135
 0.266  1.192 -0.030  0.007  0.065  0.136  0.136
 0.268  1.194 -0.028  0.009  0.066  0.137  0.137
 0.270  1.197 -0.025  0.011  0.067  0.138  0.138
 0.272  1.199 -0.022  0.013  0.069  0.139  0.139
 0.274  1.201 -0.019  0.014  0.070  0.141  0.141
 0.276  1.204 -0.016  0.016  0.071  0.142  0.142
 0.278  1.206 -0.014  0.018  0.073  0.143  0.143
 0.280  1.208 -0.011  0.020  0.074  0.144  0.144
 0.282  1.211 -0.008  0.022  0.076  0.145  0.145
 0.284  1.213 -0.005  0.024  0.077  0.146  0.146
 0.286  1.216 -0.002  0.026  0.078  0.147  0.147
 0.288  1.218  0.001  0.028  0.080  0.148  0.148
 0.290  1.220  0.004  0.029  0.081  0.150  0.150
 0.292  1.223  0.006  0.031  0.083  0.151  0.151
 0.294  1.225  0.009  0.033  0.084  0.152  0.152
 0.296  1.227  0.012  0.035  0.086  0.153  0.153
 0.298  1.229  0.015  0.037  0.087  0.154  0.154
 0.300  1.232  0.018  0.039  0.089  0.156  0.156
 0.302  1.234  0.021  0.040  0.090  0.157  0.157
 0.304  1.236  0.024  0.042  0.092  0.158  0.158
 0.306  1.239  0.027  0.044  0.094  0.159  0.159
 0.308  1.241  0.029  0.046  0.095  0.160  0.160
