# IsPeriodic    : True
# Period        : 0.339684 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
 0.000  0.860 -0.329 -0.213 -0.107 -0.037 -0.037
 0.002  0.860 -0.329 -0.213 -0.107 -0.037 -0.037
 0.004  0.860 -0.329 -0.213 -0.107 -0.037 -0.037
 0.006  0.860 -0.328 -0.213 -0.106 -0.037 -0.037
 0.008  0.861 -0.328 -0.213 -0.106 -0.037 -0.037
 0.010  0.861 -0.328 -0.213 -0.106 -0.037 -0.037
 0.012  0.862 -0.328 -0.213 -0.106 -0.037 -0.037
 0.014  0.862 -0.327 -0.213 -0.105 -0.036 -0.036
 0.016  0.862 -0.327 -0.213 -0.105 -0.036 -0.036
 0.018  0.863 -0.327 -0.212 -0.104 -0.036 -0.036
 0.020  0.863 -0.327 -0.212 -0.104 -0.036 -0.036
 0.022  0.864 -0.326 -0.212 -0.103 -0.036 -0.036
 0.024  0.864 -0.325 -0.211 -0.102 -0.035 -0.035
 0.026  0.865 -0.325 -0.211 -0.102 -0.035 -0.035
 0.028  0.865 -0.325 -0.210 -0.101 -0.035 -0.035
 0.030  0.866 -0.325 -0.210 -0.100 -0.034 -0.034
 0.032  0.867 -0.324 -0.210 -0.099 -0.034 -0.034
 0.034  0.868 -0.323 -0.209 -0.098 -0.034 -0.034
 0.036  0.869 -0.323 -0.208 -0.098 -0.033 -0.033
 0.038  0.870 -0.323 -0.208 -0.097 -0.033 -0.033
 0.040  0.871 -0.323 -0.207 -0.096 -0.032 -0.032
 0.042  0.871 -0.322 -0.206 -0.095 -0.032 -0.032
 0.044  0.873 -0.322 -0.206 -0.094 -0.032 -0.032
 0.046  0.874 -0.321 -0.205 -0.093 -0.031 -0.031
 0.048  0.875 -0.321 -0.204 -0.092 -0.030 -0.030
 0.050  0.876 -0.321 -0.204 -0.091 -0.030 -0.030
 0.052  0.878 -0.320 -0.203 -0.091 -0.029 -0.029
 0.054  0.879 -0.320 -0.202 -0.090 -0.029 -0.029
 0.056  0.881 -0.319 -0.201 -0.089 -0.028 -0.028
 0.058  0.882 -0.319 -0.200 -0.088 -0.027 -0.027
