# IsPeriodic    : True
# Period        : 0.275354 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 1.049 -0.173 -0.068 0.041 0.123 0.123
0.000550708 1.049 -0.173 -0.068 0.041 0.123 0.123
0.00110142 1.049 -0.173 -0.068 0.041 0.123 0.123
0.00165212 1.049 -0.173 -0.068 0.042 0.123 0.123
0.00220283 1.049 -0.173 -0.068 0.042 0.123 0.123
0.00275354 1.049 -0.173 -0.068 0.042 0.123 0.123
0.00330425 1.049 -0.172 -0.068 0.042 0.123 0.123
0.00385496 1.049 -0.172 -0.068 0.042 0.123 0.123
0.00440566 1.049 -0.172 -0.068 0.043 0.123 0.123
0.00495637 1.050 -0.172 -0.068 0.043 0.123 0.123
0.00550708 1.050 -0.172 -0.068 0.043 0.123 0.123
0.00605779 1.050 -0.171 -0.068 0.044 0.124 0.124
0.0066085 1.051 -0.171 -0.068 0.044 0.124 0.124
0.0071592 1.051 -0.171 -0.068 0.044 0.124 0.124
0.00770991 1.051 -0.170 -0.067 0.045 0.124 0.124
0.00826062 1.051 -0.170 -0.067 0.045 0.124 0.124
0.00881133 1.052 -0.169 -0.067 0.045 0.124 0.124
0.00936204 1.052 -0.169 -0.067 0.046 0.125 0.125
0.00991274 1.053 -0.169 -0.067 0.046 0.125 0.125
0.0104635 1.053 -0.168 -0.067 0.047 0.125 0.125
0.0110142 1.054 -0.168 -0.067 0.048 0.125 0.125
0.0115649 1.054 -0.167 -0.067 0.048 0.125 0.125
0.0121156 1.055 -0.167 -0.067 0.049 0.126 0.126
0.0126663 1.056 -0.166 -0.066 0.049 0.126 0.126
0.013217 1.056 -0.166 -0.066 0.050 0.126 0.126
0.0137677 1.057 -0.165 -0.066 0.050 0.126 0.126
0.0143184 1.058 -0.165 -0.065 0.050 0.127 0.127
0.0148691 1.058 -0.164 -0.065 0.051 0.127 0.127
0.0154198 1.059 -0.163 -0.065 0.051 0.127 0.127
0.0159705 1.060 -0.163 -0.065 0.052 0.128 0.128
0.0165212 1.061 -0.162 -0.064 0.052 0.128 0.128
0.0170719 1.061 -0.161 -0.064 0.053 0.128 0.128
0.0176227 1.062 -0.160 -0.064 0.053 0.129 0.129
0.0181734 1.063 -0.160 -0.063 0.054 0.129 0.129
0.0187241 1.064 -0.159 -0.063 0.054 0.129 0.129
0.0192748 1.065 -0.158 -0.062 0.055 0.130 0.130
0.0198255 1.066 -0.158 -0.062 0.055 0.130 0.130
0.0203762 1.067 -0.157 -0.061 0.056 0.130 0.130
0.0209269 1.068 -0.156 -0.061 0.056 0.131 0.131
0.0214776 1.069 -0.155 -0.060 0.057 0.131 0.131
0.0220283 1.070 -0.154 -0.060 0.057 0.131 0.131
0.022579 1.071 -0.154 -0.059 0.058 0.132 0.132
0.0231297 1.072 -0.153 -0.059 0.059 0.132 0.132
0.0236804 1.073 -0.152 -0.058 0.059 0.133 0.133
0.0242312 1.074 -0.151 -0.057 0.059 0.133 0.133
0.0247819 1.075 -0.150 -0.057 0.060 0.133 0.133
0.0253326 1.076 -0.149 -0.056 0.060 0.134 0.134
0.0258833 1.077 -0.148 -0.055 0.061 0.134 0.134
0.026434 1.078 -0.147 -0.054 0.061 0.135 0.135
0.0269847 1.079 -0.146 -0.053 0.062 0.135 0.135
0.0275354 1.080 -0.145 -0.053 0.063 0.135 0.135
0.0280861 1.081 -0.144 -0.052 0.063 0.136 0.136
0.0286368 1.082 -0.143 -0.051 0.064 0.136 0.136
0.0291875 1.083 -0.142 -0.050 0.064 0.137 0.137
0.0297382 1.084 -0.141 -0.049 0.065 0.137 0.137
0.0302889 1.085 -0.140 -0.048 0.065 0.137 0.137
0.0308396 1.086 -0.139 -0.047 0.066 0.138 0.138
0.0313904 1.087 -0.138 -0.046 0.066 0.138 0.138
0.0319411 1.089 -0.137 -0.045 0.067 0.139 0.139
0.0324918 1.090 -0.136 -0.044 0.067 0.139 0.139
0.0330425 1.091 -0.134 -0.043 0.068 0.140 0.140
0.0335932 1.092 -0.133 -0.042 0.068 0.140 0.140
0.0341439 1.093 -0.132 -0.041 0.069 0.140 0.140
0.0346946 1.094 -0.131 -0.040 0.069 0.141 0.141
0.0352453 1.095 -0.130 -0.039 0.070 0.141 0.141
0.035796 1.096 -0.128 -0.038 0.071 0.142 0.142
0.0363467 1.097 -0.127 -0.037 0.071 0.142 0.142
0.0368974 1.098 -0.126 -0.036 0.072 0.143 0.143
0.0374481 1.099 -0.125 -0.034 0.072 0.143 0.143
0.0379989 1.100 -0.124 -0.033 0.073 0.144 0.144
0.0385496 1.101 -0.122 -0.032 0.074 0.144 0.144
0.0391003 1.102 -0.121 -0.031 0.074 0.145 0.145
0.039651 1.103 -0.120 -0.030 0.075 0.145 0.145
0.0402017 1.105 -0.118 -0.029 0.075 0.146 0.146
0.0407524 1.106 -0.117 -0.028 0.076 0.146 0.146
0.0413031 1.107 -0.116 -0.027 0.077 0.147 0.147
0.0418538 1.108 -0.115 -0.025 0.077 0.147 0.147
0.0424045 1.109 -0.113 -0.024 0.078 0.148 0.148
0.0429552 1.110 -0.112 -0.023 0.079 0.148 0.148
0.0435059 1.112 -0.110 -0.022 0.079 0.149 0.149
0.0440566 1.113 -0.109 -0.021 0.080 0.150 0.150
0.0446073 1.114 -0.108 -0.020 0.081 0.150 0.150
0.0451581 1.115 -0.106 -0.019 0.081 0.151 0.151
0.0457088 1.116 -0.105 -0.017 0.082 0.151 0.151
0.0462595 1.118 -0.103 -0.016 0.082 0.152 0.152
0.0468102 1.119 -0.102 -0.015 0.083 0.153 0.153
0.0473609 1.120 -0.101 -0.014 0.084 0.153 0.153
0.0479116 1.121 -0.099 -0.013 0.085 0.154 0.154
0.0484623 1.122 -0.098 -0.011 0.085 0.155 0.155
0.049013 1.124 -0.097 -0.010 0.086 0.155 0.155
0.0495637 1.125 -0.095 -0.009 0.087 0.156 0.156
0.0501144 1.126 -0.093 -0.008 0.087 0.157 0.157
0.0506651 1.128 -0.092 -0.007 0.088 0.158 0.158
0.0512158 1.129 -0.091 -0.005 0.089 0.158 0.158
0.0517666 1.130 -0.089 -0.004 0.090 0.159 0.159
0.0523173 1.132 -0.088 -0.003 0.090 0.160 0.160
0.052868 1.133 -0.086 -0.002 0.091 0.161 0.161
0.0534187 1.134 -0.084 -0.000 0.092 0.162 0.162
0.0539694 1.136 -0.083 0.001 0.092 0.162 0.162
0.0545201 1.137 -0.081 0.002 0.093 0.163 0.163
0.0550708 1.139 -0.080 0.004 0.094 0.164 0.164
0.0556215 1.140 -0.078 0.005 0.095 0.165 0.165
0.0561722 1.141 -0.077 0.006 0.095 0.166 0.166
0.0567229 1.143 -0.075 0.007 0.096 0.166 0.166
0.0572736 1.144 -0.073 0.009 0.097 0.167 0.167
0.0578243 1.146 -0.072 0.010 0.098 0.168 0.168
0.058375 1.147 -0.070 0.011 0.098 0.169 0.169
0.0589258 1.149 -0.069 0.013 0.099 0.170 0.170
0.0594765 1.150 -0.067 0.014 0.100 0.170 0.170
0.0600272 1.152 -0.065 0.016 0.101 0.171 0.171
0.0605779 1.153 -0.063 0.017 0.101 0.172 0.172
0.0611286 1.155 -0.062 0.018 0.102 0.173 0.173
0.0616793 1.156 -0.060 0.020 0.103 0.174 0.174
0.06223 1.158 -0.058 0.021 0.104 0.174 0.174
0.0627807 1.159 -0.056 0.023 0.104 0.175 0.175
0.0633314 1.161 -0.055 0.024 0.105 0.176 0.176
0.0638821 1.162 -0.053 0.025 0.106 0.177 0.177
0.0644328 1.164 -0.051 0.027 0.107 0.177 0.177
0.0649835 1.165 -0.049 0.028 0.108 0.178 0.178
0.0655343 1.167 -0.048 0.030 0.108 0.179 0.179
0.066085 1.168 -0.045 0.031 0.109 0.180 0.180
0.0666357 1.170 -0.044 0.033 0.110 0.180 0.180
0.0671864 1.171 -0.042 0.034 0.111 0.181 0.181
0.0677371 1.173 -0.040 0.036 0.111 0.182 0.182
0.0682878 1.174 -0.038 0.037 0.112 0.183 0.183
0.0688385 1.176 -0.036 0.039 0.113 0.183 0.183
0.0693892 1.177 -0.034 0.040 0.114 0.184 0.184
0.0699399 1.179 -0.032 0.042 0.115 0.185 0.185
0.0704906 1.181 -0.031 0.043 0.116 0.185 0.185
0.0710413 1.182 -0.029 0.045 0.116 0.186 0.186
0.071592 1.184 -0.027 0.046 0.117 0.187 0.187
0.0721427 1.185 -0.025 0.048 0.118 0.187 0.187
0.0726935 1.187 -0.023 0.049 0.119 0.188 0.188
0.0732442 1.188 -0.021 0.051 0.120 0.189 0.189
0.0737949 1.190 -0.019 0.052 0.121 0.189 0.189
0.0743456 1.191 -0.017 0.054 0.122 0.190 0.190
0.0748963 1.193 -0.015 0.056 0.123 0.191 0.191
0.075447 1.195 -0.013 0.057 0.124 0.191 0.191
0.0759977 1.196 -0.011 0.059 0.125 0.192 0.192
0.0765484 1.198 -0.010 0.060 0.126 0.193 0.193
0.0770991 1.199 -0.007 0.062 0.127 0.193 0.193
0.0776498 1.201 -0.005 0.063 0.128 0.194 0.194
0.0782005 1.202 -0.004 0.064 0.128 0.195 0.195
0.0787512 1.204 -0.002 0.066 0.129 0.195 0.195
0.079302 1.206 0.001 0.067 0.130 0.196 0.196
0.0798527 1.207 0.003 0.069 0.131 0.197 0.197
0.0804034 1.209 0.004 0.070 0.133 0.197 0.197
0.0809541 1.210 0.006 0.072 0.133 0.198 0.198
0.0815048 1.212 0.008 0.073 0.134 0.199 0.199
0.0820555 1.213 0.011 0.075 0.136 0.199 0.199
0.0826062 1.215 0.012 0.076 0.137 0.200 0.200
0.0831569 1.217 0.014 0.077 0.138 0.201 0.201
0.0837076 1.218 0.016 0.079 0.139 0.202 0.202
0.0842583 1.219 0.018 0.080 0.140 0.202 0.202
0.084809 1.221 0.020 0.081 0.141 0.203 0.203
0.0853597 1.222 0.022 0.083 0.142 0.204 0.204
0.0859104 1.224 0.024 0.084 0.143 0.204 0.204
0.0864612 1.225 0.026 0.085 0.144 0.205 0.205
0.0870119 1.227 0.028 0.087 0.145 0.206 0.206
0.0875626 1.228 0.030 0.088 0.147 0.206 0.206
0.0881133 1.229 0.032 0.089 0.147 0.207 0.207
0.088664 1.231 0.034 0.091 0.149 0.208 0.208
0.0892147 1.232 0.036 0.092 0.150 0.209 0.209
0.0897654 1.233 0.038 0.093 0.151 0.210 0.210
0.0903161 1.235 0.040 0.095 0.152 0.210 0.210
0.0908668 1.236 0.042 0.096 0.153 0.211 0.211
0.0914175 1.237 0.044 0.097 0.154 0.212 0.212
0.0919682 1.239 0.046 0.098 0.155 0.213 0.213
0.0925189 1.240 0.047 0.100 0.156 0.213 0.213
0.0930697 1.241 0.050 0.101 0.157 0.214 0.214
0.0936204 1.242 0.051 0.102 0.159 0.215 0.215
0.0941711 1.244 0.053 0.103 0.160 0.216 0.216
0.0947218 1.245 0.055 0.105 0.161 0.216 0.216
0.0952725 1.246 0.057 0.106 0.162 0.217 0.217
0.0958232 1.247 0.059 0.107 0.163 0.218 0.218
0.0963739 1.248 0.060 0.108 0.164 0.219 0.219
0.0969246 1.249 0.062 0.109 0.165 0.220 0.220
0.0974753 1.250 0.064 0.111 0.166 0.220 0.220
0.098026 1.252 0.065 0.112 0.167 0.221 0.221
0.0985767 1.253 0.067 0.113 0.168 0.222 0.222
0.0991274 1.254 0.069 0.114 0.169 0.223 0.223
0.0996781 1.255 0.070 0.115 0.170 0.223 0.223
0.100229 1.256 0.072 0.117 0.171 0.224 0.224
0.10078 1.257 0.073 0.118 0.172 0.225 0.225
0.10133 1.258 0.075 0.119 0.173 0.226 0.226
0.101881 1.259 0.077 0.120 0.174 0.226 0.226
0.102432 1.261 0.078 0.121 0.175 0.227 0.227
0.102982 1.262 0.080 0.122 0.176 0.228 0.228
0.103533 1.263 0.081 0.123 0.177 0.229 0.229
0.104084 1.264 0.083 0.124 0.178 0.229 0.229
0.104635 1.265 0.084 0.126 0.179 0.230 0.230
0.105185 1.266 0.085 0.127 0.180 0.231 0.231
0.105736 1.267 0.087 0.128 0.181 0.232 0.232
0.106287 1.269 0.089 0.129 0.182 0.232 0.232
0.106837 1.270 0.090 0.130 0.183 0.233 0.233
0.107388 1.271 0.091 0.131 0.184 0.234 0.234
0.107939 1.272 0.093 0.132 0.185 0.235 0.235
0.108489 1.273 0.094 0.133 0.186 0.235 0.235
0.10904 1.274 0.096 0.134 0.187 0.236 0.236
0.109591 1.275 0.097 0.135 0.188 0.237 0.237
0.110142 1.277 0.099 0.136 0.189 0.237 0.237
0.110692 1.278 0.100 0.137 0.189 0.238 0.238
