# IsPeriodic    : True
# Period        : 0.277776 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
 0.000  0.849 -0.313 -0.205 -0.114 -0.026 -0.026
 0.002  0.849 -0.313 -0.205 -0.114 -0.026 -0.026
 0.004  0.849 -0.313 -0.205 -0.114 -0.026 -0.026
 0.006  0.849 -0.313 -0.205 -0.114 -0.026 -0.026
 0.008  0.849 -0.313 -0.205 -0.114 -0.025 -0.025
 0.010  0.849 -0.313 -0.205 -0.114 -0.025 -0.025
 0.012  0.850 -0.312 -0.205 -0.113 -0.025 -0.025
 0.014  0.850 -0.311 -0.204 -0.113 -0.025 -0.025
 0.016  0.850 -0.311 -0.204 -0.112 -0.025 -0.025
 0.018  0.851 -0.311 -0.204 -0.112 -0.025 -0.025
 0.020  0.852 -0.311 -0.203 -0.111 -0.024 -0.024
 0.022  0.852 -0.310 -0.203 -0.111 -0.024 -0.024
 0.024  0.853 -0.310 -0.203 -0.110 -0.024 -0.024
 0.026  0.853 -0.310 -0.202 -0.109 -0.024 -0.024
 0.028  0.854 -0.309 -0.202 -0.109 -0.023 -0.023
 0.030  0.855 -0.309 -0.201 -0.108 -0.023 -0.023
 0.032  0.856 -0.308 -0.201 -0.107 -0.023 -0.023
 0.034  0.856 -0.308 -0.201 -0.106 -0.022 -0.022
 0.036  0.858 -0.308 -0.200 -0.106 -0.022 -0.022
 0.038  0.859 -0.307 -0.199 -0.105 -0.021 -0.021
 0.040  0.860 -0.307 -0.199 -0.103 -0.021 -0.021
 0.042  0.860 -0.307 -0.198 -0.103 -0.020 -0.020
 0.044  0.862 -0.307 -0.198 -0.102 -0.020 -0.020
 0.046  0.863 -0.306 -0.197 -0.101 -0.019 -0.019
 0.048  0.865 -0.306 -0.196 -0.100 -0.019 -0.019
 0.050  0.866 -0.305 -0.195 -0.099 -0.018 -0.018
 0.052  0.868 -0.305 -0.195 -0.098 -0.018 -0.018
 0.054  0.869 -0.305 -0.194 -0.097 -0.017 -0.017
 0.056  0.870 -0.304 -0.193 -0.097 -0.016 -0.016
 0.058  0.872 -0.304 -0.192 -0.096 -0.015 -0.015
 0.060  0.873 -0.304 -0.191 -0.095 -0.015 -0.015
 0.062  0.875 -0.303 -0.190 -0.094 -0.014 -0.014
 0.064  0.877 -0.302 -0.189 -0.093 -0.013 -0.013
 0.066  0.879 -0.302 -0.188 -0.092 -0.013 -0.013
 0.068  0.880 -0.302 -0.187 -0.091 -0.012 -0.012
 0.070  0.882 -0.301 -0.186 -0.090 -0.011 -0.011
 0.072  0.885 -0.300 -0.185 -0.089 -0.011 -0.011
 0.074  0.886 -0.300 -0.184 -0.089 -0.010 -0.010
 0.076  0.888 -0.300 -0.183 -0.088 -0.009 -0.009
 0.078  0.890 -0.299 -0.182 -0.087 -0.008 -0.008
 0.080  0.892 -0.299 -0.181 -0.086 -0.007 -0.007
 0.082  0.894 -0.298 -0.180 -0.085 -0.007 -0.007
 0.084  0.897 -0.297 -0.179 -0.084 -0.006 -0.006
 0.086  0.899 -0.297 -0.177 -0.083 -0.005 -0.005
 0.088  0.901 -0.296 -0.176 -0.082 -0.004 -0.004
 0.090  0.903 -0.296 -0.175 -0.081 -0.003 -0.003
 0.092  0.905 -0.295 -0.173 -0.081 -0.003 -0.003
 0.094  0.907 -0.294 -0.172 -0.080 -0.002 -0.002
 0.096  0.909 -0.293 -0.171 -0.079 -0.001 -0.001
 0.098  0.911 -0.292 -0.169 -0.078  0.000  0.000
 0.100  0.913 -0.291 -0.168 -0.077  0.001  0.001
 0.102  0.915 -0.290 -0.167 -0.076  0.002  0.002
 0.104  0.917 -0.289 -0.165 -0.075  0.003  0.003
 0.106  0.920 -0.288 -0.164 -0.074  0.003  0.003
 0.108  0.921 -0.286 -0.162 -0.073  0.004  0.004
 0.110  0.924 -0.285 -0.161 -0.072  0.005  0.005
 0.112  0.926 -0.284 -0.159 -0.071  0.006  0.006
 0.114  0.928 -0.283 -0.158 -0.070  0.007  0.007
 0.116  0.930 -0.281 -0.156 -0.069  0.008  0.008
 0.118  0.933 -0.280 -0.155 -0.068  0.009  0.009
 0.120  0.934 -0.279 -0.153 -0.068  0.010  0.010
 0.122  0.937 -0.277 -0.151 -0.066  0.011  0.011
 0.124  0.939 -0.276 -0.149 -0.065  0.012  0.012
 0.126  0.941 -0.274 -0.148 -0.064  0.012  0.012
 0.128  0.943 -0.273 -0.146 -0.063  0.013  0.013
 0.130  0.946 -0.271 -0.145 -0.062  0.014  0.014
 0.132  0.948 -0.269 -0.143 -0.061  0.015  0.015
 0.134  0.950 -0.267 -0.141 -0.060  0.016  0.016
 0.136  0.952 -0.266 -0.139 -0.059  0.017  0.017
 0.138  0.954 -0.264 -0.138 -0.058  0.018  0.018
