# IsPeriodic    : True
# Period        : 0.336590 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.927 -0.261 -0.201 -0.127 -0.073 -0.073
0.00067318 0.927 -0.261 -0.201 -0.127 -0.073 -0.073
0.00134636 0.927 -0.261 -0.201 -0.127 -0.073 -0.073
0.00201954 0.927 -0.261 -0.201 -0.127 -0.073 -0.073
0.00269272 0.928 -0.261 -0.201 -0.127 -0.073 -0.073
0.0033659 0.928 -0.261 -0.201 -0.127 -0.073 -0.073
0.00403908 0.928 -0.260 -0.200 -0.127 -0.073 -0.073
0.00471226 0.928 -0.260 -0.200 -0.127 -0.073 -0.073
0.00538544 0.929 -0.260 -0.200 -0.127 -0.072 -0.072
0.00605862 0.929 -0.259 -0.200 -0.126 -0.072 -0.072
0.0067318 0.930 -0.259 -0.200 -0.126 -0.072 -0.072
0.00740498 0.930 -0.259 -0.200 -0.126 -0.072 -0.072
0.00807816 0.931 -0.258 -0.200 -0.126 -0.072 -0.072
0.00875134 0.931 -0.258 -0.200 -0.125 -0.071 -0.071
0.00942452 0.932 -0.257 -0.200 -0.125 -0.071 -0.071
0.0100977 0.932 -0.257 -0.200 -0.125 -0.071 -0.071
0.0107709 0.933 -0.256 -0.200 -0.124 -0.071 -0.071
0.0114441 0.933 -0.256 -0.199 -0.124 -0.070 -0.070
0.0121172 0.934 -0.255 -0.199 -0.124 -0.070 -0.070
0.0127904 0.935 -0.254 -0.199 -0.123 -0.069 -0.069
0.0134636 0.936 -0.254 -0.199 -0.123 -0.069 -0.069
0.0141368 0.937 -0.253 -0.199 -0.122 -0.069 -0.069
0.01481 0.938 -0.252 -0.199 -0.122 -0.068 -0.068
0.0154831 0.939 -0.251 -0.198 -0.121 -0.068 -0.068
0.0161563 0.940 -0.250 -0.198 -0.121 -0.067 -0.067
0.0168295 0.941 -0.250 -0.197 -0.120 -0.067 -0.067
0.0175027 0.942 -0.249 -0.197 -0.120 -0.066 -0.066
0.0181759 0.943 -0.248 -0.197 -0.119 -0.066 -0.066
0.018849 0.945 -0.247 -0.196 -0.119 -0.065 -0.065
0.0195222 0.945 -0.246 -0.196 -0.118 -0.065 -0.065
0.0201954 0.947 -0.245 -0.196 -0.117 -0.064 -0.064
0.0208686 0.948 -0.244 -0.195 -0.117 -0.064 -0.064
0.0215418 0.950 -0.243 -0.195 -0.116 -0.063 -0.063
0.0222149 0.951 -0.242 -0.194 -0.115 -0.062 -0.062
0.0228881 0.952 -0.240 -0.193 -0.114 -0.062 -0.062
0.0235613 0.954 -0.239 -0.193 -0.114 -0.061 -0.061
0.0242345 0.956 -0.238 -0.192 -0.113 -0.060 -0.060
0.0249077 0.957 -0.237 -0.191 -0.112 -0.060 -0.060
0.0255808 0.958 -0.236 -0.191 -0.111 -0.059 -0.059
0.026254 0.960 -0.235 -0.190 -0.111 -0.058 -0.058
0.0269272 0.962 -0.233 -0.189 -0.110 -0.058 -0.058
0.0276004 0.963 -0.232 -0.188 -0.109 -0.057 -0.057
0.0282736 0.965 -0.231 -0.187 -0.108 -0.056 -0.056
0.0289467 0.967 -0.229 -0.186 -0.107 -0.056 -0.056
0.0296199 0.968 -0.228 -0.185 -0.106 -0.055 -0.055
0.0302931 0.970 -0.227 -0.184 -0.105 -0.054 -0.054
0.0309663 0.972 -0.225 -0.183 -0.104 -0.054 -0.054
0.0316395 0.973 -0.224 -0.182 -0.103 -0.053 -0.053
0.0323126 0.975 -0.223 -0.181 -0.103 -0.052 -0.052
0.0329858 0.976 -0.221 -0.179 -0.102 -0.051 -0.051
0.033659 0.978 -0.220 -0.178 -0.101 -0.051 -0.051
0.0343322 0.980 -0.218 -0.177 -0.100 -0.050 -0.050
0.0350054 0.981 -0.216 -0.176 -0.099 -0.049 -0.049
0.0356785 0.983 -0.215 -0.175 -0.098 -0.049 -0.049
0.0363517 0.985 -0.213 -0.173 -0.097 -0.048 -0.048
0.0370249 0.986 -0.212 -0.172 -0.096 -0.047 -0.047
0.0376981 0.988 -0.210 -0.170 -0.095 -0.046 -0.046
0.0383713 0.990 -0.208 -0.169 -0.095 -0.046 -0.046
0.0390444 0.992 -0.207 -0.167 -0.094 -0.045 -0.045
0.0397176 0.993 -0.205 -0.166 -0.093 -0.044 -0.044
0.0403908 0.995 -0.203 -0.164 -0.092 -0.043 -0.043
0.041064 0.997 -0.201 -0.163 -0.091 -0.043 -0.043
0.0417372 0.998 -0.200 -0.162 -0.090 -0.042 -0.042
0.0424103 1.000 -0.198 -0.160 -0.089 -0.041 -0.041
0.0430835 1.002 -0.196 -0.158 -0.088 -0.040 -0.040
0.0437567 1.004 -0.194 -0.157 -0.087 -0.039 -0.039
0.0444299 1.005 -0.192 -0.155 -0.086 -0.039 -0.039
0.0451031 1.007 -0.190 -0.154 -0.085 -0.038 -0.038
0.0457762 1.009 -0.188 -0.152 -0.084 -0.037 -0.037
0.0464494 1.010 -0.187 -0.150 -0.083 -0.036 -0.036
0.0471226 1.012 -0.185 -0.149 -0.083 -0.035 -0.035
0.0477958 1.014 -0.183 -0.147 -0.082 -0.034 -0.034
0.048469 1.016 -0.181 -0.146 -0.081 -0.034 -0.034
