# IsPeriodic    : True
# Period        : 0.358508 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.756 -0.259 -0.258 -0.226 -0.191 -0.191
0.000717016 0.756 -0.259 -0.258 -0.226 -0.191 -0.191
0.00143403 0.756 -0.259 -0.258 -0.226 -0.191 -0.191
0.00215105 0.756 -0.258 -0.258 -0.226 -0.191 -0.191
0.00286806 0.756 -0.258 -0.258 -0.226 -0.190 -0.190
0.00358508 0.756 -0.258 -0.258 -0.226 -0.190 -0.190
0.0043021 0.757 -0.258 -0.258 -0.226 -0.190 -0.190
0.00501911 0.757 -0.257 -0.257 -0.225 -0.190 -0.190
0.00573613 0.757 -0.257 -0.257 -0.225 -0.190 -0.190
0.00645314 0.758 -0.256 -0.257 -0.225 -0.190 -0.190
0.00717016 0.759 -0.256 -0.257 -0.225 -0.190 -0.190
0.00788718 0.759 -0.256 -0.257 -0.225 -0.190 -0.190
0.00860419 0.760 -0.255 -0.256 -0.225 -0.189 -0.189
0.00932121 0.760 -0.255 -0.256 -0.224 -0.189 -0.189
0.0100382 0.761 -0.255 -0.256 -0.224 -0.189 -0.189
0.0107552 0.762 -0.255 -0.255 -0.224 -0.189 -0.189
0.0114723 0.763 -0.254 -0.255 -0.223 -0.188 -0.188
0.0121893 0.763 -0.254 -0.255 -0.223 -0.188 -0.188
0.0129063 0.764 -0.254 -0.254 -0.223 -0.188 -0.188
0.0136233 0.766 -0.253 -0.254 -0.222 -0.187 -0.187
0.0143403 0.767 -0.253 -0.253 -0.222 -0.187 -0.187
0.0150573 0.767 -0.253 -0.253 -0.222 -0.187 -0.187
0.0157744 0.769 -0.253 -0.252 -0.221 -0.186 -0.186
0.0164914 0.770 -0.252 -0.252 -0.220 -0.186 -0.186
0.0172084 0.771 -0.252 -0.251 -0.220 -0.186 -0.186
0.0179254 0.773 -0.252 -0.251 -0.220 -0.185 -0.185
0.0186424 0.774 -0.251 -0.250 -0.219 -0.185 -0.185
0.0193594 0.775 -0.251 -0.249 -0.218 -0.184 -0.184
0.0200764 0.777 -0.251 -0.249 -0.218 -0.184 -0.184
0.0207935 0.778 -0.250 -0.248 -0.217 -0.183 -0.183
0.0215105 0.780 -0.250 -0.247 -0.217 -0.183 -0.183
0.0222275 0.782 -0.250 -0.247 -0.216 -0.182 -0.182
0.0229445 0.784 -0.249 -0.246 -0.215 -0.182 -0.182
0.0236615 0.785 -0.249 -0.245 -0.215 -0.181 -0.181
0.0243785 0.787 -0.249 -0.244 -0.214 -0.181 -0.181
0.0250956 0.789 -0.248 -0.244 -0.213 -0.180 -0.180
0.0258126 0.791 -0.248 -0.243 -0.213 -0.180 -0.180
0.0265296 0.793 -0.248 -0.242 -0.212 -0.179 -0.179
