# IsPeriodic    : True
# Period        : 0.313267 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.937 -0.271 -0.160 -0.066 0.017 0.017
0.000626534 0.937 -0.271 -0.160 -0.066 0.017 0.017
0.00125307 0.937 -0.271 -0.160 -0.066 0.017 0.017
0.0018796 0.937 -0.270 -0.160 -0.066 0.017 0.017
0.00250614 0.937 -0.270 -0.160 -0.065 0.017 0.017
0.00313267 0.937 -0.270 -0.160 -0.065 0.017 0.017
0.0037592 0.937 -0.270 -0.160 -0.065 0.017 0.017
0.00438574 0.937 -0.269 -0.159 -0.065 0.018 0.018
0.00501227 0.938 -0.269 -0.159 -0.065 0.018 0.018
0.00563881 0.938 -0.269 -0.159 -0.065 0.018 0.018
0.00626534 0.939 -0.269 -0.159 -0.064 0.018 0.018
0.00689187 0.939 -0.268 -0.159 -0.064 0.018 0.018
0.00751841 0.940 -0.268 -0.158 -0.064 0.019 0.019
0.00814494 0.940 -0.268 -0.158 -0.064 0.019 0.019
0.00877148 0.941 -0.267 -0.157 -0.064 0.019 0.019
0.00939801 0.941 -0.267 -0.157 -0.063 0.019 0.019
0.0100245 0.942 -0.267 -0.157 -0.063 0.020 0.020
0.0106511 0.942 -0.266 -0.156 -0.062 0.020 0.020
0.0112776 0.943 -0.266 -0.156 -0.062 0.020 0.020
0.0119041 0.944 -0.266 -0.155 -0.062 0.021 0.021
0.0125307 0.945 -0.266 -0.155 -0.061 0.021 0.021
0.0131572 0.946 -0.265 -0.154 -0.061 0.022 0.022
0.0137837 0.947 -0.265 -0.154 -0.060 0.022 0.022
0.0144103 0.948 -0.265 -0.153 -0.059 0.022 0.022
0.0150368 0.949 -0.265 -0.152 -0.059 0.023 0.023
0.0156634 0.950 -0.264 -0.152 -0.059 0.023 0.023
0.0162899 0.951 -0.264 -0.151 -0.058 0.024 0.024
0.0169164 0.952 -0.264 -0.150 -0.057 0.024 0.024
0.017543 0.953 -0.263 -0.149 -0.057 0.025 0.025
0.0181695 0.954 -0.263 -0.149 -0.056 0.026 0.026
0.018796 0.956 -0.263 -0.148 -0.055 0.026 0.026
0.0194226 0.957 -0.262 -0.147 -0.054 0.027 0.027
0.0200491 0.959 -0.261 -0.146 -0.054 0.028 0.028
0.0206756 0.960 -0.261 -0.146 -0.053 0.028 0.028
0.0213022 0.961 -0.261 -0.145 -0.052 0.029 0.029
0.0219287 0.963 -0.260 -0.144 -0.052 0.029 0.029
0.0225552 0.964 -0.260 -0.143 -0.051 0.030 0.030
0.0231818 0.966 -0.260 -0.142 -0.050 0.031 0.031
0.0238083 0.967 -0.259 -0.141 -0.049 0.031 0.031
0.0244348 0.969 -0.259 -0.140 -0.048 0.032 0.032
0.0250614 0.970 -0.258 -0.139 -0.047 0.033 0.033
0.0256879 0.972 -0.258 -0.138 -0.046 0.033 0.033
0.0263144 0.974 -0.257 -0.137 -0.045 0.034 0.034
0.026941 0.975 -0.257 -0.136 -0.044 0.035 0.035
0.0275675 0.977 -0.256 -0.135 -0.043 0.035 0.035
0.028194 0.979 -0.256 -0.134 -0.043 0.036 0.036
0.0288206 0.980 -0.255 -0.132 -0.042 0.037 0.037
0.0294471 0.982 -0.254 -0.131 -0.040 0.038 0.038
0.0300736 0.984 -0.254 -0.130 -0.040 0.038 0.038
0.0307002 0.985 -0.252 -0.129 -0.039 0.039 0.039
0.0313267 0.987 -0.252 -0.128 -0.038 0.040 0.040
0.0319532 0.988 -0.251 -0.127 -0.037 0.041 0.041
0.0325798 0.990 -0.250 -0.125 -0.036 0.041 0.041
0.0332063 0.992 -0.249 -0.124 -0.035 0.042 0.042
0.0338328 0.993 -0.248 -0.122 -0.034 0.043 0.043
0.0344594 0.995 -0.247 -0.121 -0.033 0.043 0.043
0.0350859 0.997 -0.246 -0.120 -0.032 0.044 0.044
0.0357124 0.998 -0.245 -0.119 -0.031 0.045 0.045
0.036339 1.000 -0.243 -0.117 -0.030 0.046 0.046
0.0369655 1.002 -0.242 -0.116 -0.029 0.046 0.046
0.037592 1.003 -0.241 -0.114 -0.028 0.047 0.047
0.0382186 1.005 -0.240 -0.113 -0.027 0.048 0.048
0.0388451 1.007 -0.239 -0.111 -0.026 0.049 0.049
0.0394716 1.008 -0.237 -0.110 -0.025 0.050 0.050
0.0400982 1.010 -0.236 -0.109 -0.024 0.050 0.050
0.0407247 1.012 -0.235 -0.107 -0.023 0.051 0.051
0.0413512 1.014 -0.233 -0.106 -0.022 0.052 0.052
0.0419778 1.015 -0.231 -0.104 -0.021 0.053 0.053
0.0426043 1.017 -0.230 -0.103 -0.020 0.053 0.053
0.0432308 1.019 -0.228 -0.101 -0.019 0.054 0.054
0.0438574 1.021 -0.227 -0.100 -0.019 0.055 0.055
0.0444839 1.022 -0.225 -0.098 -0.017 0.056 0.056
0.0451104 1.024 -0.223 -0.097 -0.017 0.057 0.057
0.045737 1.026 -0.221 -0.095 -0.015 0.058 0.058
0.0463635 1.028 -0.220 -0.094 -0.014 0.059 0.059
0.04699 1.029 -0.218 -0.092 -0.013 0.060 0.060
0.0476166 1.031 -0.216 -0.091 -0.012 0.061 0.061
0.0482431 1.033 -0.214 -0.089 -0.011 0.062 0.062
0.0488697 1.035 -0.213 -0.087 -0.010 0.063 0.063
0.0494962 1.037 -0.211 -0.086 -0.009 0.064 0.064
