# IsPeriodic    : True
# Period        : 0.362670 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.940 -0.197 -0.205 -0.148 -0.113 -0.113
0.00072534 0.940 -0.197 -0.205 -0.148 -0.113 -0.113
0.00145068 0.940 -0.197 -0.205 -0.148 -0.113 -0.113
0.00217602 0.940 -0.197 -0.205 -0.148 -0.113 -0.113
0.00290136 0.941 -0.197 -0.205 -0.148 -0.113 -0.113
0.0036267 0.941 -0.197 -0.205 -0.148 -0.113 -0.113
0.00435204 0.941 -0.196 -0.205 -0.148 -0.113 -0.113
0.00507738 0.941 -0.196 -0.204 -0.147 -0.113 -0.113
0.00580272 0.942 -0.196 -0.204 -0.147 -0.113 -0.113
0.00652806 0.942 -0.196 -0.204 -0.147 -0.113 -0.113
0.0072534 0.942 -0.196 -0.204 -0.146 -0.112 -0.112
0.00797874 0.943 -0.195 -0.204 -0.146 -0.112 -0.112
0.00870408 0.943 -0.195 -0.204 -0.146 -0.112 -0.112
0.00942942 0.944 -0.194 -0.203 -0.145 -0.112 -0.112
0.0101548 0.944 -0.194 -0.203 -0.145 -0.112 -0.112
0.0108801 0.944 -0.194 -0.203 -0.144 -0.111 -0.111
0.0116054 0.945 -0.193 -0.202 -0.144 -0.111 -0.111
0.0123308 0.946 -0.193 -0.202 -0.143 -0.111 -0.111
0.0130561 0.946 -0.192 -0.202 -0.143 -0.111 -0.111
0.0137815 0.947 -0.192 -0.201 -0.142 -0.110 -0.110
0.0145068 0.948 -0.191 -0.201 -0.142 -0.110 -0.110
0.0152321 0.948 -0.191 -0.200 -0.141 -0.110 -0.110
0.0159575 0.950 -0.190 -0.200 -0.141 -0.110 -0.110
0.0166828 0.950 -0.190 -0.200 -0.140 -0.109 -0.109
0.0174082 0.951 -0.189 -0.199 -0.140 -0.109 -0.109
0.0181335 0.952 -0.189 -0.199 -0.139 -0.108 -0.108
0.0188588 0.953 -0.188 -0.198 -0.139 -0.108 -0.108
0.0195842 0.954 -0.187 -0.198 -0.138 -0.108 -0.108
0.0203095 0.955 -0.186 -0.197 -0.138 -0.107 -0.107
0.0210349 0.956 -0.185 -0.196 -0.137 -0.107 -0.107
0.0217602 0.957 -0.185 -0.196 -0.137 -0.106 -0.106
0.0224855 0.958 -0.184 -0.195 -0.136 -0.106 -0.106
0.0232109 0.960 -0.183 -0.195 -0.136 -0.105 -0.105
0.0239362 0.961 -0.182 -0.194 -0.135 -0.105 -0.105
0.0246616 0.962 -0.181 -0.193 -0.135 -0.105 -0.105
0.0253869 0.963 -0.181 -0.193 -0.134 -0.104 -0.104
0.0261122 0.965 -0.180 -0.192 -0.134 -0.104 -0.104
0.0268376 0.966 -0.179 -0.191 -0.133 -0.103 -0.103
0.0275629 0.967 -0.178 -0.191 -0.132 -0.103 -0.103
0.0282883 0.969 -0.177 -0.190 -0.132 -0.102 -0.102
0.0290136 0.970 -0.176 -0.189 -0.131 -0.102 -0.102
0.0297389 0.972 -0.175 -0.189 -0.131 -0.101 -0.101
0.0304643 0.973 -0.174 -0.188 -0.130 -0.101 -0.101
0.0311896 0.974 -0.173 -0.187 -0.130 -0.100 -0.100
0.031915 0.976 -0.172 -0.186 -0.129 -0.100 -0.100
0.0326403 0.977 -0.171 -0.185 -0.129 -0.099 -0.099
0.0333656 0.979 -0.170 -0.184 -0.128 -0.099 -0.099
0.034091 0.980 -0.169 -0.184 -0.128 -0.098 -0.098
0.0348163 0.982 -0.168 -0.183 -0.127 -0.097 -0.097
0.0355417 0.983 -0.167 -0.182 -0.127 -0.097 -0.097
0.036267 0.985 -0.166 -0.181 -0.126 -0.096 -0.096
0.0369923 0.986 -0.165 -0.180 -0.126 -0.096 -0.096
0.0377177 0.987 -0.163 -0.179 -0.125 -0.095 -0.095
0.038443 0.989 -0.162 -0.178 -0.124 -0.095 -0.095
0.0391684 0.990 -0.161 -0.177 -0.124 -0.094 -0.094
0.0398937 0.992 -0.160 -0.176 -0.123 -0.094 -0.094
0.040619 0.993 -0.159 -0.175 -0.123 -0.093 -0.093
0.0413444 0.995 -0.157 -0.174 -0.122 -0.092 -0.092
0.0420697 0.996 -0.156 -0.173 -0.122 -0.092 -0.092
0.0427951 0.998 -0.155 -0.172 -0.121 -0.091 -0.091
0.0435204 0.999 -0.153 -0.171 -0.121 -0.091 -0.091
0.0442457 1.001 -0.152 -0.170 -0.120 -0.090 -0.090
0.0449711 1.002 -0.151 -0.169 -0.119 -0.090 -0.090
0.0456964 1.003 -0.149 -0.168 -0.119 -0.089 -0.089
0.0464218 1.005 -0.148 -0.167 -0.118 -0.088 -0.088
0.0471471 1.007 -0.146 -0.166 -0.118 -0.088 -0.088
0.0478724 1.008 -0.145 -0.165 -0.117 -0.087 -0.087
0.0485978 1.009 -0.144 -0.163 -0.116 -0.087 -0.087
0.0493231 1.011 -0.142 -0.162 -0.116 -0.086 -0.086
0.0500485 1.013 -0.141 -0.161 -0.115 -0.085 -0.085
0.0507738 1.014 -0.139 -0.160 -0.114 -0.085 -0.085
0.0514991 1.015 -0.138 -0.159 -0.114 -0.084 -0.084
0.0522245 1.017 -0.137 -0.158 -0.113 -0.084 -0.084
0.0529498 1.019 -0.135 -0.157 -0.113 -0.083 -0.083
0.0536752 1.020 -0.133 -0.156 -0.112 -0.082 -0.082
0.0544005 1.022 -0.132 -0.154 -0.111 -0.081 -0.081
0.0551258 1.023 -0.131 -0.153 -0.111 -0.081 -0.081
0.0558512 1.025 -0.129 -0.152 -0.110 -0.080 -0.080
0.0565765 1.027 -0.127 -0.151 -0.109 -0.079 -0.079
0.0573019 1.028 -0.126 -0.150 -0.109 -0.078 -0.078
0.0580272 1.030 -0.124 -0.149 -0.108 -0.077 -0.077
0.0587525 1.031 -0.123 -0.148 -0.107 -0.077 -0.077
0.0594779 1.033 -0.121 -0.147 -0.107 -0.076 -0.076
0.0602032 1.035 -0.120 -0.145 -0.106 -0.075 -0.075
0.0609286 1.037 -0.118 -0.144 -0.105 -0.074 -0.074
0.0616539 1.038 -0.116 -0.143 -0.104 -0.073 -0.073
0.0623792 1.040 -0.115 -0.142 -0.104 -0.072 -0.072
0.0631046 1.042 -0.113 -0.141 -0.103 -0.071 -0.071
0.0638299 1.044 -0.112 -0.139 -0.102 -0.070 -0.070
0.0645553 1.045 -0.110 -0.138 -0.101 -0.069 -0.069
0.0652806 1.047 -0.108 -0.137 -0.101 -0.069 -0.069
0.0660059 1.049 -0.107 -0.136 -0.100 -0.068 -0.068
0.0667313 1.051 -0.105 -0.135 -0.099 -0.067 -0.067
0.0674566 1.053 -0.103 -0.134 -0.098 -0.065 -0.065
0.068182 1.054 -0.101 -0.132 -0.098 -0.065 -0.065
0.0689073 1.056 -0.100 -0.131 -0.097 -0.063 -0.063
0.0696326 1.058 -0.098 -0.130 -0.096 -0.062 -0.062
0.070358 1.060 -0.096 -0.128 -0.095 -0.061 -0.061
0.0710833 1.062 -0.095 -0.127 -0.095 -0.060 -0.060
0.0718087 1.064 -0.093 -0.126 -0.094 -0.059 -0.059
0.072534 1.066 -0.091 -0.125 -0.093 -0.058 -0.058
0.0732593 1.068 -0.089 -0.124 -0.092 -0.057 -0.057
0.0739847 1.070 -0.087 -0.123 -0.092 -0.056 -0.056
0.07471 1.072 -0.086 -0.121 -0.091 -0.055 -0.055
0.0754354 1.074 -0.084 -0.120 -0.090 -0.054 -0.054
0.0761607 1.076 -0.082 -0.119 -0.089 -0.053 -0.053
0.076886 1.078 -0.080 -0.117 -0.088 -0.051 -0.051
0.0776114 1.080 -0.078 -0.116 -0.088 -0.050 -0.050
0.0783367 1.082 -0.076 -0.115 -0.087 -0.049 -0.049
0.0790621 1.084 -0.074 -0.114 -0.086 -0.048 -0.048
0.0797874 1.086 -0.072 -0.112 -0.085 -0.047 -0.047
0.0805127 1.088 -0.070 -0.111 -0.085 -0.046 -0.046
0.0812381 1.091 -0.068 -0.110 -0.084 -0.045 -0.045
0.0819634 1.093 -0.066 -0.108 -0.083 -0.044 -0.044
0.0826888 1.095 -0.064 -0.107 -0.082 -0.043 -0.043
0.0834141 1.097 -0.062 -0.106 -0.081 -0.042 -0.042
0.0841394 1.099 -0.060 -0.104 -0.081 -0.041 -0.041
0.0848648 1.101 -0.058 -0.103 -0.080 -0.040 -0.040
0.0855901 1.103 -0.056 -0.102 -0.079 -0.039 -0.039
