# IsPeriodic    : True
# Period        : 0.397669 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.910 -0.274 -0.234 -0.235 -0.171 -0.171
0.000795338 0.910 -0.274 -0.234 -0.235 -0.171 -0.171
0.00159068 0.910 -0.274 -0.234 -0.235 -0.171 -0.171
0.00238601 0.910 -0.274 -0.234 -0.235 -0.171 -0.171
0.00318135 0.911 -0.274 -0.234 -0.235 -0.171 -0.171
0.00397669 0.911 -0.274 -0.234 -0.235 -0.171 -0.171
0.00477203 0.911 -0.273 -0.234 -0.234 -0.171 -0.171
0.00556737 0.911 -0.273 -0.234 -0.234 -0.170 -0.170
0.0063627 0.912 -0.273 -0.234 -0.233 -0.170 -0.170
0.00715804 0.912 -0.272 -0.234 -0.233 -0.170 -0.170
0.00795338 0.913 -0.272 -0.234 -0.232 -0.170 -0.170
0.00874872 0.913 -0.272 -0.234 -0.232 -0.170 -0.170
0.00954406 0.914 -0.271 -0.234 -0.231 -0.169 -0.169
0.0103394 0.914 -0.270 -0.234 -0.230 -0.169 -0.169
0.0111347 0.915 -0.270 -0.233 -0.230 -0.169 -0.169
0.0119301 0.915 -0.269 -0.233 -0.229 -0.169 -0.169
0.0127254 0.916 -0.269 -0.233 -0.228 -0.168 -0.168
0.0135207 0.916 -0.268 -0.233 -0.227 -0.168 -0.168
0.0143161 0.917 -0.268 -0.233 -0.227 -0.168 -0.168
0.0151114 0.918 -0.267 -0.233 -0.226 -0.167 -0.167
0.0159068 0.919 -0.266 -0.233 -0.225 -0.167 -0.167
0.0167021 0.920 -0.266 -0.232 -0.224 -0.166 -0.166
0.0174974 0.921 -0.264 -0.232 -0.223 -0.166 -0.166
0.0182928 0.922 -0.264 -0.232 -0.223 -0.166 -0.166
0.0190881 0.923 -0.263 -0.232 -0.222 -0.165 -0.165
0.0198835 0.924 -0.262 -0.231 -0.221 -0.165 -0.165
0.0206788 0.925 -0.261 -0.231 -0.220 -0.164 -0.164
0.0214741 0.926 -0.260 -0.231 -0.219 -0.164 -0.164
0.0222695 0.928 -0.259 -0.230 -0.218 -0.163 -0.163
0.0230648 0.928 -0.258 -0.230 -0.217 -0.162 -0.162
0.0238601 0.930 -0.257 -0.229 -0.217 -0.162 -0.162
0.0246555 0.931 -0.256 -0.229 -0.216 -0.161 -0.161
0.0254508 0.933 -0.255 -0.228 -0.215 -0.161 -0.161
0.0262462 0.934 -0.253 -0.228 -0.214 -0.160 -0.160
0.0270415 0.935 -0.252 -0.227 -0.213 -0.160 -0.160
0.0278368 0.937 -0.251 -0.227 -0.212 -0.159 -0.159
0.0286322 0.939 -0.250 -0.226 -0.211 -0.158 -0.158
0.0294275 0.940 -0.249 -0.225 -0.211 -0.158 -0.158
