# IsPeriodic    : True
# Period        : 0.344819 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.961 -0.251 -0.215 -0.174 -0.107 -0.107
0.000689638 0.961 -0.251 -0.215 -0.174 -0.107 -0.107
0.00137928 0.961 -0.251 -0.215 -0.174 -0.107 -0.107
0.00206891 0.961 -0.251 -0.215 -0.174 -0.107 -0.107
0.00275855 0.961 -0.250 -0.215 -0.173 -0.107 -0.107
0.00344819 0.961 -0.250 -0.215 -0.173 -0.107 -0.107
0.00413783 0.961 -0.250 -0.214 -0.173 -0.107 -0.107
0.00482747 0.961 -0.250 -0.214 -0.172 -0.107 -0.107
0.0055171 0.962 -0.249 -0.214 -0.172 -0.107 -0.107
0.00620674 0.962 -0.249 -0.214 -0.172 -0.107 -0.107
0.00689638 0.963 -0.249 -0.214 -0.171 -0.106 -0.106
0.00758602 0.963 -0.248 -0.214 -0.171 -0.106 -0.106
0.00827566 0.964 -0.248 -0.214 -0.170 -0.106 -0.106
0.00896529 0.964 -0.247 -0.214 -0.170 -0.106 -0.106
0.00965493 0.964 -0.247 -0.214 -0.169 -0.105 -0.105
0.0103446 0.965 -0.246 -0.214 -0.169 -0.105 -0.105
0.0110342 0.966 -0.246 -0.214 -0.168 -0.105 -0.105
0.0117238 0.966 -0.245 -0.213 -0.167 -0.104 -0.104
0.0124135 0.967 -0.245 -0.213 -0.167 -0.104 -0.104
0.0131031 0.968 -0.244 -0.213 -0.166 -0.104 -0.104
0.0137928 0.969 -0.243 -0.213 -0.165 -0.103 -0.103
0.0144824 0.969 -0.243 -0.213 -0.165 -0.103 -0.103
0.015172 0.970 -0.242 -0.213 -0.164 -0.103 -0.103
0.0158617 0.971 -0.241 -0.212 -0.163 -0.102 -0.102
0.0165513 0.972 -0.240 -0.212 -0.162 -0.102 -0.102
0.017241 0.973 -0.240 -0.211 -0.162 -0.101 -0.101
0.0179306 0.974 -0.239 -0.211 -0.161 -0.101 -0.101
0.0186202 0.975 -0.238 -0.211 -0.160 -0.100 -0.100
0.0193099 0.976 -0.237 -0.210 -0.160 -0.100 -0.100
0.0199995 0.977 -0.236 -0.210 -0.159 -0.099 -0.099
0.0206891 0.979 -0.235 -0.210 -0.158 -0.099 -0.099
0.0213788 0.980 -0.234 -0.209 -0.158 -0.098 -0.098
0.0220684 0.981 -0.233 -0.209 -0.157 -0.097 -0.097
0.0227581 0.982 -0.232 -0.208 -0.156 -0.097 -0.097
0.0234477 0.984 -0.231 -0.208 -0.155 -0.096 -0.096
0.0241373 0.985 -0.230 -0.207 -0.155 -0.096 -0.096
0.024827 0.987 -0.229 -0.206 -0.154 -0.095 -0.095
0.0255166 0.988 -0.228 -0.206 -0.153 -0.094 -0.094
0.0262062 0.989 -0.226 -0.205 -0.153 -0.094 -0.094
0.0268959 0.991 -0.225 -0.204 -0.152 -0.093 -0.093
0.0275855 0.992 -0.224 -0.204 -0.151 -0.092 -0.092
0.0282752 0.994 -0.223 -0.202 -0.151 -0.092 -0.092
0.0289648 0.996 -0.222 -0.202 -0.150 -0.091 -0.091
0.0296544 0.997 -0.220 -0.201 -0.149 -0.091 -0.091
0.0303441 0.999 -0.219 -0.200 -0.148 -0.090 -0.090
0.0310337 1.000 -0.218 -0.199 -0.148 -0.089 -0.089
0.0317233 1.002 -0.216 -0.198 -0.147 -0.089 -0.089
0.032413 1.003 -0.215 -0.197 -0.146 -0.088 -0.088
0.0331026 1.005 -0.214 -0.196 -0.146 -0.087 -0.087
0.0337923 1.006 -0.212 -0.194 -0.145 -0.086 -0.086
0.0344819 1.008 -0.211 -0.193 -0.144 -0.086 -0.086
0.0351715 1.009 -0.209 -0.192 -0.143 -0.085 -0.085
0.0358612 1.011 -0.208 -0.191 -0.143 -0.084 -0.084
0.0365508 1.012 -0.206 -0.190 -0.142 -0.084 -0.084
0.0372405 1.014 -0.205 -0.189 -0.141 -0.083 -0.083
0.0379301 1.015 -0.203 -0.187 -0.140 -0.082 -0.082
0.0386197 1.017 -0.202 -0.186 -0.140 -0.082 -0.082
0.0393094 1.018 -0.200 -0.184 -0.139 -0.081 -0.081
0.039999 1.020 -0.198 -0.183 -0.138 -0.080 -0.080
0.0406886 1.022 -0.197 -0.182 -0.137 -0.079 -0.079
0.0413783 1.023 -0.195 -0.180 -0.137 -0.079 -0.079
0.0420679 1.025 -0.193 -0.179 -0.136 -0.078 -0.078
0.0427576 1.026 -0.192 -0.178 -0.135 -0.077 -0.077
0.0434472 1.028 -0.190 -0.176 -0.134 -0.077 -0.077
0.0441368 1.029 -0.188 -0.174 -0.133 -0.076 -0.076
0.0448265 1.031 -0.186 -0.173 -0.133 -0.075 -0.075
0.0455161 1.033 -0.185 -0.172 -0.132 -0.074 -0.074
0.0462057 1.034 -0.183 -0.170 -0.131 -0.074 -0.074
0.0468954 1.036 -0.181 -0.169 -0.130 -0.073 -0.073
0.047585 1.038 -0.179 -0.167 -0.129 -0.072 -0.072
0.0482747 1.039 -0.177 -0.166 -0.128 -0.071 -0.071
0.0489643 1.041 -0.175 -0.164 -0.127 -0.070 -0.070
0.0496539 1.042 -0.174 -0.163 -0.127 -0.069 -0.069
0.0503436 1.044 -0.172 -0.161 -0.126 -0.069 -0.069
0.0510332 1.046 -0.170 -0.159 -0.125 -0.068 -0.068
0.0517228 1.047 -0.168 -0.158 -0.124 -0.067 -0.067
0.0524125 1.049 -0.166 -0.156 -0.123 -0.066 -0.066
0.0531021 1.051 -0.164 -0.155 -0.122 -0.065 -0.065
0.0537918 1.053 -0.162 -0.153 -0.121 -0.064 -0.064
0.0544814 1.054 -0.160 -0.152 -0.120 -0.063 -0.063
0.055171 1.056 -0.158 -0.150 -0.119 -0.062 -0.062
0.0558607 1.058 -0.156 -0.148 -0.118 -0.061 -0.061
0.0565503 1.059 -0.154 -0.147 -0.118 -0.060 -0.060
0.05724 1.061 -0.152 -0.145 -0.117 -0.059 -0.059
0.0579296 1.063 -0.150 -0.144 -0.116 -0.057 -0.057
0.0586192 1.065 -0.148 -0.142 -0.115 -0.056 -0.056
0.0593089 1.067 -0.146 -0.140 -0.114 -0.055 -0.055
0.0599985 1.069 -0.144 -0.139 -0.113 -0.054 -0.054
0.0606881 1.070 -0.142 -0.137 -0.112 -0.053 -0.053
0.0613778 1.072 -0.140 -0.136 -0.111 -0.052 -0.052
0.0620674 1.074 -0.137 -0.134 -0.110 -0.050 -0.050
0.0627571 1.076 -0.135 -0.132 -0.109 -0.049 -0.049
0.0634467 1.078 -0.133 -0.130 -0.108 -0.048 -0.048
0.0641363 1.080 -0.131 -0.129 -0.107 -0.046 -0.046
0.064826 1.082 -0.129 -0.127 -0.106 -0.045 -0.045
0.0655156 1.084 -0.127 -0.126 -0.105 -0.044 -0.044
