# IsPeriodic    : True
# Period        : 0.376571 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.864 -0.253 -0.245 -0.194 -0.124 -0.124
0.000753142 0.864 -0.253 -0.245 -0.194 -0.124 -0.124
0.00150628 0.864 -0.253 -0.245 -0.194 -0.124 -0.124
0.00225943 0.864 -0.252 -0.245 -0.194 -0.124 -0.124
0.00301257 0.864 -0.252 -0.245 -0.194 -0.124 -0.124
0.00376571 0.864 -0.252 -0.245 -0.194 -0.124 -0.124
0.00451885 0.865 -0.252 -0.245 -0.194 -0.124 -0.124
0.00527199 0.865 -0.251 -0.244 -0.193 -0.124 -0.124
0.00602514 0.865 -0.251 -0.244 -0.193 -0.124 -0.124
0.00677828 0.866 -0.251 -0.244 -0.193 -0.124 -0.124
0.00753142 0.866 -0.251 -0.244 -0.193 -0.124 -0.124
0.00828456 0.867 -0.250 -0.244 -0.193 -0.123 -0.123
0.0090377 0.867 -0.250 -0.243 -0.193 -0.123 -0.123
0.00979085 0.867 -0.250 -0.243 -0.192 -0.123 -0.123
0.010544 0.868 -0.249 -0.242 -0.192 -0.123 -0.123
0.0112971 0.868 -0.249 -0.242 -0.192 -0.122 -0.122
0.0120503 0.869 -0.249 -0.242 -0.191 -0.122 -0.122
0.0128034 0.870 -0.248 -0.241 -0.191 -0.122 -0.122
0.0135566 0.871 -0.248 -0.241 -0.191 -0.122 -0.122
0.0143097 0.872 -0.248 -0.240 -0.190 -0.121 -0.121
0.0150628 0.872 -0.248 -0.240 -0.190 -0.121 -0.121
0.015816 0.873 -0.247 -0.239 -0.189 -0.120 -0.120
0.0165691 0.874 -0.247 -0.239 -0.189 -0.120 -0.120
0.0173223 0.875 -0.247 -0.238 -0.188 -0.120 -0.120
0.0180754 0.876 -0.247 -0.237 -0.188 -0.119 -0.119
0.0188285 0.877 -0.246 -0.237 -0.187 -0.119 -0.119
0.0195817 0.878 -0.246 -0.236 -0.187 -0.118 -0.118
0.0203348 0.879 -0.246 -0.236 -0.186 -0.118 -0.118
0.021088 0.881 -0.245 -0.235 -0.186 -0.117 -0.117
0.0218411 0.882 -0.245 -0.234 -0.185 -0.117 -0.117
0.0225943 0.883 -0.245 -0.234 -0.184 -0.116 -0.116
0.0233474 0.884 -0.244 -0.233 -0.184 -0.116 -0.116
0.0241005 0.886 -0.244 -0.232 -0.183 -0.115 -0.115
0.0248537 0.887 -0.243 -0.231 -0.182 -0.115 -0.115
0.0256068 0.888 -0.243 -0.230 -0.181 -0.114 -0.114
0.02636 0.890 -0.243 -0.230 -0.181 -0.113 -0.113
0.0271131 0.891 -0.242 -0.229 -0.180 -0.113 -0.113
0.0278663 0.893 -0.242 -0.228 -0.179 -0.112 -0.112
0.0286194 0.894 -0.242 -0.227 -0.178 -0.112 -0.112
0.0293725 0.896 -0.241 -0.226 -0.178 -0.111 -0.111
0.0301257 0.897 -0.241 -0.225 -0.177 -0.111 -0.111
0.0308788 0.899 -0.240 -0.224 -0.176 -0.110 -0.110
0.031632 0.901 -0.240 -0.223 -0.175 -0.109 -0.109
0.0323851 0.902 -0.239 -0.222 -0.174 -0.109 -0.109
0.0331382 0.904 -0.239 -0.221 -0.173 -0.108 -0.108
0.0338914 0.906 -0.238 -0.220 -0.172 -0.108 -0.108
0.0346445 0.907 -0.238 -0.219 -0.172 -0.107 -0.107
0.0353977 0.909 -0.237 -0.218 -0.171 -0.106 -0.106
0.0361508 0.911 -0.236 -0.217 -0.170 -0.105 -0.105
0.036904 0.912 -0.235 -0.216 -0.169 -0.105 -0.105
0.0376571 0.914 -0.235 -0.215 -0.168 -0.104 -0.104
0.0384102 0.915 -0.234 -0.214 -0.167 -0.103 -0.103
0.0391634 0.917 -0.233 -0.212 -0.166 -0.103 -0.103
0.0399165 0.919 -0.232 -0.211 -0.165 -0.102 -0.102
0.0406697 0.920 -0.231 -0.210 -0.165 -0.102 -0.102
0.0414228 0.922 -0.230 -0.209 -0.164 -0.101 -0.101
0.042176 0.924 -0.229 -0.207 -0.163 -0.100 -0.100
0.0429291 0.925 -0.228 -0.206 -0.162 -0.100 -0.100
0.0436822 0.927 -0.227 -0.205 -0.161 -0.099 -0.099
0.0444354 0.929 -0.226 -0.204 -0.160 -0.098 -0.098
0.0451885 0.930 -0.225 -0.202 -0.159 -0.097 -0.097
0.0459417 0.932 -0.223 -0.201 -0.158 -0.097 -0.097
0.0466948 0.934 -0.222 -0.199 -0.157 -0.096 -0.096
0.0474479 0.935 -0.221 -0.198 -0.156 -0.095 -0.095
0.0482011 0.937 -0.220 -0.197 -0.156 -0.095 -0.095
0.0489542 0.939 -0.219 -0.196 -0.154 -0.094 -0.094
0.0497074 0.940 -0.217 -0.194 -0.154 -0.093 -0.093
0.0504605 0.942 -0.216 -0.193 -0.153 -0.093 -0.093
0.0512137 0.944 -0.214 -0.191 -0.152 -0.092 -0.092
0.0519668 0.945 -0.213 -0.190 -0.151 -0.091 -0.091
0.0527199 0.947 -0.211 -0.188 -0.150 -0.090 -0.090
0.0534731 0.949 -0.210 -0.187 -0.149 -0.089 -0.089
0.0542262 0.950 -0.208 -0.186 -0.148 -0.089 -0.089
0.0549794 0.952 -0.206 -0.184 -0.147 -0.088 -0.088
0.0557325 0.954 -0.205 -0.183 -0.146 -0.087 -0.087
0.0564856 0.956 -0.203 -0.181 -0.145 -0.086 -0.086
0.0572388 0.958 -0.201 -0.180 -0.144 -0.085 -0.085
0.0579919 0.960 -0.200 -0.179 -0.143 -0.084 -0.084
0.0587451 0.961 -0.198 -0.177 -0.142 -0.083 -0.083
0.0594982 0.963 -0.196 -0.176 -0.141 -0.083 -0.083
0.0602514 0.965 -0.195 -0.174 -0.140 -0.081 -0.081
0.0610045 0.967 -0.193 -0.173 -0.139 -0.081 -0.081
0.0617576 0.969 -0.191 -0.171 -0.138 -0.080 -0.080
0.0625108 0.970 -0.189 -0.170 -0.137 -0.078 -0.078
0.0632639 0.973 -0.187 -0.169 -0.136 -0.077 -0.077
