# IsPeriodic    : True
# Period        : 0.308417 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 1.012 -0.157 -0.073 0.024 0.095 0.095
0.000616834 1.012 -0.157 -0.073 0.024 0.095 0.095
0.00123367 1.012 -0.157 -0.073 0.024 0.095 0.095
0.0018505 1.012 -0.157 -0.073 0.024 0.095 0.095
0.00246734 1.013 -0.156 -0.073 0.025 0.096 0.096
0.00308417 1.013 -0.156 -0.073 0.025 0.096 0.096
0.003701 1.013 -0.156 -0.072 0.025 0.096 0.096
0.00431784 1.013 -0.156 -0.072 0.025 0.096 0.096
0.00493467 1.013 -0.156 -0.072 0.025 0.096 0.096
0.00555151 1.013 -0.155 -0.072 0.025 0.096 0.096
0.00616834 1.014 -0.155 -0.072 0.026 0.096 0.096
0.00678517 1.014 -0.155 -0.072 0.026 0.096 0.096
0.00740201 1.014 -0.155 -0.072 0.026 0.096 0.096
0.00801884 1.015 -0.154 -0.072 0.027 0.097 0.097
0.00863568 1.015 -0.154 -0.072 0.027 0.097 0.097
0.00925251 1.015 -0.154 -0.072 0.027 0.097 0.097
0.00986934 1.016 -0.153 -0.072 0.028 0.097 0.097
0.0104862 1.016 -0.153 -0.072 0.028 0.097 0.097
0.011103 1.017 -0.153 -0.072 0.029 0.097 0.097
0.0117198 1.017 -0.152 -0.071 0.029 0.098 0.098
0.0123367 1.018 -0.152 -0.071 0.030 0.098 0.098
0.0129535 1.018 -0.152 -0.071 0.030 0.098 0.098
0.0135703 1.019 -0.151 -0.071 0.030 0.098 0.098
0.0141872 1.019 -0.151 -0.071 0.031 0.099 0.099
0.014804 1.020 -0.150 -0.071 0.031 0.099 0.099
0.0154208 1.021 -0.150 -0.071 0.032 0.099 0.099
0.0160377 1.021 -0.149 -0.070 0.032 0.100 0.100
0.0166545 1.022 -0.148 -0.070 0.033 0.100 0.100
0.0172714 1.023 -0.148 -0.070 0.033 0.100 0.100
0.0178882 1.023 -0.147 -0.070 0.034 0.101 0.101
0.018505 1.024 -0.147 -0.069 0.034 0.101 0.101
0.0191219 1.025 -0.146 -0.069 0.034 0.101 0.101
0.0197387 1.026 -0.145 -0.069 0.035 0.102 0.102
0.0203555 1.027 -0.145 -0.068 0.035 0.102 0.102
0.0209724 1.028 -0.144 -0.068 0.036 0.102 0.102
0.0215892 1.028 -0.143 -0.068 0.036 0.103 0.103
0.022206 1.030 -0.143 -0.067 0.037 0.103 0.103
0.0228229 1.030 -0.142 -0.067 0.037 0.104 0.104
0.0234397 1.031 -0.141 -0.066 0.037 0.104 0.104
0.0240565 1.032 -0.141 -0.066 0.038 0.104 0.104
0.0246734 1.033 -0.140 -0.065 0.038 0.105 0.105
0.0252902 1.034 -0.139 -0.065 0.039 0.105 0.105
0.025907 1.035 -0.138 -0.064 0.039 0.106 0.106
0.0265239 1.036 -0.137 -0.063 0.040 0.106 0.106
0.0271407 1.037 -0.137 -0.063 0.040 0.106 0.106
0.0277575 1.038 -0.136 -0.062 0.041 0.107 0.107
0.0283744 1.039 -0.135 -0.062 0.041 0.107 0.107
0.0289912 1.040 -0.134 -0.061 0.041 0.108 0.108
0.029608 1.041 -0.133 -0.060 0.042 0.108 0.108
0.0302249 1.042 -0.132 -0.059 0.042 0.109 0.109
0.0308417 1.043 -0.132 -0.059 0.043 0.109 0.109
0.0314585 1.044 -0.131 -0.058 0.043 0.110 0.110
0.0320754 1.045 -0.130 -0.057 0.044 0.110 0.110
0.0326922 1.046 -0.129 -0.056 0.044 0.110 0.110
0.033309 1.047 -0.128 -0.055 0.045 0.111 0.111
0.0339259 1.048 -0.127 -0.054 0.045 0.111 0.111
0.0345427 1.049 -0.126 -0.054 0.046 0.112 0.112
0.0351595 1.050 -0.125 -0.053 0.046 0.112 0.112
0.0357764 1.051 -0.124 -0.052 0.047 0.113 0.113
0.0363932 1.053 -0.123 -0.051 0.047 0.113 0.113
0.03701 1.053 -0.122 -0.050 0.047 0.113 0.113
0.0376269 1.055 -0.121 -0.049 0.048 0.114 0.114
0.0382437 1.056 -0.120 -0.048 0.048 0.114 0.114
0.0388605 1.057 -0.118 -0.047 0.049 0.115 0.115
