# IsPeriodic    : True
# Period        : 0.275606 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.928 -0.244 -0.219 -0.186 -0.155 -0.155
0.000551212 0.928 -0.244 -0.219 -0.186 -0.155 -0.155
0.00110242 0.928 -0.244 -0.219 -0.186 -0.155 -0.155
0.00165364 0.928 -0.244 -0.219 -0.186 -0.155 -0.155
0.00220485 0.928 -0.243 -0.219 -0.186 -0.154 -0.154
0.00275606 0.928 -0.243 -0.219 -0.186 -0.154 -0.154
0.00330727 0.929 -0.243 -0.219 -0.186 -0.154 -0.154
0.00385848 0.929 -0.243 -0.219 -0.186 -0.154 -0.154
0.0044097 0.929 -0.242 -0.219 -0.186 -0.154 -0.154
0.00496091 0.929 -0.242 -0.219 -0.186 -0.154 -0.154
0.00551212 0.930 -0.242 -0.219 -0.185 -0.154 -0.154
0.00606333 0.930 -0.241 -0.219 -0.185 -0.154 -0.154
0.00661454 0.930 -0.241 -0.219 -0.185 -0.153 -0.153
0.00716576 0.931 -0.240 -0.219 -0.185 -0.153 -0.153
0.00771697 0.931 -0.240 -0.218 -0.184 -0.153 -0.153
0.00826818 0.931 -0.239 -0.218 -0.184 -0.153 -0.153
0.00881939 0.932 -0.239 -0.218 -0.184 -0.153 -0.153
0.0093706 0.932 -0.238 -0.218 -0.183 -0.152 -0.152
0.00992182 0.933 -0.238 -0.218 -0.183 -0.152 -0.152
0.010473 0.934 -0.237 -0.218 -0.182 -0.151 -0.151
0.0110242 0.934 -0.236 -0.218 -0.182 -0.151 -0.151
0.0115755 0.935 -0.236 -0.217 -0.182 -0.151 -0.151
0.0121267 0.936 -0.235 -0.217 -0.181 -0.151 -0.151
0.0126779 0.937 -0.234 -0.217 -0.180 -0.150 -0.150
0.0132291 0.937 -0.233 -0.217 -0.180 -0.150 -0.150
0.0137803 0.938 -0.233 -0.216 -0.180 -0.149 -0.149
0.0143315 0.939 -0.232 -0.216 -0.179 -0.149 -0.149
0.0148827 0.940 -0.231 -0.216 -0.178 -0.149 -0.149
0.0154339 0.941 -0.230 -0.215 -0.178 -0.148 -0.148
0.0159851 0.941 -0.229 -0.215 -0.177 -0.147 -0.147
0.0165364 0.942 -0.228 -0.215 -0.177 -0.147 -0.147
0.0170876 0.943 -0.227 -0.214 -0.176 -0.147 -0.147
0.0176388 0.945 -0.226 -0.214 -0.175 -0.146 -0.146
0.01819 0.946 -0.225 -0.213 -0.174 -0.146 -0.146
0.0187412 0.947 -0.224 -0.213 -0.173 -0.145 -0.145
0.0192924 0.948 -0.223 -0.212 -0.173 -0.144 -0.144
0.0198436 0.949 -0.222 -0.211 -0.172 -0.144 -0.144
0.0203948 0.950 -0.221 -0.211 -0.171 -0.143 -0.143
0.0209461 0.951 -0.220 -0.210 -0.170 -0.143 -0.143
0.0214973 0.952 -0.219 -0.209 -0.169 -0.142 -0.142
0.0220485 0.954 -0.217 -0.209 -0.169 -0.142 -0.142
0.0225997 0.955 -0.216 -0.208 -0.167 -0.141 -0.141
0.0231509 0.956 -0.215 -0.207 -0.167 -0.141 -0.141
0.0237021 0.957 -0.214 -0.206 -0.166 -0.140 -0.140
0.0242533 0.959 -0.213 -0.205 -0.165 -0.140 -0.140
0.0248045 0.960 -0.212 -0.204 -0.164 -0.139 -0.139
0.0253558 0.961 -0.210 -0.203 -0.163 -0.138 -0.138
0.025907 0.962 -0.209 -0.202 -0.162 -0.138 -0.138
0.0264582 0.964 -0.208 -0.201 -0.161 -0.137 -0.137
0.0270094 0.965 -0.206 -0.200 -0.160 -0.136 -0.136
0.0275606 0.966 -0.205 -0.199 -0.160 -0.136 -0.136
0.0281118 0.967 -0.203 -0.198 -0.159 -0.135 -0.135
0.028663 0.968 -0.202 -0.197 -0.158 -0.135 -0.135
0.0292142 0.970 -0.200 -0.196 -0.157 -0.134 -0.134
0.0297654 0.971 -0.199 -0.194 -0.156 -0.133 -0.133
0.0303167 0.972 -0.197 -0.193 -0.155 -0.133 -0.133
0.0308679 0.974 -0.196 -0.192 -0.154 -0.132 -0.132
0.0314191 0.975 -0.194 -0.190 -0.153 -0.132 -0.132
0.0319703 0.976 -0.193 -0.189 -0.152 -0.131 -0.131
0.0325215 0.977 -0.191 -0.188 -0.151 -0.130 -0.130
0.0330727 0.978 -0.189 -0.186 -0.150 -0.130 -0.130
0.0336239 0.980 -0.188 -0.185 -0.149 -0.129 -0.129
0.0341751 0.981 -0.186 -0.184 -0.149 -0.128 -0.128
0.0347264 0.982 -0.184 -0.182 -0.147 -0.128 -0.128
0.0352776 0.984 -0.183 -0.181 -0.147 -0.127 -0.127
0.0358288 0.985 -0.181 -0.179 -0.145 -0.126 -0.126
0.03638 0.986 -0.179 -0.178 -0.145 -0.126 -0.126
0.0369312 0.987 -0.177 -0.177 -0.144 -0.125 -0.125
0.0374824 0.989 -0.176 -0.175 -0.143 -0.124 -0.124
0.0380336 0.990 -0.174 -0.174 -0.142 -0.124 -0.124
0.0385848 0.992 -0.172 -0.172 -0.141 -0.123 -0.123
0.0391361 0.993 -0.170 -0.171 -0.140 -0.122 -0.122
0.0396873 0.994 -0.169 -0.169 -0.139 -0.122 -0.122
0.0402385 0.995 -0.167 -0.167 -0.138 -0.121 -0.121
0.0407897 0.997 -0.165 -0.166 -0.137 -0.120 -0.120
0.0413409 0.998 -0.163 -0.165 -0.136 -0.119 -0.119
0.0418921 1.000 -0.161 -0.163 -0.135 -0.118 -0.118
0.0424433 1.001 -0.159 -0.162 -0.134 -0.117 -0.117
0.0429945 1.002 -0.158 -0.160 -0.133 -0.117 -0.117
0.0435457 1.004 -0.156 -0.158 -0.132 -0.116 -0.116
0.044097 1.005 -0.154 -0.157 -0.131 -0.115 -0.115
0.0446482 1.006 -0.152 -0.155 -0.130 -0.114 -0.114
0.0451994 1.008 -0.150 -0.154 -0.129 -0.113 -0.113
0.0457506 1.009 -0.148 -0.152 -0.127 -0.112 -0.112
0.0463018 1.011 -0.146 -0.151 -0.126 -0.111 -0.111
0.046853 1.012 -0.144 -0.149 -0.125 -0.110 -0.110
0.0474042 1.014 -0.142 -0.148 -0.124 -0.109 -0.109
0.0479554 1.015 -0.140 -0.146 -0.123 -0.108 -0.108
0.0485067 1.017 -0.138 -0.144 -0.122 -0.107 -0.107
0.0490579 1.018 -0.136 -0.143 -0.120 -0.106 -0.106
0.0496091 1.020 -0.134 -0.141 -0.119 -0.105 -0.105
0.0501603 1.021 -0.132 -0.140 -0.118 -0.104 -0.104
0.0507115 1.023 -0.130 -0.138 -0.117 -0.103 -0.103
0.0512627 1.025 -0.128 -0.136 -0.115 -0.101 -0.101
0.0518139 1.026 -0.125 -0.135 -0.114 -0.100 -0.100
0.0523651 1.028 -0.123 -0.133 -0.113 -0.099 -0.099
0.0529164 1.030 -0.121 -0.132 -0.111 -0.098 -0.098
0.0534676 1.031 -0.119 -0.130 -0.110 -0.097 -0.097
0.0540188 1.033 -0.117 -0.128 -0.109 -0.095 -0.095
0.05457 1.034 -0.115 -0.126 -0.107 -0.094 -0.094
0.0551212 1.036 -0.113 -0.125 -0.106 -0.093 -0.093
0.0556724 1.038 -0.110 -0.123 -0.104 -0.092 -0.092
0.0562236 1.040 -0.108 -0.121 -0.103 -0.090 -0.090
0.0567748 1.041 -0.106 -0.120 -0.101 -0.089 -0.089
0.057326 1.043 -0.103 -0.118 -0.100 -0.088 -0.088
0.0578773 1.045 -0.101 -0.116 -0.098 -0.087 -0.087
0.0584285 1.047 -0.099 -0.114 -0.097 -0.086 -0.086
0.0589797 1.048 -0.097 -0.113 -0.095 -0.084 -0.084
0.0595309 1.050 -0.094 -0.111 -0.094 -0.083 -0.083
0.0600821 1.052 -0.092 -0.109 -0.092 -0.082 -0.082
0.0606333 1.053 -0.089 -0.107 -0.090 -0.081 -0.081
0.0611845 1.056 -0.087 -0.105 -0.089 -0.080 -0.080
0.0617357 1.057 -0.084 -0.103 -0.087 -0.079 -0.079
0.062287 1.059 -0.082 -0.102 -0.086 -0.077 -0.077
0.0628382 1.061 -0.080 -0.100 -0.084 -0.076 -0.076
0.0633894 1.063 -0.077 -0.098 -0.082 -0.075 -0.075
0.0639406 1.065 -0.074 -0.096 -0.081 -0.074 -0.074
0.0644918 1.066 -0.072 -0.094 -0.079 -0.073 -0.073
0.065043 1.068 -0.069 -0.092 -0.077 -0.072 -0.072
0.0655942 1.070 -0.067 -0.090 -0.076 -0.071 -0.071
0.0661454 1.072 -0.064 -0.088 -0.074 -0.069 -0.069
0.0666967 1.074 -0.062 -0.086 -0.073 -0.068 -0.068
0.0672479 1.076 -0.059 -0.084 -0.071 -0.067 -0.067
0.0677991 1.077 -0.056 -0.082 -0.070 -0.066 -0.066
0.0683503 1.079 -0.054 -0.080 -0.068 -0.065 -0.065
0.0689015 1.081 -0.051 -0.078 -0.066 -0.064 -0.064
0.0694527 1.083 -0.048 -0.076 -0.065 -0.063 -0.063
0.0700039 1.085 -0.046 -0.074 -0.063 -0.062 -0.062
0.0705551 1.087 -0.043 -0.072 -0.062 -0.061 -0.061
0.0711063 1.088 -0.040 -0.070 -0.060 -0.060 -0.060
0.0716576 1.090 -0.038 -0.068 -0.059 -0.059 -0.059
0.0722088 1.092 -0.035 -0.066 -0.057 -0.058 -0.058
0.07276 1.094 -0.032 -0.064 -0.055 -0.057 -0.057
0.0733112 1.096 -0.029 -0.062 -0.054 -0.056 -0.056
0.0738624 1.098 -0.027 -0.060 -0.053 -0.055 -0.055
