# IsPeriodic    : True
# Period        : 0.335142 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
 0.000  0.869 -0.275 -0.238 -0.173 -0.117 -0.117
 0.002  0.869 -0.275 -0.238 -0.173 -0.117 -0.117
 0.004  0.869 -0.275 -0.238 -0.173 -0.117 -0.117
 0.006  0.869 -0.275 -0.238 -0.173 -0.117 -0.117
 0.008  0.870 -0.274 -0.238 -0.172 -0.117 -0.117
 0.010  0.870 -0.274 -0.238 -0.172 -0.117 -0.117
 0.012  0.870 -0.274 -0.238 -0.172 -0.117 -0.117
 0.014  0.870 -0.274 -0.237 -0.172 -0.116 -0.116
 0.016  0.871 -0.273 -0.237 -0.172 -0.116 -0.116
 0.018  0.871 -0.273 -0.237 -0.172 -0.116 -0.116
 0.020  0.872 -0.273 -0.237 -0.171 -0.116 -0.116
 0.022  0.872 -0.272 -0.237 -0.171 -0.116 -0.116
 0.024  0.873 -0.271 -0.236 -0.171 -0.115 -0.115
 0.026  0.873 -0.271 -0.236 -0.171 -0.115 -0.115
 0.028  0.874 -0.270 -0.235 -0.170 -0.115 -0.115
 0.030  0.874 -0.270 -0.235 -0.170 -0.115 -0.115
 0.032  0.875 -0.269 -0.235 -0.170 -0.114 -0.114
 0.034  0.876 -0.269 -0.234 -0.169 -0.114 -0.114
 0.036  0.877 -0.268 -0.233 -0.169 -0.113 -0.113
 0.038  0.878 -0.267 -0.233 -0.168 -0.113 -0.113
 0.040  0.879 -0.267 -0.233 -0.168 -0.113 -0.113
 0.042  0.879 -0.266 -0.232 -0.167 -0.112 -0.112
 0.044  0.881 -0.265 -0.232 -0.167 -0.112 -0.112
 0.046  0.882 -0.264 -0.231 -0.166 -0.111 -0.111
 0.048  0.883 -0.263 -0.230 -0.166 -0.111 -0.111
 0.050  0.884 -0.263 -0.230 -0.165 -0.110 -0.110
 0.052  0.885 -0.262 -0.229 -0.165 -0.110 -0.110
 0.054  0.886 -0.260 -0.228 -0.164 -0.109 -0.109
 0.056  0.888 -0.259 -0.227 -0.163 -0.108 -0.108
 0.058  0.889 -0.258 -0.227 -0.162 -0.108 -0.108
 0.060  0.890 -0.257 -0.226 -0.162 -0.107 -0.107
 0.062  0.892 -0.256 -0.225 -0.161 -0.107 -0.107
 0.064  0.893 -0.255 -0.224 -0.160 -0.106 -0.106
 0.066  0.895 -0.254 -0.224 -0.159 -0.105 -0.105
 0.068  0.896 -0.253 -0.222 -0.158 -0.105 -0.105
 0.070  0.898 -0.252 -0.222 -0.158 -0.104 -0.104
 0.072  0.900 -0.251 -0.220 -0.157 -0.103 -0.103
 0.074  0.901 -0.249 -0.220 -0.156 -0.102 -0.102
 0.076  0.903 -0.248 -0.219 -0.155 -0.102 -0.102
 0.078  0.905 -0.247 -0.218 -0.154 -0.101 -0.101
 0.080  0.906 -0.245 -0.217 -0.153 -0.100 -0.100
 0.082  0.908 -0.244 -0.216 -0.152 -0.100 -0.100
 0.084  0.910 -0.243 -0.215 -0.151 -0.099 -0.099
 0.086  0.912 -0.241 -0.214 -0.150 -0.098 -0.098
 0.088  0.914 -0.240 -0.212 -0.149 -0.097 -0.097
 0.090  0.915 -0.239 -0.211 -0.148 -0.097 -0.097
 0.092  0.917 -0.237 -0.210 -0.147 -0.096 -0.096
 0.094  0.919 -0.235 -0.209 -0.146 -0.095 -0.095
 0.096  0.921 -0.234 -0.208 -0.145 -0.094 -0.094
 0.098  0.922 -0.232 -0.207 -0.144 -0.093 -0.093
 0.100  0.924 -0.231 -0.206 -0.143 -0.092 -0.092
 0.102  0.926 -0.229 -0.204 -0.142 -0.092 -0.092
 0.104  0.928 -0.228 -0.203 -0.141 -0.091 -0.091
 0.106  0.930 -0.226 -0.202 -0.140 -0.090 -0.090
 0.108  0.931 -0.224 -0.200 -0.139 -0.089 -0.089
 0.110  0.933 -0.223 -0.199 -0.138 -0.089 -0.089
 0.112  0.935 -0.221 -0.198 -0.137 -0.088 -0.088
 0.114  0.937 -0.219 -0.196 -0.136 -0.087 -0.087
 0.116  0.939 -0.217 -0.195 -0.135 -0.086 -0.086
 0.118  0.941 -0.215 -0.194 -0.134 -0.085 -0.085
 0.120  0.942 -0.213 -0.192 -0.133 -0.084 -0.084
 0.122  0.944 -0.212 -0.191 -0.132 -0.084 -0.084
 0.124  0.946 -0.210 -0.189 -0.131 -0.083 -0.083
 0.126  0.948 -0.208 -0.188 -0.130 -0.082 -0.082
 0.128  0.950 -0.206 -0.186 -0.129 -0.081 -0.081
 0.130  0.952 -0.204 -0.185 -0.128 -0.080 -0.080
 0.132  0.954 -0.202 -0.183 -0.127 -0.080 -0.080
 0.134  0.955 -0.200 -0.182 -0.126 -0.079 -0.079
 0.136  0.957 -0.198 -0.180 -0.125 -0.078 -0.078
 0.138  0.959 -0.196 -0.179 -0.124 -0.077 -0.077
 0.140  0.961 -0.194 -0.177 -0.123 -0.076 -0.076
 0.142  0.963 -0.192 -0.176 -0.122 -0.075 -0.075
 0.144  0.965 -0.190 -0.174 -0.121 -0.074 -0.074
 0.146  0.967 -0.188 -0.173 -0.120 -0.073 -0.073
 0.148  0.969 -0.186 -0.171 -0.119 -0.072 -0.072
 0.150  0.971 -0.184 -0.170 -0.117 -0.071 -0.071
 0.152  0.973 -0.182 -0.168 -0.117 -0.070 -0.070
 0.154  0.975 -0.180 -0.167 -0.115 -0.069 -0.069
 0.156  0.977 -0.178 -0.165 -0.114 -0.068 -0.068
 0.158  0.979 -0.175 -0.163 -0.113 -0.067 -0.067
 0.160  0.981 -0.173 -0.162 -0.112 -0.065 -0.065
 0.162  0.983 -0.171 -0.160 -0.111 -0.064 -0.064
 0.164  0.985 -0.169 -0.159 -0.109 -0.063 -0.063
 0.166  0.987 -0.167 -0.157 -0.108 -0.062 -0.062
 0.168  0.990 -0.164 -0.156 -0.107 -0.060 -0.060
 0.170  0.992 -0.162 -0.154 -0.106 -0.059 -0.059
 0.172  0.994 -0.160 -0.152 -0.104 -0.058 -0.058
 0.174  0.996 -0.158 -0.151 -0.103 -0.056 -0.056
 0.176  0.998 -0.156 -0.149 -0.102 -0.055 -0.055
 0.178  1.000 -0.153 -0.148 -0.100 -0.054 -0.054
 0.180  1.003 -0.151 -0.146 -0.099 -0.052 -0.052
 0.182  1.005 -0.148 -0.144 -0.098 -0.051 -0.051
 0.184  1.007 -0.146 -0.143 -0.096 -0.049 -0.049
 0.186  1.010 -0.144 -0.141 -0.095 -0.048 -0.048
 0.188  1.012 -0.141 -0.139 -0.093 -0.046 -0.046
 0.190  1.014 -0.139 -0.138 -0.092 -0.045 -0.045
 0.192  1.017 -0.137 -0.136 -0.091 -0.043 -0.043
 0.194  1.019 -0.134 -0.134 -0.089 -0.042 -0.042
 0.196  1.021 -0.132 -0.133 -0.088 -0.040 -0.040
 0.198  1.024 -0.129 -0.131 -0.086 -0.039 -0.039
 0.200  1.026 -0.127 -0.129 -0.084 -0.037 -0.037
 0.202  1.029 -0.124 -0.128 -0.083 -0.035 -0.035
 0.204  1.031 -0.122 -0.126 -0.081 -0.034 -0.034
 0.206  1.034 -0.119 -0.124 -0.080 -0.032 -0.032
 0.208  1.036 -0.117 -0.123 -0.078 -0.031 -0.031
 0.210  1.039 -0.114 -0.121 -0.076 -0.029 -0.029
 0.212  1.041 -0.111 -0.120 -0.075 -0.027 -0.027
 0.214  1.044 -0.109 -0.118 -0.073 -0.026 -0.026
 0.216  1.046 -0.106 -0.116 -0.071 -0.024 -0.024
 0.218  1.049 -0.103 -0.114 -0.069 -0.023 -0.023
 0.220  1.051 -0.101 -0.113 -0.068 -0.021 -0.021
 0.222  1.054 -0.098 -0.111 -0.066 -0.020 -0.020
 0.224  1.057 -0.095 -0.109 -0.064 -0.018 -0.018
 0.226  1.059 -0.093 -0.107 -0.063 -0.017 -0.017
 0.228  1.062 -0.090 -0.105 -0.061 -0.015 -0.015
 0.230  1.065 -0.087 -0.104 -0.059 -0.014 -0.014
 0.232  1.067 -0.084 -0.102 -0.057 -0.012 -0.012
 0.234  1.070 -0.081 -0.100 -0.056 -0.011 -0.011
 0.236  1.072 -0.078 -0.098 -0.054 -0.010 -0.010
 0.238  1.075 -0.075 -0.097 -0.052 -0.008 -0.008
 0.240  1.078 -0.072 -0.095 -0.050 -0.006 -0.006
 0.242  1.080 -0.069 -0.093 -0.048 -0.005 -0.005
 0.244  1.083 -0.067 -0.091 -0.047 -0.004 -0.004
 0.246  1.086 -0.063 -0.089 -0.045 -0.002 -0.002
 0.248  1.088 -0.061 -0.087 -0.043 -0.001 -0.001
 0.250  1.091 -0.057 -0.086 -0.042  0.000  0.000
 0.252  1.094 -0.055 -0.084 -0.040  0.002  0.002
 0.254  1.096 -0.051 -0.082 -0.038  0.003  0.003
 0.256  1.099 -0.049 -0.080 -0.036  0.005  0.005
 0.258  1.102 -0.045 -0.078 -0.035  0.006  0.006
 0.260  1.105 -0.043 -0.076 -0.033  0.007  0.007
 0.262  1.107 -0.039 -0.074 -0.031  0.008  0.008
 0.264  1.110 -0.037 -0.072 -0.030  0.010  0.010
 0.266  1.113 -0.033 -0.071 -0.028  0.011  0.011
 0.268  1.115 -0.030 -0.069 -0.027  0.012  0.012
 0.270  1.118 -0.027 -0.067 -0.025  0.014  0.014
 0.272  1.121 -0.024 -0.065 -0.023  0.015  0.015
 0.274  1.124 -0.021 -0.063 -0.021  0.016  0.016
 0.276  1.126 -0.018 -0.061 -0.020  0.017  0.017
 0.278  1.129 -0.015 -0.059 -0.018  0.019  0.019
 0.280  1.132 -0.012 -0.057 -0.016  0.020  0.020
 0.282  1.135 -0.009 -0.055 -0.015  0.021  0.021
 0.284  1.137 -0.006 -0.053 -0.013  0.022  0.022
 0.286  1.140 -0.002 -0.051 -0.011  0.024  0.024
 0.288  1.143  0.001 -0.049 -0.010  0.025  0.025
 0.290  1.146  0.004 -0.047 -0.008  0.026  0.026
 0.292  1.148  0.007 -0.045 -0.007  0.028  0.028
 0.294  1.151  0.010 -0.043 -0.005  0.029  0.029
 0.296  1.154  0.013 -0.041 -0.003  0.030  0.030
 0.298  1.156  0.017 -0.040 -0.002  0.032  0.032
 0.300  1.159  0.019 -0.038 -0.000  0.033  0.033
 0.302  1.162  0.023 -0.036  0.001  0.035  0.035
 0.304  1.164  0.026 -0.034  0.003  0.036  0.036
 0.306  1.167  0.029 -0.032  0.005  0.037  0.037
 0.308  1.169  0.032 -0.030  0.006  0.039  0.039
 0.310  1.172  0.035 -0.028  0.008  0.040  0.040
 0.312  1.174  0.039 -0.026  0.009  0.041  0.041
 0.314  1.177  0.042 -0.024  0.011  0.043  0.043
 0.316  1.179  0.045 -0.022  0.013  0.044  0.044
 0.318  1.182  0.048 -0.020  0.014  0.046  0.046
 0.320  1.184  0.051 -0.018  0.016  0.047  0.047
 0.322  1.186  0.055 -0.016  0.017  0.049  0.049
 0.324  1.189  0.057 -0.014  0.019  0.050  0.050
 0.326  1.192  0.061 -0.012  0.021  0.052  0.052
 0.328  1.194  0.064 -0.010  0.022  0.053  0.053
 0.330  1.196  0.067 -0.008  0.024  0.054  0.054
 0.332  1.198  0.070 -0.006  0.026  0.056  0.056
 0.334  1.201  0.073 -0.004  0.027  0.057  0.057
 0.336  1.203  0.075 -0.002  0.029  0.059  0.059
 0.338  1.205  0.079 -0.001  0.030  0.061  0.061
 0.340  1.207  0.081  0.001  0.032  0.062  0.062
 0.342  1.209  0.084  0.003  0.033  0.064  0.064
 0.344  1.211  0.087  0.005  0.035  0.065  0.065
 0.346  1.213  0.090  0.007  0.036  0.067  0.067
 0.348  1.215  0.093  0.009  0.038  0.068  0.068
 0.350  1.217  0.096  0.010  0.040  0.070  0.070
 0.352  1.219  0.099  0.012  0.041  0.071  0.071
 0.354  1.221  0.101  0.014  0.043  0.073  0.073
 0.356  1.223  0.103  0.016  0.044  0.074  0.074
 0.358  1.225  0.106  0.017  0.046  0.076  0.076
 0.360  1.227  0.109  0.019  0.047  0.077  0.077
 0.362  1.229  0.112  0.021  0.049  0.078  0.078
 0.364  1.231  0.114  0.023  0.050  0.080  0.080
 0.366  1.233  0.117  0.025  0.052  0.081  0.081
 0.368  1.235  0.119  0.027  0.054  0.083  0.083
 0.370  1.237  0.122  0.028  0.055  0.084  0.084
 0.372  1.239  0.124  0.030  0.057  0.086  0.086
 0.374  1.241  0.127  0.032  0.058  0.088  0.088
