# IsPeriodic    : True
# Period        : 0.287730 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
 0.000  0.923 -0.333 -0.190 -0.087 -0.025 -0.025
 0.002  0.923 -0.333 -0.190 -0.087 -0.025 -0.025
 0.004  0.923 -0.333 -0.190 -0.087 -0.025 -0.025
 0.006  0.923 -0.332 -0.190 -0.086 -0.025 -0.025
 0.008  0.924 -0.332 -0.190 -0.086 -0.025 -0.025
 0.010  0.924 -0.332 -0.190 -0.086 -0.025 -0.025
 0.012  0.924 -0.332 -0.190 -0.086 -0.025 -0.025
 0.014  0.924 -0.331 -0.189 -0.085 -0.024 -0.024
 0.016  0.925 -0.331 -0.189 -0.085 -0.024 -0.024
 0.018  0.925 -0.330 -0.189 -0.084 -0.024 -0.024
 0.020  0.926 -0.330 -0.189 -0.084 -0.024 -0.024
 0.022  0.926 -0.330 -0.189 -0.083 -0.023 -0.023
 0.024  0.927 -0.329 -0.188 -0.082 -0.023 -0.023
 0.026  0.928 -0.329 -0.188 -0.081 -0.023 -0.023
 0.028  0.928 -0.328 -0.187 -0.081 -0.023 -0.023
 0.030  0.929 -0.328 -0.187 -0.080 -0.022 -0.022
 0.032  0.930 -0.328 -0.186 -0.079 -0.022 -0.022
 0.034  0.930 -0.327 -0.186 -0.078 -0.021 -0.021
 0.036  0.931 -0.327 -0.185 -0.078 -0.021 -0.021
 0.038  0.932 -0.326 -0.185 -0.077 -0.020 -0.020
 0.040  0.933 -0.326 -0.184 -0.076 -0.020 -0.020
 0.042  0.934 -0.326 -0.183 -0.075 -0.019 -0.019
 0.044  0.936 -0.326 -0.183 -0.074 -0.019 -0.019
 0.046  0.937 -0.325 -0.182 -0.073 -0.019 -0.019
 0.048  0.938 -0.325 -0.181 -0.072 -0.018 -0.018
 0.050  0.939 -0.325 -0.180 -0.071 -0.017 -0.017
 0.052  0.940 -0.324 -0.180 -0.070 -0.017 -0.017
