# IsPeriodic    : True
# Period        : 0.335142 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.869 -0.275 -0.238 -0.173 -0.117 -0.117
0.000670284 0.869 -0.275 -0.238 -0.173 -0.117 -0.117
0.00134057 0.869 -0.275 -0.238 -0.173 -0.117 -0.117
0.00201085 0.869 -0.275 -0.238 -0.173 -0.117 -0.117
0.00268114 0.870 -0.274 -0.238 -0.172 -0.117 -0.117
0.00335142 0.870 -0.274 -0.238 -0.172 -0.117 -0.117
0.0040217 0.870 -0.274 -0.238 -0.172 -0.117 -0.117
0.00469199 0.870 -0.274 -0.237 -0.172 -0.116 -0.116
0.00536227 0.871 -0.273 -0.237 -0.172 -0.116 -0.116
0.00603256 0.871 -0.273 -0.237 -0.172 -0.116 -0.116
0.00670284 0.872 -0.273 -0.237 -0.171 -0.116 -0.116
0.00737312 0.872 -0.272 -0.237 -0.171 -0.116 -0.116
0.00804341 0.873 -0.271 -0.236 -0.171 -0.115 -0.115
0.00871369 0.873 -0.271 -0.236 -0.171 -0.115 -0.115
0.00938398 0.874 -0.270 -0.235 -0.170 -0.115 -0.115
0.0100543 0.874 -0.270 -0.235 -0.170 -0.115 -0.115
0.0107245 0.875 -0.269 -0.235 -0.170 -0.114 -0.114
0.0113948 0.876 -0.269 -0.234 -0.169 -0.114 -0.114
0.0120651 0.877 -0.268 -0.233 -0.169 -0.113 -0.113
0.0127354 0.878 -0.267 -0.233 -0.168 -0.113 -0.113
0.0134057 0.879 -0.267 -0.233 -0.168 -0.113 -0.113
0.014076 0.879 -0.266 -0.232 -0.167 -0.112 -0.112
0.0147462 0.881 -0.265 -0.232 -0.167 -0.112 -0.112
0.0154165 0.882 -0.264 -0.231 -0.166 -0.111 -0.111
0.0160868 0.883 -0.263 -0.230 -0.166 -0.111 -0.111
0.0167571 0.884 -0.263 -0.230 -0.165 -0.110 -0.110
0.0174274 0.885 -0.262 -0.229 -0.165 -0.110 -0.110
0.0180977 0.886 -0.260 -0.228 -0.164 -0.109 -0.109
0.018768 0.888 -0.259 -0.227 -0.163 -0.108 -0.108
0.0194382 0.889 -0.258 -0.227 -0.162 -0.108 -0.108
0.0201085 0.890 -0.257 -0.226 -0.162 -0.107 -0.107
0.0207788 0.892 -0.256 -0.225 -0.161 -0.107 -0.107
0.0214491 0.893 -0.255 -0.224 -0.160 -0.106 -0.106
0.0221194 0.895 -0.254 -0.224 -0.159 -0.105 -0.105
0.0227897 0.896 -0.253 -0.222 -0.158 -0.105 -0.105
0.0234599 0.898 -0.252 -0.222 -0.158 -0.104 -0.104
0.0241302 0.900 -0.251 -0.220 -0.157 -0.103 -0.103
0.0248005 0.901 -0.249 -0.220 -0.156 -0.102 -0.102
0.0254708 0.903 -0.248 -0.219 -0.155 -0.102 -0.102
0.0261411 0.905 -0.247 -0.218 -0.154 -0.101 -0.101
0.0268114 0.906 -0.245 -0.217 -0.153 -0.100 -0.100
0.0274816 0.908 -0.244 -0.216 -0.152 -0.100 -0.100
0.0281519 0.910 -0.243 -0.215 -0.151 -0.099 -0.099
0.0288222 0.912 -0.241 -0.214 -0.150 -0.098 -0.098
0.0294925 0.914 -0.240 -0.212 -0.149 -0.097 -0.097
