# IsPeriodic    : True
# Period        : 0.284337 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
 0.000  0.988 -0.248 -0.152 -0.055  0.004  0.004
 0.002  0.988 -0.248 -0.152 -0.055  0.004  0.004
 0.004  0.988 -0.248 -0.152 -0.055  0.004  0.004
 0.006  0.988 -0.248 -0.152 -0.055  0.004  0.004
 0.008  0.988 -0.248 -0.151 -0.055  0.004  0.004
 0.010  0.988 -0.248 -0.151 -0.055  0.004  0.004
 0.012  0.988 -0.247 -0.151 -0.054  0.004  0.004
 0.014  0.988 -0.247 -0.151 -0.054  0.004  0.004
 0.016  0.989 -0.247 -0.151 -0.054  0.004  0.004
 0.018  0.989 -0.246 -0.151 -0.053  0.004  0.004
 0.020  0.990 -0.246 -0.150 -0.053  0.005  0.005
 0.022  0.990 -0.246 -0.150 -0.052  0.005  0.005
 0.024  0.990 -0.245 -0.150 -0.052  0.005  0.005
 0.026  0.991 -0.245 -0.149 -0.051  0.005  0.005
 0.028  0.991 -0.244 -0.149 -0.051  0.005  0.005
 0.030  0.992 -0.244 -0.149 -0.050  0.006  0.006
 0.032  0.993 -0.243 -0.148 -0.049  0.006  0.006
 0.034  0.993 -0.243 -0.148 -0.049  0.006  0.006
 0.036  0.994 -0.242 -0.147 -0.048  0.007  0.007
 0.038  0.995 -0.241 -0.147 -0.047  0.007  0.007
 0.040  0.995 -0.241 -0.147 -0.046  0.007  0.007
 0.042  0.996 -0.240 -0.146 -0.046  0.008  0.008
 0.044  0.997 -0.239 -0.145 -0.045  0.008  0.008
 0.046  0.998 -0.239 -0.145 -0.045  0.009  0.009
 0.048  0.999 -0.238 -0.144 -0.044  0.009  0.009
 0.050  1.000 -0.237 -0.144 -0.043  0.010  0.010
 0.052  1.001 -0.236 -0.143 -0.042  0.010  0.010
 0.054  1.002 -0.235 -0.142 -0.042  0.010  0.010
 0.056  1.003 -0.234 -0.142 -0.041  0.011  0.011
 0.058  1.004 -0.233 -0.141 -0.040  0.012  0.012
 0.060  1.005 -0.232 -0.140 -0.040  0.012  0.012
 0.062  1.006 -0.231 -0.139 -0.039  0.013  0.013
 0.064  1.008 -0.230 -0.139 -0.038  0.013  0.013
 0.066  1.009 -0.229 -0.138 -0.037  0.014  0.014
 0.068  1.010 -0.228 -0.137 -0.037  0.014  0.014
 0.070  1.011 -0.227 -0.136 -0.036  0.015  0.015
 0.072  1.013 -0.226 -0.135 -0.035  0.015  0.015
 0.074  1.014 -0.225 -0.134 -0.035  0.016  0.016
 0.076  1.016 -0.224 -0.133 -0.034  0.017  0.017
 0.078  1.017 -0.223 -0.133 -0.033  0.017  0.017
 0.080  1.018 -0.221 -0.131 -0.033  0.018  0.018
 0.082  1.020 -0.220 -0.131 -0.032  0.018  0.018
 0.084  1.022 -0.219 -0.130 -0.031  0.019  0.019
 0.086  1.023 -0.218 -0.129 -0.030  0.020  0.020
 0.088  1.025 -0.216 -0.128 -0.030  0.020  0.020
 0.090  1.026 -0.215 -0.126 -0.029  0.021  0.021
 0.092  1.028 -0.214 -0.125 -0.028  0.022  0.022
 0.094  1.029 -0.212 -0.124 -0.027  0.022  0.022
 0.096  1.031 -0.211 -0.123 -0.027  0.023  0.023
