# IsPeriodic    : True
# Period        : 0.358916 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.878 -0.280 -0.232 -0.164 -0.105 -0.105
0.000717832 0.878 -0.280 -0.232 -0.164 -0.105 -0.105
0.00143566 0.878 -0.280 -0.232 -0.164 -0.105 -0.105
0.0021535 0.878 -0.280 -0.232 -0.164 -0.105 -0.105
0.00287133 0.879 -0.280 -0.232 -0.163 -0.104 -0.104
0.00358916 0.879 -0.280 -0.232 -0.163 -0.104 -0.104
0.00430699 0.879 -0.279 -0.232 -0.163 -0.104 -0.104
0.00502482 0.879 -0.279 -0.232 -0.163 -0.104 -0.104
0.00574266 0.880 -0.278 -0.232 -0.163 -0.104 -0.104
0.00646049 0.880 -0.278 -0.232 -0.163 -0.104 -0.104
0.00717832 0.881 -0.278 -0.232 -0.162 -0.104 -0.104
0.00789615 0.881 -0.277 -0.231 -0.162 -0.103 -0.103
0.00861398 0.882 -0.277 -0.231 -0.162 -0.103 -0.103
0.00933182 0.882 -0.276 -0.231 -0.162 -0.103 -0.103
0.0100496 0.883 -0.276 -0.231 -0.161 -0.102 -0.102
0.0107675 0.883 -0.275 -0.231 -0.161 -0.102 -0.102
0.0114853 0.884 -0.275 -0.231 -0.161 -0.102 -0.102
0.0122031 0.885 -0.274 -0.231 -0.160 -0.101 -0.101
0.012921 0.886 -0.273 -0.231 -0.160 -0.101 -0.101
0.0136388 0.887 -0.272 -0.230 -0.159 -0.100 -0.100
0.0143566 0.888 -0.272 -0.230 -0.159 -0.100 -0.100
0.0150745 0.888 -0.271 -0.230 -0.158 -0.100 -0.100
0.0157923 0.890 -0.270 -0.230 -0.158 -0.099 -0.099
0.0165101 0.891 -0.270 -0.229 -0.157 -0.099 -0.099
0.017228 0.892 -0.268 -0.229 -0.157 -0.098 -0.098
0.0179458 0.893 -0.268 -0.229 -0.156 -0.098 -0.098
0.0186636 0.894 -0.267 -0.228 -0.156 -0.097 -0.097
0.0193815 0.895 -0.266 -0.228 -0.155 -0.097 -0.097
0.0200993 0.897 -0.264 -0.227 -0.154 -0.096 -0.096
0.0208171 0.898 -0.263 -0.227 -0.153 -0.095 -0.095
0.021535 0.899 -0.262 -0.227 -0.153 -0.095 -0.095
0.0222528 0.901 -0.261 -0.226 -0.152 -0.094 -0.094
0.0229706 0.902 -0.260 -0.225 -0.151 -0.093 -0.093
0.0236885 0.904 -0.259 -0.225 -0.150 -0.093 -0.093
0.0244063 0.905 -0.258 -0.224 -0.149 -0.092 -0.092
0.0251241 0.907 -0.257 -0.223 -0.149 -0.091 -0.091
0.025842 0.909 -0.256 -0.223 -0.148 -0.091 -0.091
0.0265598 0.910 -0.254 -0.222 -0.147 -0.090 -0.090
0.0272776 0.912 -0.253 -0.221 -0.146 -0.089 -0.089
0.0279954 0.914 -0.252 -0.220 -0.145 -0.088 -0.088
0.0287133 0.915 -0.250 -0.219 -0.144 -0.088 -0.088
0.0294311 0.917 -0.249 -0.218 -0.143 -0.087 -0.087
0.0301489 0.919 -0.248 -0.217 -0.142 -0.086 -0.086
0.0308668 0.921 -0.246 -0.216 -0.141 -0.085 -0.085
0.0315846 0.923 -0.244 -0.215 -0.140 -0.085 -0.085
0.0323024 0.924 -0.243 -0.214 -0.139 -0.084 -0.084
0.0330203 0.926 -0.242 -0.213 -0.138 -0.083 -0.083
0.0337381 0.928 -0.240 -0.212 -0.137 -0.082 -0.082
0.0344559 0.930 -0.239 -0.211 -0.136 -0.081 -0.081
0.0351738 0.931 -0.237 -0.209 -0.135 -0.081 -0.081
0.0358916 0.933 -0.235 -0.208 -0.134 -0.080 -0.080
0.0366094 0.935 -0.234 -0.207 -0.133 -0.079 -0.079
0.0373273 0.937 -0.232 -0.205 -0.132 -0.078 -0.078
0.0380451 0.939 -0.230 -0.204 -0.131 -0.077 -0.077
0.0387629 0.940 -0.229 -0.202 -0.130 -0.077 -0.077
0.0394808 0.942 -0.227 -0.201 -0.129 -0.076 -0.076
0.0401986 0.944 -0.225 -0.199 -0.128 -0.075 -0.075
0.0409164 0.946 -0.223 -0.198 -0.127 -0.074 -0.074
0.0416343 0.948 -0.221 -0.196 -0.126 -0.073 -0.073
0.0423521 0.950 -0.220 -0.194 -0.125 -0.072 -0.072
0.0430699 0.951 -0.217 -0.193 -0.124 -0.072 -0.072
0.0437878 0.953 -0.216 -0.191 -0.123 -0.071 -0.071
0.0445056 0.955 -0.214 -0.190 -0.122 -0.070 -0.070
0.0452234 0.957 -0.212 -0.188 -0.121 -0.069 -0.069
0.0459412 0.959 -0.210 -0.186 -0.120 -0.068 -0.068
0.0466591 0.961 -0.208 -0.184 -0.119 -0.067 -0.067
0.0473769 0.963 -0.206 -0.183 -0.118 -0.067 -0.067
0.0480947 0.964 -0.204 -0.181 -0.117 -0.066 -0.066
0.0488126 0.966 -0.202 -0.179 -0.116 -0.065 -0.065
0.0495304 0.968 -0.200 -0.178 -0.115 -0.064 -0.064
0.0502482 0.970 -0.198 -0.176 -0.114 -0.063 -0.063
0.0509661 0.972 -0.196 -0.174 -0.113 -0.062 -0.062
0.0516839 0.974 -0.194 -0.172 -0.112 -0.061 -0.061
0.0524017 0.976 -0.192 -0.170 -0.111 -0.060 -0.060
0.0531196 0.978 -0.189 -0.169 -0.110 -0.059 -0.059
0.0538374 0.980 -0.188 -0.167 -0.108 -0.058 -0.058
0.0545552 0.982 -0.186 -0.165 -0.108 -0.057 -0.057
0.0552731 0.984 -0.183 -0.164 -0.106 -0.056 -0.056
0.0559909 0.986 -0.181 -0.162 -0.105 -0.055 -0.055
0.0567087 0.988 -0.179 -0.160 -0.104 -0.053 -0.053
0.0574266 0.990 -0.177 -0.158 -0.103 -0.052 -0.052
0.0581444 0.992 -0.174 -0.156 -0.102 -0.051 -0.051
0.0588622 0.994 -0.172 -0.154 -0.100 -0.050 -0.050
0.0595801 0.996 -0.170 -0.152 -0.099 -0.048 -0.048
0.0602979 0.998 -0.168 -0.150 -0.098 -0.047 -0.047
0.0610157 1.000 -0.165 -0.149 -0.097 -0.046 -0.046
0.0617336 1.002 -0.163 -0.147 -0.095 -0.044 -0.044
0.0624514 1.005 -0.161 -0.145 -0.094 -0.043 -0.043
0.0631692 1.007 -0.159 -0.143 -0.093 -0.042 -0.042
0.063887 1.009 -0.156 -0.141 -0.091 -0.040 -0.040
0.0646049 1.011 -0.154 -0.139 -0.090 -0.039 -0.039
0.0653227 1.013 -0.151 -0.137 -0.089 -0.037 -0.037
0.0660405 1.016 -0.149 -0.135 -0.087 -0.036 -0.036
0.0667584 1.018 -0.147 -0.133 -0.086 -0.034 -0.034
0.0674762 1.020 -0.144 -0.131 -0.084 -0.033 -0.033
0.068194 1.023 -0.142 -0.130 -0.083 -0.031 -0.031
0.0689119 1.025 -0.140 -0.128 -0.082 -0.030 -0.030
0.0696297 1.027 -0.137 -0.126 -0.080 -0.028 -0.028
0.0703475 1.030 -0.135 -0.124 -0.079 -0.027 -0.027
0.0710654 1.032 -0.132 -0.121 -0.077 -0.025 -0.025
0.0717832 1.035 -0.130 -0.119 -0.075 -0.023 -0.023
0.072501 1.037 -0.127 -0.117 -0.074 -0.022 -0.022
0.0732189 1.040 -0.124 -0.115 -0.072 -0.020 -0.020
0.0739367 1.042 -0.122 -0.113 -0.070 -0.019 -0.019
0.0746545 1.045 -0.119 -0.111 -0.069 -0.017 -0.017
0.0753724 1.047 -0.116 -0.109 -0.067 -0.015 -0.015
0.0760902 1.050 -0.113 -0.107 -0.066 -0.014 -0.014
0.076808 1.052 -0.111 -0.105 -0.064 -0.012 -0.012
0.0775259 1.055 -0.108 -0.103 -0.062 -0.011 -0.011
0.0782437 1.057 -0.106 -0.101 -0.060 -0.009 -0.009
0.0789615 1.060 -0.103 -0.098 -0.059 -0.007 -0.007
0.0796794 1.063 -0.100 -0.096 -0.057 -0.006 -0.006
0.0803972 1.065 -0.097 -0.094 -0.055 -0.004 -0.004
0.081115 1.068 -0.094 -0.092 -0.054 -0.003 -0.003
0.0818328 1.070 -0.092 -0.090 -0.052 -0.001 -0.001
0.0825507 1.073 -0.089 -0.088 -0.050 0.000 0.000
0.0832685 1.076 -0.085 -0.085 -0.048 0.002 0.002
0.0839863 1.078 -0.083 -0.083 -0.046 0.003 0.003
0.0847042 1.081 -0.080 -0.080 -0.045 0.005 0.005
0.085422 1.084 -0.077 -0.078 -0.043 0.006 0.006
0.0861398 1.086 -0.074 -0.076 -0.041 0.008 0.008
0.0868577 1.089 -0.071 -0.074 -0.039 0.009 0.009
0.0875755 1.092 -0.068 -0.071 -0.038 0.010 0.010
0.0882933 1.094 -0.065 -0.069 -0.036 0.012 0.012
0.0890112 1.097 -0.062 -0.066 -0.034 0.013 0.013
0.089729 1.100 -0.059 -0.064 -0.033 0.015 0.015
0.0904468 1.102 -0.056 -0.062 -0.031 0.016 0.016
0.0911647 1.105 -0.052 -0.059 -0.029 0.017 0.017
0.0918825 1.108 -0.050 -0.057 -0.027 0.019 0.019
0.0926003 1.110 -0.046 -0.054 -0.026 0.020 0.020
0.0933182 1.113 -0.043 -0.052 -0.024 0.021 0.021
0.094036 1.116 -0.040 -0.050 -0.022 0.023 0.023
0.0947538 1.118 -0.037 -0.047 -0.021 0.024 0.024
0.0954717 1.121 -0.034 -0.045 -0.019 0.025 0.025
0.0961895 1.124 -0.031 -0.042 -0.017 0.027 0.027
0.0969073 1.127 -0.028 -0.040 -0.016 0.028 0.028
0.0976252 1.129 -0.025 -0.038 -0.014 0.029 0.029
0.098343 1.132 -0.022 -0.035 -0.012 0.031 0.031
0.0990608 1.135 -0.018 -0.033 -0.011 0.032 0.032
0.0997786 1.138 -0.015 -0.031 -0.009 0.033 0.033
0.100496 1.140 -0.012 -0.028 -0.007 0.034 0.034
0.101214 1.143 -0.009 -0.026 -0.006 0.036 0.036
0.101932 1.146 -0.006 -0.024 -0.004 0.037 0.037
0.10265 1.149 -0.003 -0.021 -0.002 0.038 0.038
0.103368 1.151 0.001 -0.019 -0.001 0.040 0.040
0.104086 1.154 0.004 -0.017 0.001 0.041 0.041
0.104803 1.157 0.007 -0.015 0.002 0.042 0.042
0.105521 1.160 0.010 -0.012 0.004 0.044 0.044
0.106239 1.162 0.014 -0.010 0.006 0.045 0.045
0.106957 1.165 0.017 -0.008 0.007 0.047 0.047
0.107675 1.168 0.020 -0.006 0.009 0.048 0.048
0.108393 1.170 0.023 -0.003 0.011 0.049 0.049
0.10911 1.173 0.027 -0.001 0.012 0.051 0.051
0.109828 1.175 0.030 0.001 0.014 0.052 0.052
0.110546 1.178 0.033 0.003 0.015 0.054 0.054
0.111264 1.180 0.036 0.005 0.017 0.055 0.055
0.111982 1.183 0.039 0.007 0.019 0.056 0.056
0.1127 1.185 0.043 0.009 0.020 0.058 0.058
0.113417 1.188 0.046 0.011 0.022 0.059 0.059
0.114135 1.190 0.049 0.014 0.023 0.061 0.061
0.114853 1.193 0.052 0.016 0.025 0.062 0.062
0.115571 1.195 0.056 0.018 0.027 0.064 0.064
0.116289 1.197 0.058 0.020 0.028 0.065 0.065
0.117007 1.200 0.062 0.022 0.030 0.067 0.067
0.117724 1.202 0.065 0.024 0.031 0.068 0.068
0.118442 1.204 0.068 0.026 0.033 0.069 0.069
0.11916 1.206 0.071 0.028 0.035 0.071 0.071
0.119878 1.209 0.074 0.030 0.036 0.073 0.073
0.120596 1.211 0.077 0.032 0.038 0.074 0.074
0.121314 1.213 0.080 0.034 0.039 0.076 0.076
0.122031 1.215 0.083 0.036 0.041 0.077 0.077
0.122749 1.217 0.086 0.038 0.042 0.079 0.079
0.123467 1.219 0.089 0.040 0.044 0.080 0.080
0.124185 1.221 0.092 0.042 0.046 0.082 0.082
0.124903 1.223 0.095 0.043 0.047 0.083 0.083
0.125621 1.225 0.098 0.045 0.049 0.085 0.085
0.126338 1.227 0.100 0.047 0.050 0.086 0.086
0.127056 1.229 0.103 0.049 0.052 0.088 0.088
0.127774 1.231 0.105 0.051 0.054 0.089 0.089
0.128492 1.233 0.108 0.053 0.055 0.091 0.091
0.12921 1.235 0.111 0.055 0.057 0.092 0.092
0.129928 1.237 0.114 0.056 0.058 0.094 0.094
0.130645 1.239 0.117 0.058 0.060 0.096 0.096
0.131363 1.241 0.119 0.060 0.061 0.097 0.097
0.132081 1.243 0.122 0.062 0.063 0.099 0.099
0.132799 1.245 0.124 0.064 0.064 0.100 0.100
0.133517 1.247 0.127 0.066 0.066 0.101 0.101
0.134235 1.249 0.129 0.067 0.067 0.103 0.103
0.134952 1.251 0.131 0.069 0.069 0.104 0.104
0.13567 1.253 0.134 0.071 0.070 0.106 0.106
0.136388 1.255 0.136 0.073 0.072 0.108 0.108
