# IsPeriodic    : True
# Period        : 0.338630 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.949 -0.238 -0.229 -0.192 -0.137 -0.137
0.00067726 0.949 -0.238 -0.229 -0.192 -0.137 -0.137
0.00135452 0.949 -0.238 -0.229 -0.192 -0.137 -0.137
0.00203178 0.949 -0.238 -0.229 -0.192 -0.137 -0.137
0.00270904 0.950 -0.237 -0.229 -0.192 -0.136 -0.136
0.0033863 0.950 -0.237 -0.229 -0.192 -0.136 -0.136
0.00406356 0.950 -0.237 -0.229 -0.191 -0.136 -0.136
0.00474082 0.950 -0.237 -0.229 -0.191 -0.136 -0.136
0.00541808 0.951 -0.236 -0.229 -0.191 -0.136 -0.136
0.00609534 0.951 -0.236 -0.229 -0.190 -0.136 -0.136
0.0067726 0.951 -0.236 -0.229 -0.190 -0.136 -0.136
0.00744986 0.952 -0.235 -0.229 -0.189 -0.135 -0.135
0.00812712 0.952 -0.235 -0.229 -0.189 -0.135 -0.135
0.00880438 0.953 -0.234 -0.229 -0.188 -0.135 -0.135
0.00948164 0.953 -0.234 -0.228 -0.188 -0.135 -0.135
0.0101589 0.954 -0.233 -0.228 -0.187 -0.135 -0.135
0.0108362 0.955 -0.233 -0.228 -0.187 -0.134 -0.134
0.0115134 0.955 -0.232 -0.228 -0.186 -0.134 -0.134
0.0121907 0.956 -0.232 -0.228 -0.185 -0.134 -0.134
0.0128679 0.957 -0.231 -0.228 -0.185 -0.133 -0.133
0.0135452 0.958 -0.230 -0.228 -0.184 -0.133 -0.133
0.0142225 0.958 -0.230 -0.227 -0.183 -0.133 -0.133
0.0148997 0.959 -0.229 -0.227 -0.183 -0.132 -0.132
0.015577 0.960 -0.229 -0.227 -0.182 -0.132 -0.132
0.0162542 0.961 -0.228 -0.227 -0.181 -0.131 -0.131
0.0169315 0.962 -0.227 -0.226 -0.181 -0.131 -0.131
0.0176088 0.963 -0.226 -0.226 -0.180 -0.131 -0.131
0.018286 0.964 -0.225 -0.226 -0.179 -0.130 -0.130
0.0189633 0.965 -0.224 -0.225 -0.179 -0.130 -0.130
0.0196405 0.966 -0.223 -0.225 -0.178 -0.129 -0.129
0.0203178 0.968 -0.222 -0.225 -0.177 -0.129 -0.129
0.0209951 0.969 -0.221 -0.224 -0.177 -0.128 -0.128
0.0216723 0.970 -0.221 -0.224 -0.176 -0.127 -0.127
0.0223496 0.972 -0.220 -0.223 -0.175 -0.127 -0.127
0.0230268 0.973 -0.219 -0.223 -0.175 -0.127 -0.127
0.0237041 0.974 -0.218 -0.222 -0.174 -0.126 -0.126
0.0243814 0.976 -0.217 -0.221 -0.173 -0.125 -0.125
0.0250586 0.977 -0.216 -0.221 -0.173 -0.125 -0.125
0.0257359 0.979 -0.214 -0.220 -0.172 -0.124 -0.124
0.0264131 0.980 -0.213 -0.219 -0.171 -0.124 -0.124
0.0270904 0.982 -0.212 -0.219 -0.171 -0.123 -0.123
0.0277677 0.983 -0.211 -0.218 -0.170 -0.123 -0.123
0.0284449 0.985 -0.210 -0.217 -0.169 -0.122 -0.122
0.0291222 0.987 -0.209 -0.216 -0.169 -0.121 -0.121
0.0297994 0.988 -0.207 -0.215 -0.168 -0.121 -0.121
0.0304767 0.990 -0.206 -0.214 -0.167 -0.120 -0.120
0.031154 0.991 -0.205 -0.213 -0.167 -0.119 -0.119
0.0318312 0.993 -0.203 -0.212 -0.166 -0.119 -0.119
0.0325085 0.994 -0.202 -0.211 -0.165 -0.118 -0.118
0.0331857 0.996 -0.201 -0.210 -0.164 -0.117 -0.117
0.033863 0.998 -0.200 -0.209 -0.164 -0.117 -0.117
0.0345403 0.999 -0.198 -0.208 -0.163 -0.116 -0.116
0.0352175 1.001 -0.197 -0.207 -0.162 -0.116 -0.116
0.0358948 1.002 -0.195 -0.206 -0.162 -0.115 -0.115
0.036572 1.004 -0.194 -0.204 -0.161 -0.114 -0.114
0.0372493 1.005 -0.193 -0.203 -0.160 -0.114 -0.114
0.0379266 1.007 -0.191 -0.202 -0.159 -0.113 -0.113
0.0386038 1.008 -0.189 -0.200 -0.159 -0.112 -0.112
0.0392811 1.010 -0.188 -0.199 -0.158 -0.112 -0.112
0.0399583 1.012 -0.186 -0.198 -0.157 -0.111 -0.111
0.0406356 1.013 -0.184 -0.196 -0.157 -0.110 -0.110
0.0413129 1.015 -0.183 -0.195 -0.156 -0.110 -0.110
0.0419901 1.017 -0.182 -0.194 -0.155 -0.109 -0.109
0.0426674 1.018 -0.180 -0.192 -0.154 -0.108 -0.108
0.0433446 1.020 -0.178 -0.191 -0.154 -0.108 -0.108
0.0440219 1.022 -0.176 -0.189 -0.153 -0.107 -0.107
0.0446992 1.023 -0.175 -0.188 -0.152 -0.106 -0.106
0.0453764 1.025 -0.173 -0.187 -0.151 -0.106 -0.106
0.0460537 1.026 -0.171 -0.185 -0.150 -0.105 -0.105
0.0467309 1.028 -0.170 -0.184 -0.149 -0.104 -0.104
0.0474082 1.030 -0.168 -0.182 -0.149 -0.103 -0.103
0.0480855 1.031 -0.166 -0.181 -0.148 -0.103 -0.103
0.0487627 1.033 -0.165 -0.179 -0.147 -0.102 -0.102
0.04944 1.035 -0.163 -0.178 -0.146 -0.101 -0.101
0.0501172 1.037 -0.161 -0.176 -0.145 -0.100 -0.100
0.0507945 1.038 -0.159 -0.175 -0.144 -0.099 -0.099
0.0514718 1.040 -0.157 -0.173 -0.144 -0.099 -0.099
0.052149 1.042 -0.155 -0.172 -0.143 -0.098 -0.098
0.0528263 1.044 -0.154 -0.170 -0.142 -0.097 -0.097
0.0535035 1.045 -0.152 -0.169 -0.141 -0.096 -0.096
0.0541808 1.047 -0.150 -0.167 -0.140 -0.095 -0.095
0.0548581 1.049 -0.148 -0.166 -0.139 -0.094 -0.094
0.0555353 1.051 -0.146 -0.164 -0.138 -0.093 -0.093
0.0562126 1.052 -0.144 -0.163 -0.137 -0.092 -0.092
0.0568898 1.055 -0.142 -0.161 -0.137 -0.091 -0.091
0.0575671 1.056 -0.140 -0.160 -0.136 -0.090 -0.090
0.0582444 1.058 -0.138 -0.158 -0.135 -0.089 -0.089
0.0589216 1.060 -0.136 -0.156 -0.134 -0.088 -0.088
0.0595989 1.062 -0.135 -0.155 -0.133 -0.086 -0.086
0.0602761 1.064 -0.133 -0.153 -0.132 -0.085 -0.085
0.0609534 1.066 -0.130 -0.152 -0.131 -0.084 -0.084
0.0616307 1.068 -0.128 -0.150 -0.130 -0.083 -0.083
0.0623079 1.070 -0.127 -0.148 -0.129 -0.082 -0.082
0.0629852 1.072 -0.125 -0.147 -0.128 -0.081 -0.081
0.0636624 1.074 -0.122 -0.145 -0.127 -0.080 -0.080
0.0643397 1.076 -0.120 -0.144 -0.126 -0.078 -0.078
0.065017 1.078 -0.118 -0.142 -0.125 -0.077 -0.077
0.0656942 1.080 -0.116 -0.140 -0.124 -0.076 -0.076
0.0663715 1.082 -0.114 -0.139 -0.123 -0.074 -0.074
0.0670487 1.084 -0.112 -0.137 -0.122 -0.073 -0.073
0.067726 1.087 -0.110 -0.135 -0.121 -0.072 -0.072
0.0684033 1.089 -0.108 -0.133 -0.120 -0.071 -0.071
0.0690805 1.091 -0.105 -0.132 -0.119 -0.069 -0.069
0.0697578 1.093 -0.103 -0.130 -0.118 -0.068 -0.068
0.070435 1.095 -0.101 -0.129 -0.117 -0.067 -0.067
0.0711123 1.098 -0.099 -0.127 -0.116 -0.066 -0.066
0.0717896 1.100 -0.096 -0.125 -0.115 -0.064 -0.064
0.0724668 1.102 -0.094 -0.123 -0.114 -0.063 -0.063
0.0731441 1.104 -0.092 -0.121 -0.113 -0.062 -0.062
0.0738213 1.106 -0.090 -0.120 -0.112 -0.061 -0.061
0.0744986 1.108 -0.087 -0.118 -0.111 -0.059 -0.059
0.0751759 1.111 -0.085 -0.116 -0.110 -0.058 -0.058
0.0758531 1.113 -0.082 -0.114 -0.109 -0.057 -0.057
0.0765304 1.115 -0.080 -0.112 -0.108 -0.056 -0.056
0.0772076 1.118 -0.078 -0.110 -0.107 -0.054 -0.054
0.0778849 1.120 -0.075 -0.109 -0.106 -0.053 -0.053
0.0785622 1.123 -0.072 -0.107 -0.105 -0.052 -0.052
0.0792394 1.125 -0.070 -0.105 -0.104 -0.051 -0.051
0.0799167 1.127 -0.068 -0.103 -0.103 -0.050 -0.050
0.0805939 1.130 -0.065 -0.101 -0.102 -0.049 -0.049
0.0812712 1.132 -0.062 -0.099 -0.101 -0.047 -0.047
0.0819485 1.134 -0.060 -0.097 -0.099 -0.046 -0.046
0.0826257 1.137 -0.058 -0.095 -0.098 -0.045 -0.045
0.083303 1.139 -0.055 -0.093 -0.097 -0.044 -0.044
0.0839802 1.141 -0.052 -0.091 -0.096 -0.043 -0.043
0.0846575 1.144 -0.050 -0.089 -0.095 -0.042 -0.042
0.0853348 1.146 -0.047 -0.087 -0.094 -0.041 -0.041
0.086012 1.148 -0.044 -0.085 -0.093 -0.039 -0.039
0.0866893 1.151 -0.042 -0.083 -0.092 -0.038 -0.038
0.0873665 1.153 -0.039 -0.081 -0.091 -0.037 -0.037
0.0880438 1.155 -0.037 -0.079 -0.089 -0.036 -0.036
0.0887211 1.158 -0.034 -0.077 -0.088 -0.035 -0.035
0.0893983 1.160 -0.032 -0.075 -0.087 -0.034 -0.034
0.0900756 1.162 -0.029 -0.073 -0.086 -0.033 -0.033
0.0907528 1.165 -0.026 -0.071 -0.085 -0.032 -0.032
0.0914301 1.167 -0.024 -0.069 -0.083 -0.031 -0.031
0.0921074 1.169 -0.021 -0.067 -0.082 -0.030 -0.030
0.0927846 1.172 -0.018 -0.065 -0.081 -0.029 -0.029
0.0934619 1.174 -0.015 -0.063 -0.079 -0.028 -0.028
0.0941391 1.177 -0.013 -0.061 -0.078 -0.027 -0.027
0.0948164 1.179 -0.010 -0.059 -0.077 -0.026 -0.026
0.0954937 1.182 -0.007 -0.057 -0.076 -0.025 -0.025
0.0961709 1.184 -0.005 -0.055 -0.074 -0.024 -0.024
