# IsPeriodic    : True
# Period        : 0.343037 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.918 -0.257 -0.154 -0.058 0.012 0.012
0.000686074 0.918 -0.257 -0.154 -0.058 0.012 0.012
0.00137215 0.918 -0.257 -0.154 -0.058 0.012 0.012
0.00205822 0.918 -0.257 -0.154 -0.058 0.012 0.012
0.0027443 0.918 -0.257 -0.154 -0.058 0.012 0.012
0.00343037 0.918 -0.257 -0.154 -0.058 0.012 0.012
0.00411644 0.919 -0.256 -0.153 -0.058 0.012 0.012
0.00480252 0.919 -0.256 -0.153 -0.057 0.012 0.012
0.00548859 0.919 -0.256 -0.153 -0.057 0.013 0.013
0.00617467 0.920 -0.255 -0.153 -0.057 0.013 0.013
0.00686074 0.920 -0.255 -0.153 -0.057 0.013 0.013
0.00754681 0.920 -0.255 -0.153 -0.057 0.013 0.013
0.00823289 0.921 -0.254 -0.153 -0.057 0.014 0.014
0.00891896 0.921 -0.254 -0.153 -0.056 0.014 0.014
0.00960504 0.922 -0.253 -0.153 -0.056 0.014 0.014
0.0102911 0.922 -0.253 -0.153 -0.055 0.014 0.014
0.0109772 0.923 -0.252 -0.153 -0.055 0.015 0.015
0.0116633 0.923 -0.252 -0.152 -0.055 0.015 0.015
0.0123493 0.924 -0.251 -0.152 -0.055 0.015 0.015
0.0130354 0.925 -0.250 -0.152 -0.054 0.016 0.016
0.0137215 0.926 -0.250 -0.152 -0.054 0.016 0.016
0.0144076 0.926 -0.249 -0.151 -0.053 0.017 0.017
0.0150936 0.928 -0.248 -0.151 -0.053 0.017 0.017
0.0157797 0.929 -0.247 -0.151 -0.052 0.017 0.017
0.0164658 0.929 -0.246 -0.151 -0.052 0.018 0.018
0.0171518 0.930 -0.246 -0.150 -0.052 0.019 0.019
0.0178379 0.932 -0.245 -0.150 -0.051 0.019 0.019
0.018524 0.933 -0.244 -0.150 -0.050 0.020 0.020
0.0192101 0.934 -0.243 -0.149 -0.050 0.020 0.020
0.0198961 0.935 -0.242 -0.149 -0.049 0.021 0.021
0.0205822 0.936 -0.241 -0.149 -0.049 0.021 0.021
0.0212683 0.937 -0.240 -0.148 -0.048 0.022 0.022
0.0219544 0.939 -0.239 -0.148 -0.048 0.023 0.023
0.0226404 0.940 -0.238 -0.147 -0.047 0.023 0.023
0.0233265 0.941 -0.237 -0.147 -0.046 0.024 0.024
0.0240126 0.942 -0.236 -0.146 -0.045 0.025 0.025
0.0246987 0.944 -0.235 -0.145 -0.045 0.025 0.025
0.0253847 0.945 -0.234 -0.144 -0.044 0.026 0.026
0.0260708 0.947 -0.232 -0.144 -0.043 0.026 0.026
0.0267569 0.948 -0.231 -0.143 -0.042 0.027 0.027
0.027443 0.950 -0.229 -0.142 -0.042 0.028 0.028
0.028129 0.951 -0.228 -0.141 -0.041 0.029 0.029
0.0288151 0.953 -0.227 -0.141 -0.040 0.029 0.029
0.0295012 0.954 -0.226 -0.140 -0.039 0.030 0.030
0.0301873 0.956 -0.224 -0.139 -0.038 0.031 0.031
0.0308733 0.957 -0.223 -0.138 -0.037 0.031 0.031
0.0315594 0.959 -0.222 -0.137 -0.037 0.032 0.032
0.0322455 0.960 -0.220 -0.136 -0.036 0.033 0.033
0.0329316 0.962 -0.219 -0.135 -0.035 0.034 0.034
0.0336176 0.963 -0.218 -0.133 -0.034 0.035 0.035
0.0343037 0.965 -0.216 -0.132 -0.033 0.035 0.035
0.0349898 0.966 -0.215 -0.131 -0.033 0.036 0.036
0.0356758 0.968 -0.213 -0.130 -0.032 0.037 0.037
0.0363619 0.970 -0.211 -0.129 -0.031 0.037 0.037
0.037048 0.971 -0.210 -0.127 -0.030 0.038 0.038
0.0377341 0.973 -0.208 -0.126 -0.029 0.039 0.039
0.0384201 0.975 -0.207 -0.124 -0.028 0.040 0.040
0.0391062 0.976 -0.205 -0.123 -0.027 0.041 0.041
0.0397923 0.978 -0.203 -0.122 -0.027 0.041 0.041
0.0404784 0.979 -0.202 -0.120 -0.026 0.042 0.042
0.0411644 0.981 -0.200 -0.119 -0.025 0.043 0.043
0.0418505 0.982 -0.198 -0.117 -0.024 0.044 0.044
0.0425366 0.984 -0.197 -0.116 -0.023 0.045 0.045
0.0432227 0.985 -0.195 -0.115 -0.022 0.045 0.045
0.0439087 0.987 -0.193 -0.113 -0.022 0.046 0.046
0.0445948 0.989 -0.191 -0.111 -0.020 0.047 0.047
