# IsPeriodic    : True
# Period        : 0.349173 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
 0.000  0.935 -0.275 -0.195 -0.132 -0.059 -0.059
 0.002  0.935 -0.275 -0.195 -0.132 -0.059 -0.059
 0.004  0.935 -0.275 -0.195 -0.132 -0.059 -0.059
 0.006  0.935 -0.275 -0.195 -0.131 -0.059 -0.059
 0.008  0.935 -0.275 -0.195 -0.131 -0.059 -0.059
 0.010  0.935 -0.275 -0.195 -0.131 -0.059 -0.059
 0.012  0.936 -0.274 -0.195 -0.131 -0.059 -0.059
 0.014  0.936 -0.274 -0.195 -0.130 -0.058 -0.058
 0.016  0.936 -0.274 -0.195 -0.130 -0.058 -0.058
 0.018  0.937 -0.273 -0.194 -0.129 -0.058 -0.058
 0.020  0.937 -0.273 -0.194 -0.129 -0.058 -0.058
 0.022  0.937 -0.272 -0.194 -0.128 -0.058 -0.058
 0.024  0.938 -0.272 -0.193 -0.128 -0.057 -0.057
 0.026  0.938 -0.271 -0.193 -0.127 -0.057 -0.057
 0.028  0.939 -0.271 -0.193 -0.126 -0.057 -0.057
 0.030  0.939 -0.270 -0.192 -0.126 -0.057 -0.057
 0.032  0.940 -0.270 -0.192 -0.125 -0.056 -0.056
 0.034  0.940 -0.269 -0.192 -0.124 -0.056 -0.056
 0.036  0.941 -0.269 -0.191 -0.124 -0.055 -0.055
 0.038  0.942 -0.268 -0.190 -0.123 -0.055 -0.055
 0.040  0.943 -0.267 -0.190 -0.122 -0.055 -0.055
 0.042  0.944 -0.266 -0.189 -0.121 -0.054 -0.054
 0.044  0.945 -0.265 -0.189 -0.120 -0.054 -0.054
 0.046  0.946 -0.265 -0.188 -0.120 -0.053 -0.053
 0.048  0.947 -0.264 -0.187 -0.119 -0.053 -0.053
 0.050  0.948 -0.263 -0.187 -0.118 -0.052 -0.052
 0.052  0.949 -0.262 -0.186 -0.117 -0.052 -0.052
 0.054  0.950 -0.261 -0.185 -0.116 -0.051 -0.051
 0.056  0.951 -0.260 -0.184 -0.116 -0.051 -0.051
 0.058  0.952 -0.259 -0.184 -0.115 -0.050 -0.050
 0.060  0.953 -0.258 -0.183 -0.114 -0.049 -0.049
 0.062  0.955 -0.257 -0.182 -0.113 -0.049 -0.049
 0.064  0.956 -0.255 -0.181 -0.113 -0.048 -0.048
 0.066  0.957 -0.254 -0.180 -0.112 -0.047 -0.047
 0.068  0.959 -0.253 -0.179 -0.111 -0.047 -0.047
 0.070  0.960 -0.252 -0.178 -0.110 -0.046 -0.046
 0.072  0.962 -0.251 -0.177 -0.109 -0.045 -0.045
 0.074  0.963 -0.250 -0.177 -0.109 -0.045 -0.045
 0.076  0.964 -0.248 -0.175 -0.108 -0.044 -0.044
 0.078  0.966 -0.247 -0.175 -0.107 -0.043 -0.043
 0.080  0.968 -0.246 -0.173 -0.106 -0.043 -0.043
 0.082  0.969 -0.244 -0.173 -0.105 -0.042 -0.042
 0.084  0.971 -0.243 -0.171 -0.104 -0.041 -0.041
 0.086  0.972 -0.242 -0.170 -0.104 -0.040 -0.040
 0.088  0.974 -0.240 -0.169 -0.103 -0.040 -0.040
 0.090  0.976 -0.239 -0.168 -0.102 -0.039 -0.039
 0.092  0.977 -0.237 -0.167 -0.101 -0.038 -0.038
 0.094  0.979 -0.236 -0.165 -0.100 -0.037 -0.037
 0.096  0.980 -0.235 -0.164 -0.100 -0.037 -0.037
