# IsPeriodic    : True
# Period        : 0.405047 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.936 -0.254 -0.291 -0.261 -0.225 -0.225
0.000810094 0.936 -0.254 -0.291 -0.261 -0.225 -0.225
0.00162019 0.936 -0.254 -0.291 -0.261 -0.225 -0.225
0.00243028 0.936 -0.253 -0.291 -0.261 -0.225 -0.225
0.00324038 0.937 -0.253 -0.290 -0.261 -0.224 -0.224
0.00405047 0.937 -0.253 -0.290 -0.261 -0.224 -0.224
0.00486056 0.937 -0.253 -0.290 -0.260 -0.224 -0.224
0.00567066 0.937 -0.252 -0.290 -0.260 -0.224 -0.224
0.00648075 0.938 -0.252 -0.290 -0.259 -0.224 -0.224
0.00729085 0.938 -0.252 -0.290 -0.259 -0.224 -0.224
0.00810094 0.939 -0.252 -0.289 -0.259 -0.224 -0.224
0.00891103 0.939 -0.251 -0.289 -0.258 -0.224 -0.224
0.00972113 0.939 -0.251 -0.289 -0.258 -0.223 -0.223
0.0105312 0.940 -0.251 -0.289 -0.257 -0.223 -0.223
0.0113413 0.940 -0.250 -0.288 -0.257 -0.223 -0.223
0.0121514 0.941 -0.250 -0.288 -0.256 -0.223 -0.223
0.0129615 0.942 -0.250 -0.287 -0.255 -0.222 -0.222
0.0137716 0.942 -0.249 -0.287 -0.255 -0.222 -0.222
0.0145817 0.943 -0.249 -0.286 -0.254 -0.222 -0.222
0.0153918 0.944 -0.249 -0.286 -0.253 -0.221 -0.221
0.0162019 0.945 -0.249 -0.286 -0.252 -0.221 -0.221
0.017012 0.945 -0.248 -0.285 -0.252 -0.220 -0.220
0.0178221 0.946 -0.248 -0.285 -0.251 -0.220 -0.220
0.0186322 0.947 -0.248 -0.284 -0.251 -0.220 -0.220
0.0194423 0.948 -0.248 -0.283 -0.250 -0.219 -0.219
0.0202524 0.949 -0.247 -0.283 -0.249 -0.219 -0.219
0.0210624 0.950 -0.247 -0.282 -0.248 -0.218 -0.218
0.0218725 0.951 -0.247 -0.281 -0.248 -0.218 -0.218
0.0226826 0.953 -0.246 -0.281 -0.247 -0.217 -0.217
0.0234927 0.953 -0.246 -0.280 -0.246 -0.217 -0.217
0.0243028 0.955 -0.246 -0.279 -0.246 -0.216 -0.216
0.0251129 0.956 -0.245 -0.279 -0.245 -0.216 -0.216
