# IsPeriodic    : True
# Period        : 0.310286 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.983 -0.242 -0.140 -0.045 0.045 0.045
0.000620572 0.983 -0.242 -0.140 -0.045 0.045 0.045
0.00124114 0.983 -0.242 -0.140 -0.045 0.045 0.045
0.00186172 0.983 -0.242 -0.140 -0.045 0.045 0.045
0.00248229 0.984 -0.242 -0.140 -0.045 0.046 0.046
0.00310286 0.984 -0.242 -0.140 -0.045 0.046 0.046
0.00372343 0.984 -0.241 -0.140 -0.045 0.046 0.046
0.004344 0.984 -0.241 -0.140 -0.045 0.046 0.046
0.00496458 0.985 -0.241 -0.140 -0.045 0.046 0.046
0.00558515 0.985 -0.240 -0.139 -0.044 0.046 0.046
0.00620572 0.985 -0.240 -0.139 -0.044 0.046 0.046
0.00682629 0.986 -0.240 -0.139 -0.044 0.047 0.047
0.00744686 0.986 -0.239 -0.139 -0.044 0.047 0.047
0.00806744 0.987 -0.239 -0.138 -0.043 0.047 0.047
0.00868801 0.987 -0.238 -0.138 -0.043 0.047 0.047
0.00930858 0.987 -0.238 -0.138 -0.043 0.048 0.048
0.00992915 0.988 -0.237 -0.137 -0.042 0.048 0.048
0.0105497 0.989 -0.237 -0.137 -0.042 0.048 0.048
0.0111703 0.989 -0.236 -0.136 -0.042 0.049 0.049
0.0117909 0.990 -0.235 -0.136 -0.041 0.049 0.049
0.0124114 0.991 -0.235 -0.135 -0.041 0.049 0.049
0.013032 0.991 -0.234 -0.135 -0.040 0.050 0.050
0.0136526 0.993 -0.233 -0.134 -0.040 0.050 0.050
0.0142732 0.993 -0.233 -0.134 -0.039 0.051 0.051
0.0148937 0.994 -0.232 -0.133 -0.039 0.051 0.051
0.0155143 0.995 -0.232 -0.133 -0.038 0.052 0.052
0.0161349 0.996 -0.231 -0.132 -0.038 0.052 0.052
0.0167554 0.997 -0.230 -0.131 -0.037 0.052 0.052
0.017376 0.998 -0.229 -0.131 -0.036 0.053 0.053
0.0179966 0.999 -0.228 -0.130 -0.036 0.054 0.054
0.0186172 1.000 -0.227 -0.129 -0.035 0.054 0.054
0.0192377 1.002 -0.226 -0.128 -0.034 0.055 0.055
0.0198583 1.003 -0.225 -0.128 -0.034 0.055 0.055
0.0204789 1.004 -0.224 -0.127 -0.033 0.056 0.056
0.0210994 1.005 -0.223 -0.126 -0.032 0.056 0.056
0.02172 1.006 -0.222 -0.125 -0.032 0.057 0.057
0.0223406 1.008 -0.221 -0.124 -0.031 0.058 0.058
0.0229612 1.009 -0.220 -0.123 -0.030 0.058 0.058
0.0235817 1.011 -0.218 -0.122 -0.029 0.059 0.059
0.0242023 1.012 -0.217 -0.122 -0.028 0.059 0.059
0.0248229 1.013 -0.216 -0.121 -0.027 0.060 0.060
0.0254435 1.015 -0.215 -0.120 -0.026 0.061 0.061
0.026064 1.017 -0.214 -0.119 -0.025 0.061 0.061
0.0266846 1.018 -0.213 -0.118 -0.025 0.062 0.062
0.0273052 1.019 -0.211 -0.117 -0.024 0.063 0.063
0.0279257 1.021 -0.210 -0.116 -0.023 0.063 0.063
0.0285463 1.022 -0.209 -0.115 -0.022 0.064 0.064
0.0291669 1.024 -0.207 -0.114 -0.021 0.065 0.065
0.0297875 1.025 -0.206 -0.112 -0.020 0.066 0.066
0.030408 1.026 -0.205 -0.111 -0.019 0.066 0.066
0.0310286 1.028 -0.203 -0.110 -0.018 0.067 0.067
0.0316492 1.029 -0.202 -0.109 -0.018 0.068 0.068
0.0322697 1.031 -0.201 -0.108 -0.016 0.068 0.068
0.0328903 1.032 -0.199 -0.107 -0.016 0.069 0.069
0.0335109 1.034 -0.198 -0.105 -0.015 0.070 0.070
0.0341315 1.035 -0.196 -0.104 -0.014 0.070 0.070
0.034752 1.037 -0.195 -0.103 -0.013 0.071 0.071
0.0353726 1.038 -0.193 -0.102 -0.012 0.072 0.072
0.0359932 1.040 -0.191 -0.100 -0.011 0.073 0.073
0.0366137 1.041 -0.190 -0.099 -0.010 0.073 0.073
0.0372343 1.043 -0.188 -0.098 -0.009 0.074 0.074
0.0378549 1.044 -0.187 -0.097 -0.008 0.075 0.075
0.0384755 1.046 -0.185 -0.095 -0.007 0.075 0.075
0.039096 1.047 -0.183 -0.094 -0.006 0.076 0.076
0.0397166 1.049 -0.182 -0.093 -0.005 0.077 0.077
0.0403372 1.050 -0.180 -0.091 -0.004 0.078 0.078
0.0409578 1.052 -0.178 -0.090 -0.003 0.078 0.078
0.0415783 1.053 -0.176 -0.088 -0.003 0.079 0.079
0.0421989 1.055 -0.174 -0.087 -0.002 0.080 0.080
0.0428195 1.056 -0.173 -0.086 -0.001 0.081 0.081
0.04344 1.058 -0.171 -0.084 0.000 0.082 0.082
0.0440606 1.059 -0.169 -0.083 0.001 0.083 0.083
0.0446812 1.061 -0.168 -0.081 0.002 0.083 0.083
0.0453018 1.062 -0.166 -0.080 0.003 0.084 0.084
0.0459223 1.064 -0.164 -0.078 0.004 0.085 0.085
0.0465429 1.066 -0.162 -0.077 0.005 0.086 0.086
0.0471635 1.067 -0.160 -0.076 0.006 0.087 0.087
0.047784 1.069 -0.158 -0.074 0.007 0.088 0.088
0.0484046 1.071 -0.157 -0.073 0.008 0.089 0.089
0.0490252 1.072 -0.155 -0.071 0.009 0.090 0.090
0.0496458 1.074 -0.153 -0.070 0.010 0.091 0.091
0.0502663 1.075 -0.151 -0.069 0.011 0.092 0.092
0.0508869 1.077 -0.149 -0.067 0.013 0.093 0.093
0.0515075 1.079 -0.147 -0.066 0.014 0.094 0.094
0.052128 1.081 -0.145 -0.064 0.015 0.095 0.095
0.0527486 1.082 -0.143 -0.063 0.016 0.096 0.096
0.0533692 1.084 -0.141 -0.061 0.017 0.098 0.098
0.0539898 1.086 -0.139 -0.060 0.018 0.099 0.099
0.0546103 1.088 -0.137 -0.058 0.019 0.100 0.100
0.0552309 1.089 -0.135 -0.057 0.021 0.101 0.101
0.0558515 1.091 -0.133 -0.055 0.022 0.102 0.102
0.0564721 1.093 -0.131 -0.054 0.023 0.104 0.104
0.0570926 1.095 -0.129 -0.052 0.024 0.105 0.105
0.0577132 1.097 -0.127 -0.051 0.026 0.106 0.106
0.0583338 1.099 -0.125 -0.049 0.027 0.107 0.107
0.0589543 1.101 -0.123 -0.048 0.028 0.109 0.109
0.0595749 1.103 -0.121 -0.046 0.030 0.110 0.110
0.0601955 1.104 -0.118 -0.045 0.031 0.112 0.112
0.0608161 1.106 -0.116 -0.043 0.033 0.113 0.113
0.0614366 1.108 -0.114 -0.042 0.034 0.114 0.114
0.0620572 1.110 -0.112 -0.040 0.035 0.116 0.116
0.0626778 1.112 -0.110 -0.039 0.037 0.117 0.117
0.0632983 1.114 -0.107 -0.037 0.038 0.119 0.119
0.0639189 1.116 -0.105 -0.035 0.040 0.120 0.120
0.0645395 1.119 -0.103 -0.034 0.041 0.121 0.121
0.0651601 1.121 -0.100 -0.032 0.043 0.123 0.123
0.0657806 1.123 -0.098 -0.031 0.044 0.124 0.124
0.0664012 1.125 -0.096 -0.029 0.046 0.125 0.125
0.0670218 1.127 -0.094 -0.028 0.048 0.127 0.127
0.0676423 1.129 -0.091 -0.026 0.049 0.128 0.128
0.0682629 1.131 -0.089 -0.024 0.051 0.129 0.129
0.0688835 1.133 -0.086 -0.023 0.052 0.131 0.131
0.0695041 1.135 -0.084 -0.021 0.054 0.132 0.132
0.0701246 1.137 -0.082 -0.019 0.055 0.133 0.133
0.0707452 1.139 -0.079 -0.018 0.057 0.135 0.135
0.0713658 1.142 -0.077 -0.016 0.059 0.136 0.136
0.0719864 1.144 -0.074 -0.014 0.060 0.137 0.137
0.0726069 1.146 -0.071 -0.013 0.062 0.139 0.139
0.0732275 1.148 -0.069 -0.011 0.064 0.140 0.140
0.0738481 1.150 -0.067 -0.009 0.065 0.141 0.141
0.0744686 1.152 -0.064 -0.008 0.067 0.143 0.143
0.0750892 1.154 -0.061 -0.006 0.068 0.144 0.144
0.0757098 1.157 -0.059 -0.005 0.070 0.145 0.145
0.0763304 1.159 -0.056 -0.003 0.071 0.146 0.146
0.0769509 1.161 -0.053 -0.001 0.073 0.147 0.147
0.0775715 1.163 -0.051 0.000 0.075 0.149 0.149
0.0781921 1.165 -0.048 0.002 0.076 0.150 0.150
0.0788126 1.167 -0.045 0.004 0.078 0.151 0.151
0.0794332 1.170 -0.043 0.006 0.079 0.152 0.152
0.0800538 1.172 -0.040 0.007 0.081 0.153 0.153
0.0806744 1.174 -0.038 0.009 0.082 0.154 0.154
0.0812949 1.176 -0.035 0.011 0.084 0.156 0.156
0.0819155 1.178 -0.032 0.013 0.086 0.157 0.157
0.0825361 1.181 -0.029 0.015 0.087 0.158 0.158
