# IsPeriodic    : True
# Period        : 0.337362 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
 0.000  0.890 -0.270 -0.239 -0.155 -0.116 -0.116
 0.002  0.890 -0.270 -0.239 -0.155 -0.116 -0.116
 0.004  0.890 -0.270 -0.239 -0.155 -0.116 -0.116
 0.006  0.890 -0.269 -0.239 -0.155 -0.116 -0.116
 0.008  0.890 -0.269 -0.239 -0.155 -0.116 -0.116
 0.010  0.890 -0.269 -0.239 -0.155 -0.116 -0.116
 0.012  0.890 -0.269 -0.239 -0.154 -0.116 -0.116
 0.014  0.890 -0.268 -0.238 -0.154 -0.116 -0.116
 0.016  0.891 -0.268 -0.238 -0.154 -0.116 -0.116
 0.018  0.891 -0.268 -0.238 -0.153 -0.116 -0.116
 0.020  0.892 -0.268 -0.237 -0.153 -0.115 -0.115
 0.022  0.892 -0.267 -0.237 -0.152 -0.115 -0.115
 0.024  0.893 -0.267 -0.237 -0.152 -0.115 -0.115
 0.026  0.893 -0.267 -0.237 -0.151 -0.115 -0.115
 0.028  0.894 -0.266 -0.236 -0.151 -0.114 -0.114
 0.030  0.894 -0.266 -0.236 -0.150 -0.114 -0.114
 0.032  0.895 -0.266 -0.236 -0.150 -0.114 -0.114
 0.034  0.896 -0.265 -0.235 -0.149 -0.113 -0.113
 0.036  0.896 -0.265 -0.234 -0.148 -0.113 -0.113
 0.038  0.897 -0.265 -0.234 -0.148 -0.113 -0.113
 0.040  0.898 -0.265 -0.234 -0.147 -0.112 -0.112
 0.042  0.899 -0.264 -0.233 -0.146 -0.112 -0.112
 0.044  0.900 -0.264 -0.233 -0.146 -0.112 -0.112
 0.046  0.901 -0.264 -0.232 -0.145 -0.111 -0.111
 0.048  0.902 -0.264 -0.231 -0.144 -0.111 -0.111
 0.050  0.903 -0.263 -0.231 -0.144 -0.110 -0.110
 0.052  0.904 -0.263 -0.230 -0.143 -0.110 -0.110
 0.054  0.905 -0.263 -0.229 -0.142 -0.109 -0.109
 0.056  0.907 -0.262 -0.228 -0.142 -0.109 -0.109
 0.058  0.908 -0.262 -0.228 -0.141 -0.108 -0.108
 0.060  0.909 -0.262 -0.227 -0.140 -0.107 -0.107
 0.062  0.910 -0.261 -0.226 -0.140 -0.107 -0.107
 0.064  0.912 -0.260 -0.226 -0.139 -0.106 -0.106
 0.066  0.913 -0.260 -0.225 -0.138 -0.106 -0.106
 0.068  0.914 -0.260 -0.224 -0.138 -0.105 -0.105
 0.070  0.916 -0.259 -0.223 -0.137 -0.105 -0.105
 0.072  0.918 -0.259 -0.222 -0.136 -0.104 -0.104
 0.074  0.919 -0.259 -0.221 -0.136 -0.103 -0.103
 0.076  0.920 -0.258 -0.220 -0.135 -0.103 -0.103
 0.078  0.922 -0.258 -0.219 -0.134 -0.102 -0.102
 0.080  0.924 -0.257 -0.218 -0.134 -0.101 -0.101
 0.082  0.926 -0.257 -0.217 -0.133 -0.101 -0.101
 0.084  0.927 -0.256 -0.216 -0.132 -0.100 -0.100
