# IsPeriodic    : True
# Period        : 0.336863 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 1.109 -0.101 -0.076 -0.012 0.045 0.045
0.000673726 1.109 -0.101 -0.076 -0.012 0.045 0.045
0.00134745 1.109 -0.101 -0.076 -0.012 0.045 0.045
0.00202118 1.109 -0.101 -0.076 -0.012 0.045 0.045
0.0026949 1.109 -0.101 -0.076 -0.012 0.046 0.046
0.00336863 1.109 -0.101 -0.076 -0.012 0.046 0.046
0.00404236 1.110 -0.101 -0.075 -0.012 0.046 0.046
0.00471608 1.110 -0.101 -0.075 -0.012 0.046 0.046
0.00538981 1.110 -0.101 -0.075 -0.012 0.046 0.046
0.00606353 1.110 -0.101 -0.075 -0.012 0.046 0.046
0.00673726 1.110 -0.101 -0.075 -0.012 0.046 0.046
0.00741099 1.110 -0.100 -0.075 -0.012 0.046 0.046
0.00808471 1.111 -0.100 -0.075 -0.012 0.046 0.046
0.00875844 1.111 -0.100 -0.075 -0.012 0.046 0.046
0.00943216 1.111 -0.100 -0.075 -0.012 0.046 0.046
0.0101059 1.111 -0.099 -0.075 -0.012 0.046 0.046
0.0107796 1.111 -0.099 -0.075 -0.011 0.046 0.046
0.0114533 1.112 -0.099 -0.075 -0.011 0.047 0.047
0.0121271 1.112 -0.099 -0.075 -0.011 0.047 0.047
0.0128008 1.112 -0.098 -0.075 -0.011 0.047 0.047
0.0134745 1.113 -0.098 -0.075 -0.011 0.047 0.047
0.0141482 1.113 -0.098 -0.075 -0.011 0.047 0.047
0.014822 1.114 -0.098 -0.075 -0.010 0.047 0.047
0.0154957 1.114 -0.097 -0.075 -0.010 0.048 0.048
0.0161694 1.114 -0.097 -0.074 -0.010 0.048 0.048
0.0168432 1.115 -0.097 -0.074 -0.010 0.048 0.048
0.0175169 1.115 -0.096 -0.074 -0.010 0.048 0.048
0.0181906 1.116 -0.096 -0.074 -0.009 0.048 0.048
0.0188643 1.116 -0.096 -0.074 -0.009 0.049 0.049
0.0195381 1.117 -0.095 -0.074 -0.009 0.049 0.049
0.0202118 1.117 -0.095 -0.074 -0.009 0.049 0.049
0.0208855 1.118 -0.094 -0.073 -0.009 0.049 0.049
0.0215592 1.118 -0.094 -0.073 -0.008 0.050 0.050
0.022233 1.119 -0.094 -0.073 -0.008 0.050 0.050
0.0229067 1.119 -0.093 -0.073 -0.008 0.050 0.050
0.0235804 1.120 -0.093 -0.072 -0.007 0.050 0.050
0.0242541 1.121 -0.092 -0.072 -0.007 0.051 0.051
0.0249279 1.121 -0.092 -0.072 -0.007 0.051 0.051
0.0256016 1.122 -0.091 -0.071 -0.007 0.051 0.051
0.0262753 1.123 -0.091 -0.071 -0.006 0.051 0.051
0.026949 1.123 -0.090 -0.071 -0.006 0.052 0.052
0.0276228 1.124 -0.090 -0.070 -0.005 0.052 0.052
0.0282965 1.125 -0.090 -0.070 -0.005 0.052 0.052
0.0289702 1.125 -0.089 -0.070 -0.005 0.052 0.052
0.0296439 1.126 -0.088 -0.069 -0.005 0.053 0.053
0.0303177 1.126 -0.088 -0.069 -0.004 0.053 0.053
0.0309914 1.127 -0.087 -0.068 -0.004 0.053 0.053
0.0316651 1.128 -0.087 -0.068 -0.004 0.054 0.054
0.0323388 1.128 -0.086 -0.068 -0.003 0.054 0.054
0.0330126 1.129 -0.086 -0.067 -0.003 0.054 0.054
0.0336863 1.130 -0.085 -0.067 -0.003 0.055 0.055
0.03436 1.130 -0.085 -0.066 -0.002 0.055 0.055
0.0350338 1.131 -0.084 -0.066 -0.002 0.055 0.055
0.0357075 1.132 -0.083 -0.065 -0.002 0.055 0.055
0.0363812 1.132 -0.083 -0.064 -0.001 0.056 0.056
0.0370549 1.133 -0.082 -0.064 -0.001 0.056 0.056
0.0377287 1.134 -0.081 -0.063 -0.000 0.056 0.056
0.0384024 1.134 -0.081 -0.063 -0.000 0.057 0.057
0.0390761 1.135 -0.080 -0.062 0.000 0.057 0.057
0.0397498 1.136 -0.079 -0.062 0.001 0.057 0.057
0.0404236 1.136 -0.079 -0.061 0.001 0.057 0.057
0.0410973 1.137 -0.078 -0.060 0.001 0.058 0.058
0.041771 1.138 -0.077 -0.060 0.002 0.058 0.058
0.0424447 1.139 -0.077 -0.059 0.002 0.058 0.058
0.0431185 1.139 -0.076 -0.058 0.002 0.059 0.059
0.0437922 1.140 -0.075 -0.058 0.003 0.059 0.059
0.0444659 1.141 -0.075 -0.057 0.003 0.059 0.059
0.0451396 1.141 -0.074 -0.057 0.003 0.060 0.060
0.0458134 1.142 -0.073 -0.056 0.004 0.060 0.060
0.0464871 1.143 -0.072 -0.055 0.004 0.060 0.060
0.0471608 1.144 -0.072 -0.055 0.004 0.061 0.061
0.0478345 1.144 -0.071 -0.054 0.005 0.061 0.061
0.0485083 1.145 -0.070 -0.053 0.005 0.061 0.061
0.049182 1.146 -0.069 -0.053 0.005 0.062 0.062
0.0498557 1.146 -0.069 -0.052 0.006 0.062 0.062
0.0505295 1.147 -0.068 -0.051 0.006 0.062 0.062
0.0512032 1.148 -0.067 -0.051 0.007 0.063 0.063
0.0518769 1.149 -0.066 -0.050 0.007 0.063 0.063
0.0525506 1.149 -0.065 -0.049 0.007 0.064 0.064
0.0532244 1.150 -0.065 -0.049 0.008 0.064 0.064
0.0538981 1.151 -0.064 -0.048 0.008 0.065 0.065
0.0545718 1.152 -0.063 -0.047 0.008 0.065 0.065
0.0552455 1.152 -0.062 -0.047 0.009 0.065 0.065
0.0559193 1.153 -0.061 -0.046 0.009 0.066 0.066
0.056593 1.154 -0.061 -0.045 0.010 0.066 0.066
0.0572667 1.155 -0.060 -0.045 0.010 0.067 0.067
0.0579404 1.156 -0.059 -0.044 0.011 0.067 0.067
0.0586142 1.156 -0.058 -0.043 0.011 0.068 0.068
0.0592879 1.157 -0.057 -0.042 0.011 0.068 0.068
0.0599616 1.158 -0.057 -0.042 0.012 0.069 0.069
0.0606353 1.159 -0.056 -0.041 0.012 0.069 0.069
0.0613091 1.160 -0.055 -0.040 0.013 0.070 0.070
0.0619828 1.161 -0.054 -0.040 0.013 0.070 0.070
0.0626565 1.162 -0.053 -0.039 0.014 0.071 0.071
0.0633302 1.162 -0.052 -0.038 0.014 0.072 0.072
0.064004 1.163 -0.051 -0.038 0.015 0.072 0.072
0.0646777 1.164 -0.051 -0.037 0.015 0.073 0.073
0.0653514 1.165 -0.049 -0.036 0.016 0.073 0.073
0.0660251 1.166 -0.049 -0.035 0.016 0.074 0.074
0.0666989 1.167 -0.048 -0.034 0.017 0.074 0.074
0.0673726 1.168 -0.047 -0.034 0.017 0.075 0.075
0.0680463 1.169 -0.046 -0.033 0.018 0.076 0.076
0.0687201 1.170 -0.045 -0.032 0.018 0.076 0.076
0.0693938 1.170 -0.044 -0.031 0.019 0.077 0.077
0.0700675 1.171 -0.043 -0.031 0.020 0.077 0.077
0.0707412 1.172 -0.042 -0.030 0.020 0.078 0.078
0.071415 1.173 -0.041 -0.029 0.021 0.079 0.079
0.0720887 1.174 -0.040 -0.028 0.021 0.079 0.079
0.0727624 1.175 -0.039 -0.027 0.022 0.080 0.080
0.0734361 1.176 -0.038 -0.027 0.022 0.080 0.080
0.0741099 1.177 -0.037 -0.026 0.023 0.081 0.081
0.0747836 1.178 -0.036 -0.025 0.024 0.081 0.081
0.0754573 1.179 -0.035 -0.024 0.024 0.082 0.082
0.076131 1.180 -0.034 -0.023 0.025 0.082 0.082
0.0768048 1.181 -0.033 -0.023 0.025 0.083 0.083
0.0774785 1.182 -0.032 -0.022 0.026 0.084 0.084
0.0781522 1.183 -0.031 -0.021 0.027 0.084 0.084
0.0788259 1.184 -0.030 -0.020 0.027 0.085 0.085
0.0794997 1.185 -0.029 -0.019 0.028 0.085 0.085
0.0801734 1.186 -0.028 -0.018 0.028 0.086 0.086
0.0808471 1.187 -0.027 -0.018 0.029 0.086 0.086
0.0815208 1.188 -0.026 -0.017 0.030 0.087 0.087
0.0821946 1.189 -0.025 -0.016 0.030 0.087 0.087
0.0828683 1.190 -0.023 -0.015 0.031 0.088 0.088
0.083542 1.191 -0.022 -0.014 0.031 0.088 0.088
0.0842158 1.192 -0.021 -0.013 0.032 0.089 0.089
0.0848895 1.193 -0.020 -0.012 0.032 0.089 0.089
0.0855632 1.194 -0.019 -0.011 0.033 0.090 0.090
0.0862369 1.195 -0.018 -0.010 0.034 0.090 0.090
0.0869107 1.196 -0.017 -0.010 0.034 0.091 0.091
0.0875844 1.197 -0.016 -0.009 0.035 0.091 0.091
0.0882581 1.198 -0.014 -0.008 0.035 0.092 0.092
0.0889318 1.199 -0.013 -0.007 0.036 0.092 0.092
0.0896056 1.200 -0.012 -0.006 0.036 0.093 0.093
0.0902793 1.201 -0.011 -0.005 0.037 0.093 0.093
0.090953 1.202 -0.010 -0.004 0.038 0.094 0.094
0.0916267 1.203 -0.009 -0.003 0.038 0.094 0.094
0.0923005 1.204 -0.008 -0.002 0.039 0.095 0.095
0.0929742 1.205 -0.007 -0.002 0.039 0.095 0.095
0.0936479 1.206 -0.006 -0.001 0.040 0.096 0.096
0.0943216 1.207 -0.004 0.000 0.040 0.096 0.096
0.0949954 1.208 -0.003 0.001 0.041 0.097 0.097
