# IsPeriodic    : True
# Period        : 0.340118 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.896 -0.250 -0.234 -0.170 -0.103 -0.103
0.000680236 0.896 -0.250 -0.234 -0.170 -0.103 -0.103
0.00136047 0.896 -0.250 -0.234 -0.170 -0.103 -0.103
0.00204071 0.896 -0.250 -0.234 -0.170 -0.103 -0.103
0.00272094 0.896 -0.249 -0.234 -0.170 -0.103 -0.103
0.00340118 0.896 -0.249 -0.234 -0.170 -0.103 -0.103
0.00408142 0.897 -0.249 -0.234 -0.170 -0.103 -0.103
0.00476165 0.897 -0.249 -0.234 -0.170 -0.102 -0.102
0.00544189 0.897 -0.248 -0.234 -0.170 -0.102 -0.102
0.00612212 0.898 -0.248 -0.234 -0.169 -0.102 -0.102
0.00680236 0.898 -0.248 -0.234 -0.169 -0.102 -0.102
0.0074826 0.899 -0.247 -0.233 -0.169 -0.102 -0.102
0.00816283 0.899 -0.247 -0.233 -0.169 -0.102 -0.102
0.00884307 0.900 -0.246 -0.233 -0.169 -0.101 -0.101
0.0095233 0.900 -0.246 -0.233 -0.168 -0.101 -0.101
0.0102035 0.900 -0.245 -0.233 -0.168 -0.101 -0.101
0.0108838 0.901 -0.245 -0.233 -0.167 -0.101 -0.101
0.011564 0.902 -0.244 -0.233 -0.167 -0.100 -0.100
0.0122442 0.903 -0.244 -0.233 -0.167 -0.100 -0.100
0.0129245 0.904 -0.243 -0.232 -0.166 -0.099 -0.099
0.0136047 0.905 -0.242 -0.232 -0.166 -0.099 -0.099
0.014285 0.905 -0.242 -0.232 -0.166 -0.099 -0.099
0.0149652 0.906 -0.241 -0.232 -0.165 -0.098 -0.098
0.0156454 0.907 -0.240 -0.232 -0.164 -0.098 -0.098
0.0163257 0.908 -0.239 -0.231 -0.164 -0.098 -0.098
0.0170059 0.909 -0.239 -0.231 -0.164 -0.097 -0.097
0.0176861 0.911 -0.238 -0.231 -0.163 -0.097 -0.097
0.0183664 0.912 -0.237 -0.230 -0.162 -0.096 -0.096
0.0190466 0.913 -0.236 -0.230 -0.162 -0.096 -0.096
0.0197268 0.914 -0.235 -0.230 -0.161 -0.095 -0.095
0.0204071 0.915 -0.234 -0.229 -0.161 -0.095 -0.095
0.0210873 0.917 -0.233 -0.229 -0.160 -0.094 -0.094
0.0217676 0.918 -0.232 -0.228 -0.159 -0.093 -0.093
0.0224478 0.919 -0.231 -0.228 -0.159 -0.093 -0.093
0.023128 0.921 -0.230 -0.227 -0.158 -0.092 -0.092
0.0238083 0.922 -0.229 -0.226 -0.157 -0.092 -0.092
0.0244885 0.924 -0.228 -0.226 -0.156 -0.091 -0.091
0.0251687 0.925 -0.227 -0.225 -0.156 -0.091 -0.091
0.025849 0.927 -0.225 -0.224 -0.155 -0.090 -0.090
0.0265292 0.929 -0.224 -0.223 -0.154 -0.089 -0.089
0.0272094 0.930 -0.223 -0.223 -0.153 -0.089 -0.089
0.0278897 0.932 -0.222 -0.222 -0.152 -0.088 -0.088
0.0285699 0.934 -0.221 -0.221 -0.151 -0.087 -0.087
