# IsPeriodic    : True
# Period        : 0.309432 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
 0.000  0.883 -0.262 -0.214 -0.136 -0.100 -0.100
 0.002  0.883 -0.262 -0.214 -0.136 -0.100 -0.100
 0.004  0.883 -0.262 -0.214 -0.136 -0.100 -0.100
 0.006  0.883 -0.262 -0.214 -0.136 -0.100 -0.100
 0.008  0.884 -0.261 -0.214 -0.136 -0.099 -0.099
 0.010  0.884 -0.261 -0.214 -0.136 -0.099 -0.099
 0.012  0.884 -0.261 -0.214 -0.136 -0.099 -0.099
 0.014  0.884 -0.261 -0.214 -0.136 -0.099 -0.099
 0.016  0.885 -0.260 -0.214 -0.136 -0.099 -0.099
 0.018  0.885 -0.260 -0.214 -0.135 -0.099 -0.099
 0.020  0.886 -0.260 -0.214 -0.135 -0.099 -0.099
 0.022  0.886 -0.259 -0.213 -0.135 -0.098 -0.098
 0.024  0.887 -0.259 -0.213 -0.135 -0.098 -0.098
 0.026  0.887 -0.258 -0.213 -0.134 -0.098 -0.098
 0.028  0.888 -0.258 -0.213 -0.134 -0.098 -0.098
 0.030  0.888 -0.257 -0.213 -0.134 -0.097 -0.097
 0.032  0.889 -0.257 -0.213 -0.133 -0.097 -0.097
 0.034  0.889 -0.256 -0.213 -0.133 -0.097 -0.097
 0.036  0.890 -0.255 -0.213 -0.133 -0.096 -0.096
 0.038  0.891 -0.254 -0.212 -0.132 -0.096 -0.096
 0.040  0.892 -0.254 -0.212 -0.132 -0.095 -0.095
 0.042  0.893 -0.253 -0.212 -0.131 -0.095 -0.095
 0.044  0.894 -0.252 -0.212 -0.131 -0.095 -0.095
 0.046  0.895 -0.252 -0.212 -0.130 -0.094 -0.094
 0.048  0.896 -0.251 -0.211 -0.130 -0.094 -0.094
 0.050  0.897 -0.250 -0.211 -0.129 -0.093 -0.093
 0.052  0.899 -0.249 -0.210 -0.129 -0.093 -0.093
 0.054  0.900 -0.248 -0.210 -0.128 -0.092 -0.092
 0.056  0.901 -0.247 -0.210 -0.127 -0.092 -0.092
 0.058  0.902 -0.246 -0.209 -0.127 -0.091 -0.091
 0.060  0.903 -0.245 -0.209 -0.126 -0.090 -0.090
 0.062  0.905 -0.244 -0.209 -0.125 -0.090 -0.090
 0.064  0.906 -0.243 -0.208 -0.125 -0.089 -0.089
 0.066  0.908 -0.242 -0.208 -0.124 -0.089 -0.089
 0.068  0.909 -0.241 -0.207 -0.123 -0.088 -0.088
 0.070  0.911 -0.240 -0.206 -0.122 -0.087 -0.087
 0.072  0.913 -0.239 -0.205 -0.122 -0.087 -0.087
 0.074  0.914 -0.238 -0.205 -0.121 -0.086 -0.086
 0.076  0.915 -0.236 -0.204 -0.120 -0.085 -0.085
 0.078  0.917 -0.235 -0.203 -0.119 -0.085 -0.085
 0.080  0.919 -0.234 -0.202 -0.118 -0.084 -0.084
 0.082  0.921 -0.232 -0.201 -0.117 -0.083 -0.083
