# IsPeriodic    : True
# Period        : 0.404288 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.837 -0.255 -0.281 -0.236 -0.199 -0.199
0.000808576 0.837 -0.255 -0.281 -0.236 -0.199 -0.199
0.00161715 0.837 -0.255 -0.281 -0.236 -0.199 -0.199
0.00242573 0.837 -0.255 -0.281 -0.236 -0.199 -0.199
0.0032343 0.838 -0.255 -0.280 -0.235 -0.199 -0.199
0.00404288 0.838 -0.255 -0.280 -0.235 -0.199 -0.199
0.00485146 0.838 -0.254 -0.280 -0.235 -0.199 -0.199
0.00566003 0.838 -0.254 -0.280 -0.235 -0.199 -0.199
0.00646861 0.839 -0.254 -0.280 -0.235 -0.199 -0.199
0.00727718 0.839 -0.253 -0.280 -0.235 -0.199 -0.199
0.00808576 0.840 -0.253 -0.279 -0.234 -0.198 -0.198
0.00889434 0.840 -0.253 -0.279 -0.234 -0.198 -0.198
0.00970291 0.841 -0.252 -0.279 -0.234 -0.198 -0.198
0.0105115 0.842 -0.252 -0.278 -0.234 -0.198 -0.198
0.0113201 0.842 -0.251 -0.278 -0.234 -0.197 -0.197
0.0121286 0.843 -0.251 -0.278 -0.233 -0.197 -0.197
0.0129372 0.844 -0.250 -0.277 -0.233 -0.197 -0.197
0.0137458 0.844 -0.250 -0.277 -0.232 -0.196 -0.196
0.0145544 0.845 -0.249 -0.276 -0.232 -0.196 -0.196
0.0153629 0.846 -0.248 -0.276 -0.232 -0.195 -0.195
0.0161715 0.847 -0.248 -0.276 -0.231 -0.195 -0.195
0.0169801 0.848 -0.247 -0.275 -0.231 -0.195 -0.195
0.0177887 0.849 -0.246 -0.274 -0.230 -0.194 -0.194
0.0185972 0.850 -0.246 -0.274 -0.230 -0.194 -0.194
0.0194058 0.851 -0.245 -0.273 -0.229 -0.193 -0.193
0.0202144 0.852 -0.244 -0.273 -0.229 -0.193 -0.193
0.021023 0.854 -0.243 -0.272 -0.228 -0.192 -0.192
0.0218316 0.855 -0.242 -0.271 -0.227 -0.192 -0.192
0.0226401 0.856 -0.241 -0.270 -0.227 -0.191 -0.191
0.0234487 0.857 -0.240 -0.270 -0.226 -0.191 -0.191
0.0242573 0.859 -0.239 -0.269 -0.226 -0.190 -0.190
0.0250659 0.861 -0.238 -0.268 -0.225 -0.190 -0.190
0.0258744 0.862 -0.237 -0.268 -0.224 -0.189 -0.189
0.026683 0.864 -0.236 -0.267 -0.223 -0.188 -0.188
0.0274916 0.865 -0.235 -0.266 -0.222 -0.188 -0.188
0.0283002 0.867 -0.234 -0.265 -0.222 -0.187 -0.187
0.0291087 0.869 -0.233 -0.264 -0.221 -0.186 -0.186
0.0299173 0.870 -0.232 -0.263 -0.220 -0.186 -0.186
0.0307259 0.872 -0.230 -0.262 -0.219 -0.185 -0.185
0.0315345 0.874 -0.229 -0.261 -0.218 -0.184 -0.184
0.032343 0.875 -0.228 -0.260 -0.218 -0.184 -0.184
0.0331516 0.877 -0.227 -0.260 -0.216 -0.183 -0.183
0.0339602 0.880 -0.226 -0.259 -0.215 -0.182 -0.182
0.0347688 0.881 -0.224 -0.257 -0.215 -0.182 -0.182
0.0355773 0.883 -0.223 -0.256 -0.214 -0.181 -0.181
0.0363859 0.885 -0.222 -0.255 -0.213 -0.180 -0.180
0.0371945 0.887 -0.220 -0.254 -0.212 -0.179 -0.179
0.0380031 0.888 -0.219 -0.253 -0.211 -0.179 -0.179
0.0388116 0.890 -0.218 -0.252 -0.210 -0.178 -0.178
0.0396202 0.892 -0.216 -0.251 -0.209 -0.177 -0.177
0.0404288 0.894 -0.215 -0.250 -0.208 -0.176 -0.176
0.0412374 0.895 -0.213 -0.249 -0.207 -0.176 -0.176
0.042046 0.898 -0.212 -0.247 -0.206 -0.175 -0.175
0.0428545 0.900 -0.210 -0.246 -0.205 -0.174 -0.174
0.0436631 0.901 -0.209 -0.245 -0.205 -0.174 -0.174
0.0444717 0.903 -0.207 -0.244 -0.204 -0.173 -0.173
0.0452803 0.905 -0.205 -0.242 -0.203 -0.172 -0.172
0.0460888 0.907 -0.203 -0.241 -0.202 -0.171 -0.171
0.0468974 0.909 -0.202 -0.240 -0.201 -0.170 -0.170
0.047706 0.911 -0.200 -0.239 -0.200 -0.170 -0.170
0.0485146 0.912 -0.198 -0.237 -0.199 -0.169 -0.169
0.0493231 0.914 -0.197 -0.236 -0.198 -0.168 -0.168
0.0501317 0.917 -0.195 -0.234 -0.197 -0.167 -0.167
0.0509403 0.918 -0.193 -0.233 -0.196 -0.167 -0.167
0.0517489 0.920 -0.192 -0.232 -0.195 -0.166 -0.166
0.0525574 0.922 -0.190 -0.230 -0.194 -0.165 -0.165
0.053366 0.924 -0.188 -0.229 -0.193 -0.164 -0.164
0.0541746 0.926 -0.186 -0.227 -0.192 -0.164 -0.164
0.0549832 0.928 -0.184 -0.226 -0.191 -0.163 -0.163
0.0557917 0.930 -0.182 -0.224 -0.190 -0.162 -0.162
0.0566003 0.932 -0.180 -0.223 -0.189 -0.161 -0.161
0.0574089 0.934 -0.178 -0.222 -0.188 -0.160 -0.160
0.0582175 0.936 -0.177 -0.220 -0.187 -0.159 -0.159
0.059026 0.938 -0.175 -0.219 -0.186 -0.158 -0.158
0.0598346 0.940 -0.173 -0.217 -0.185 -0.157 -0.157
0.0606432 0.942 -0.171 -0.216 -0.184 -0.156 -0.156
0.0614518 0.944 -0.169 -0.214 -0.183 -0.155 -0.155
0.0622604 0.946 -0.167 -0.213 -0.182 -0.154 -0.154
0.0630689 0.948 -0.165 -0.211 -0.181 -0.153 -0.153
0.0638775 0.950 -0.163 -0.210 -0.180 -0.152 -0.152
0.0646861 0.952 -0.161 -0.208 -0.179 -0.151 -0.151
0.0654947 0.954 -0.159 -0.207 -0.178 -0.150 -0.150
0.0663032 0.956 -0.157 -0.206 -0.177 -0.149 -0.149
0.0671118 0.958 -0.155 -0.204 -0.176 -0.148 -0.148
0.0679204 0.961 -0.153 -0.203 -0.175 -0.146 -0.146
0.068729 0.963 -0.151 -0.201 -0.173 -0.145 -0.145
0.0695375 0.965 -0.149 -0.199 -0.172 -0.144 -0.144
0.0703461 0.967 -0.147 -0.198 -0.171 -0.143 -0.143
0.0711547 0.969 -0.145 -0.196 -0.170 -0.141 -0.141
0.0719633 0.972 -0.143 -0.195 -0.169 -0.140 -0.140
0.0727718 0.974 -0.140 -0.193 -0.167 -0.139 -0.139
0.0735804 0.976 -0.138 -0.192 -0.166 -0.137 -0.137
0.074389 0.979 -0.136 -0.190 -0.165 -0.136 -0.136
0.0751976 0.981 -0.134 -0.189 -0.163 -0.135 -0.135
0.0760061 0.983 -0.131 -0.187 -0.162 -0.133 -0.133
0.0768147 0.986 -0.129 -0.186 -0.161 -0.132 -0.132
