# IsPeriodic    : True
# Period        : 0.342127 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.961 -0.231 -0.141 -0.049 0.026 0.026
0.000684254 0.961 -0.231 -0.141 -0.049 0.026 0.026
0.00136851 0.961 -0.231 -0.141 -0.049 0.026 0.026
0.00205276 0.961 -0.231 -0.141 -0.049 0.026 0.026
0.00273702 0.961 -0.231 -0.140 -0.049 0.026 0.026
0.00342127 0.961 -0.231 -0.140 -0.049 0.026 0.026
0.00410552 0.962 -0.231 -0.140 -0.049 0.026 0.026
0.00478978 0.962 -0.230 -0.140 -0.048 0.026 0.026
0.00547403 0.962 -0.230 -0.140 -0.048 0.026 0.026
0.00615829 0.963 -0.230 -0.140 -0.048 0.026 0.026
0.00684254 0.963 -0.230 -0.139 -0.047 0.027 0.027
0.00752679 0.963 -0.229 -0.139 -0.047 0.027 0.027
0.00821105 0.964 -0.229 -0.139 -0.046 0.027 0.027
0.0088953 0.964 -0.229 -0.139 -0.046 0.027 0.027
0.00957956 0.965 -0.228 -0.138 -0.045 0.027 0.027
0.0102638 0.965 -0.228 -0.138 -0.045 0.028 0.028
0.0109481 0.966 -0.228 -0.138 -0.044 0.028 0.028
0.0116323 0.966 -0.227 -0.137 -0.043 0.028 0.028
0.0123166 0.967 -0.227 -0.137 -0.043 0.028 0.028
0.0130008 0.968 -0.227 -0.137 -0.042 0.029 0.029
0.0136851 0.969 -0.227 -0.136 -0.041 0.029 0.029
0.0143693 0.969 -0.226 -0.136 -0.041 0.030 0.030
0.0150536 0.971 -0.226 -0.135 -0.040 0.030 0.030
0.0157378 0.971 -0.226 -0.135 -0.040 0.030 0.030
0.0164221 0.972 -0.226 -0.134 -0.039 0.031 0.031
0.0171064 0.973 -0.226 -0.134 -0.038 0.031 0.031
0.0177906 0.974 -0.225 -0.133 -0.038 0.031 0.031
0.0184749 0.975 -0.225 -0.132 -0.037 0.032 0.032
0.0191591 0.976 -0.225 -0.132 -0.036 0.032 0.032
0.0198434 0.977 -0.224 -0.131 -0.036 0.033 0.033
0.0205276 0.978 -0.224 -0.131 -0.035 0.033 0.033
0.0212119 0.980 -0.224 -0.130 -0.034 0.034 0.034
0.0218961 0.981 -0.223 -0.129 -0.034 0.034 0.034
0.0225804 0.982 -0.223 -0.129 -0.033 0.035 0.035
0.0232646 0.983 -0.223 -0.128 -0.033 0.035 0.035
0.0239489 0.985 -0.222 -0.127 -0.032 0.036 0.036
0.0246331 0.986 -0.222 -0.126 -0.031 0.036 0.036
0.0253174 0.987 -0.222 -0.126 -0.031 0.037 0.037
0.0260017 0.989 -0.221 -0.125 -0.030 0.037 0.037
0.0266859 0.990 -0.221 -0.124 -0.029 0.038 0.038
0.0273702 0.992 -0.221 -0.123 -0.029 0.039 0.039
0.0280544 0.993 -0.220 -0.123 -0.028 0.039 0.039
0.0287387 0.995 -0.220 -0.122 -0.027 0.040 0.040
0.0294229 0.996 -0.219 -0.121 -0.027 0.040 0.040
0.0301072 0.998 -0.219 -0.120 -0.026 0.041 0.041
0.0307914 0.999 -0.218 -0.119 -0.025 0.041 0.041
0.0314757 1.001 -0.218 -0.118 -0.025 0.042 0.042
0.0321599 1.002 -0.217 -0.117 -0.024 0.043 0.043
0.0328442 1.004 -0.217 -0.116 -0.024 0.043 0.043
0.0335284 1.005 -0.216 -0.115 -0.023 0.044 0.044
0.0342127 1.007 -0.215 -0.114 -0.022 0.044 0.044
0.034897 1.008 -0.214 -0.113 -0.022 0.045 0.045
0.0355812 1.009 -0.213 -0.112 -0.021 0.046 0.046
0.0362655 1.011 -0.212 -0.111 -0.020 0.046 0.046
0.0369497 1.012 -0.212 -0.110 -0.019 0.047 0.047
0.037634 1.014 -0.211 -0.109 -0.019 0.047 0.047
0.0383182 1.016 -0.210 -0.108 -0.018 0.048 0.048
0.0390025 1.017 -0.209 -0.107 -0.018 0.049 0.049
0.0396867 1.019 -0.208 -0.105 -0.017 0.049 0.049
0.040371 1.020 -0.207 -0.104 -0.016 0.050 0.050
0.0410552 1.021 -0.206 -0.103 -0.016 0.051 0.051
0.0417395 1.023 -0.205 -0.102 -0.015 0.051 0.051
0.0424237 1.025 -0.204 -0.101 -0.014 0.052 0.052
0.043108 1.026 -0.203 -0.100 -0.013 0.052 0.052
0.0437923 1.028 -0.202 -0.099 -0.013 0.053 0.053
0.0444765 1.029 -0.200 -0.097 -0.012 0.054 0.054
0.0451608 1.031 -0.199 -0.096 -0.011 0.054 0.054
0.045845 1.032 -0.198 -0.095 -0.010 0.055 0.055
0.0465293 1.034 -0.196 -0.094 -0.010 0.056 0.056
0.0472135 1.035 -0.195 -0.092 -0.009 0.057 0.057
0.0478978 1.037 -0.193 -0.091 -0.008 0.057 0.057
0.048582 1.038 -0.192 -0.090 -0.007 0.058 0.058
0.0492663 1.040 -0.191 -0.089 -0.006 0.059 0.059
0.0499505 1.042 -0.189 -0.087 -0.006 0.059 0.059
0.0506348 1.043 -0.188 -0.086 -0.005 0.060 0.060
0.051319 1.045 -0.186 -0.085 -0.004 0.061 0.061
0.0520033 1.047 -0.184 -0.084 -0.003 0.062 0.062
0.0526876 1.048 -0.183 -0.082 -0.003 0.063 0.063
0.0533718 1.050 -0.182 -0.081 -0.002 0.063 0.063
0.0540561 1.052 -0.180 -0.080 -0.001 0.064 0.064
0.0547403 1.053 -0.179 -0.079 0.000 0.065 0.065
0.0554246 1.055 -0.177 -0.077 0.001 0.066 0.066
0.0561088 1.057 -0.175 -0.076 0.002 0.067 0.067
0.0567931 1.058 -0.174 -0.075 0.003 0.068 0.068
0.0574773 1.060 -0.172 -0.074 0.003 0.069 0.069
0.0581616 1.062 -0.170 -0.072 0.004 0.070 0.070
0.0588458 1.064 -0.169 -0.071 0.005 0.071 0.071
0.0595301 1.066 -0.167 -0.070 0.006 0.072 0.072
0.0602144 1.067 -0.165 -0.068 0.007 0.073 0.073
0.0608986 1.069 -0.164 -0.067 0.008 0.074 0.074
0.0615829 1.071 -0.162 -0.066 0.009 0.075 0.075
0.0622671 1.073 -0.161 -0.064 0.010 0.076 0.076
0.0629514 1.075 -0.159 -0.063 0.011 0.077 0.077
0.0636356 1.077 -0.157 -0.062 0.012 0.079 0.079
0.0643199 1.079 -0.156 -0.060 0.012 0.080 0.080
0.0650041 1.081 -0.154 -0.059 0.013 0.081 0.081
0.0656884 1.083 -0.152 -0.058 0.014 0.082 0.082
0.0663726 1.084 -0.151 -0.056 0.015 0.083 0.083
0.0670569 1.086 -0.149 -0.055 0.016 0.085 0.085
0.0677411 1.088 -0.147 -0.054 0.017 0.086 0.086
0.0684254 1.091 -0.146 -0.052 0.018 0.087 0.087
0.0691097 1.093 -0.144 -0.051 0.019 0.088 0.088
0.0697939 1.095 -0.142 -0.050 0.020 0.089 0.089
0.0704782 1.097 -0.140 -0.048 0.021 0.090 0.090
0.0711624 1.099 -0.138 -0.047 0.022 0.092 0.092
0.0718467 1.101 -0.137 -0.045 0.023 0.093 0.093
0.0725309 1.103 -0.135 -0.044 0.024 0.094 0.094
0.0732152 1.105 -0.133 -0.043 0.025 0.095 0.095
0.0738994 1.107 -0.132 -0.041 0.026 0.097 0.097
0.0745837 1.109 -0.130 -0.040 0.027 0.098 0.098
0.0752679 1.111 -0.128 -0.039 0.027 0.099 0.099
0.0759522 1.114 -0.126 -0.037 0.028 0.100 0.100
0.0766364 1.116 -0.124 -0.036 0.029 0.101 0.101
0.0773207 1.118 -0.123 -0.034 0.030 0.102 0.102
0.078005 1.120 -0.121 -0.033 0.031 0.104 0.104
0.0786892 1.122 -0.119 -0.031 0.032 0.105 0.105
0.0793735 1.124 -0.117 -0.030 0.033 0.106 0.106
0.0800577 1.127 -0.115 -0.028 0.035 0.107 0.107
0.080742 1.129 -0.113 -0.027 0.036 0.108 0.108
0.0814262 1.131 -0.111 -0.025 0.037 0.109 0.109
0.0821105 1.133 -0.109 -0.024 0.038 0.110 0.110
0.0827947 1.135 -0.108 -0.023 0.039 0.111 0.111
0.083479 1.138 -0.105 -0.021 0.040 0.112 0.112
0.0841632 1.140 -0.104 -0.020 0.041 0.113 0.113
0.0848475 1.142 -0.102 -0.018 0.042 0.114 0.114
0.0855318 1.144 -0.100 -0.017 0.043 0.116 0.116
0.086216 1.146 -0.098 -0.015 0.044 0.117 0.117
0.0869003 1.148 -0.095 -0.014 0.045 0.118 0.118
0.0875845 1.151 -0.094 -0.012 0.046 0.119 0.119
0.0882688 1.153 -0.092 -0.011 0.047 0.120 0.120
0.088953 1.155 -0.090 -0.009 0.048 0.121 0.121
0.0896373 1.158 -0.088 -0.007 0.049 0.122 0.122
0.0903215 1.160 -0.086 -0.006 0.050 0.123 0.123
