# IsPeriodic    : True
# Period        : 0.339591 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
 0.000  0.970 -0.287 -0.189 -0.107 -0.022 -0.022
 0.002  0.970 -0.287 -0.189 -0.107 -0.022 -0.022
 0.004  0.970 -0.287 -0.189 -0.107 -0.022 -0.022
 0.006  0.970 -0.287 -0.189 -0.107 -0.022 -0.022
 0.008  0.971 -0.287 -0.189 -0.106 -0.021 -0.021
 0.010  0.971 -0.287 -0.189 -0.106 -0.021 -0.021
 0.012  0.971 -0.286 -0.189 -0.106 -0.021 -0.021
 0.014  0.971 -0.286 -0.188 -0.105 -0.021 -0.021
 0.016  0.972 -0.286 -0.188 -0.105 -0.021 -0.021
 0.018  0.972 -0.285 -0.188 -0.105 -0.021 -0.021
 0.020  0.973 -0.285 -0.187 -0.104 -0.020 -0.020
 0.022  0.973 -0.284 -0.187 -0.104 -0.020 -0.020
 0.024  0.974 -0.284 -0.187 -0.103 -0.020 -0.020
 0.026  0.974 -0.284 -0.187 -0.102 -0.020 -0.020
 0.028  0.975 -0.283 -0.186 -0.102 -0.019 -0.019
 0.030  0.975 -0.283 -0.186 -0.101 -0.019 -0.019
 0.032  0.976 -0.283 -0.185 -0.100 -0.019 -0.019
 0.034  0.976 -0.282 -0.185 -0.100 -0.018 -0.018
 0.036  0.977 -0.282 -0.184 -0.099 -0.018 -0.018
 0.038  0.978 -0.282 -0.184 -0.098 -0.018 -0.018
 0.040  0.979 -0.282 -0.183 -0.097 -0.017 -0.017
 0.042  0.980 -0.281 -0.183 -0.096 -0.017 -0.017
 0.044  0.981 -0.281 -0.182 -0.096 -0.016 -0.016
 0.046  0.982 -0.280 -0.181 -0.095 -0.016 -0.016
 0.048  0.983 -0.280 -0.181 -0.094 -0.015 -0.015
 0.050  0.984 -0.280 -0.180 -0.093 -0.015 -0.015
 0.052  0.985 -0.279 -0.179 -0.092 -0.014 -0.014
 0.054  0.986 -0.279 -0.179 -0.091 -0.014 -0.014
 0.056  0.988 -0.279 -0.178 -0.091 -0.013 -0.013
 0.058  0.989 -0.278 -0.177 -0.090 -0.012 -0.012
 0.060  0.990 -0.278 -0.176 -0.089 -0.012 -0.012
 0.062  0.991 -0.278 -0.175 -0.088 -0.011 -0.011
 0.064  0.993 -0.277 -0.175 -0.088 -0.010 -0.010
 0.066  0.994 -0.277 -0.174 -0.087 -0.010 -0.010
 0.068  0.996 -0.277 -0.173 -0.086 -0.009 -0.009
 0.070  0.997 -0.276 -0.172 -0.085 -0.009 -0.009
 0.072  0.999 -0.275 -0.171 -0.084 -0.008 -0.008
 0.074  1.000 -0.275 -0.170 -0.084 -0.007 -0.007
 0.076  1.002 -0.275 -0.169 -0.083 -0.007 -0.007
 0.078  1.004 -0.274 -0.168 -0.082 -0.006 -0.006
 0.080  1.005 -0.274 -0.167 -0.081 -0.005 -0.005
 0.082  1.007 -0.273 -0.166 -0.080 -0.005 -0.005
 0.084  1.009 -0.273 -0.165 -0.079 -0.004 -0.004
 0.086  1.010 -0.272 -0.163 -0.079 -0.003 -0.003
 0.088  1.012 -0.272 -0.162 -0.078 -0.002 -0.002
 0.090  1.013 -0.271 -0.161 -0.077 -0.002 -0.002
 0.092  1.015 -0.270 -0.160 -0.076 -0.001 -0.001
 0.094  1.017 -0.269 -0.159 -0.075  0.000  0.000
 0.096  1.019 -0.269 -0.157 -0.075  0.001  0.001
 0.098  1.020 -0.268 -0.156 -0.074  0.002  0.002
 0.100  1.022 -0.267 -0.155 -0.073  0.003  0.003
 0.102  1.023 -0.266 -0.154 -0.072  0.003  0.003
 0.104  1.025 -0.265 -0.152 -0.071  0.004  0.004
 0.106  1.027 -0.264 -0.151 -0.070  0.005  0.005
 0.108  1.028 -0.263 -0.149 -0.069  0.005  0.005
 0.110  1.030 -0.261 -0.148 -0.069  0.006  0.006
 0.112  1.032 -0.260 -0.146 -0.068  0.007  0.007
 0.114  1.034 -0.259 -0.145 -0.067  0.008  0.008
 0.116  1.035 -0.258 -0.144 -0.066  0.009  0.009
 0.118  1.037 -0.257 -0.142 -0.065  0.010  0.010
 0.120  1.039 -0.256 -0.141 -0.064  0.010  0.010
 0.122  1.041 -0.254 -0.139 -0.063  0.011  0.011
 0.124  1.042 -0.253 -0.138 -0.063  0.012  0.012
 0.126  1.044 -0.251 -0.136 -0.062  0.013  0.013
 0.128  1.046 -0.250 -0.135 -0.061  0.014  0.014
 0.130  1.048 -0.249 -0.133 -0.060  0.014  0.014
 0.132  1.049 -0.247 -0.132 -0.059  0.015  0.015
 0.134  1.051 -0.245 -0.130 -0.058  0.016  0.016
 0.136  1.053 -0.243 -0.128 -0.057  0.017  0.017
 0.138  1.055 -0.242 -0.127 -0.056  0.018  0.018
 0.140  1.056 -0.240 -0.125 -0.055  0.019  0.019
 0.142  1.058 -0.238 -0.124 -0.054  0.020  0.020
 0.144  1.060 -0.237 -0.122 -0.053  0.021  0.021
 0.146  1.062 -0.235 -0.120 -0.052  0.022  0.022
 0.148  1.063 -0.233 -0.119 -0.051  0.023  0.023
 0.150  1.065 -0.231 -0.117 -0.050  0.024  0.024
 0.152  1.067 -0.229 -0.116 -0.049  0.025  0.025
 0.154  1.069 -0.227 -0.114 -0.048  0.026  0.026
 0.156  1.071 -0.226 -0.112 -0.047  0.027  0.027
 0.158  1.073 -0.223 -0.111 -0.046  0.028  0.028
 0.160  1.075 -0.222 -0.109 -0.044  0.029  0.029
 0.162  1.077 -0.219 -0.108 -0.044  0.030  0.030
 0.164  1.078 -0.218 -0.106 -0.043  0.031  0.031
 0.166  1.080 -0.215 -0.104 -0.041  0.033  0.033
 0.168  1.083 -0.213 -0.103 -0.040  0.034  0.034
 0.170  1.085 -0.212 -0.101 -0.039  0.035  0.035
 0.172  1.086 -0.209 -0.099 -0.038  0.037  0.037
 0.174  1.089 -0.208 -0.098 -0.037  0.038  0.038
 0.176  1.091 -0.205 -0.096 -0.036  0.039  0.039
 0.178  1.093 -0.204 -0.094 -0.035  0.041  0.041
 0.180  1.095 -0.201 -0.092 -0.034  0.042  0.042
 0.182  1.097 -0.199 -0.091 -0.032  0.043  0.043
 0.184  1.099 -0.198 -0.089 -0.031  0.045  0.045
 0.186  1.101 -0.195 -0.088 -0.030  0.046  0.046
 0.188  1.103 -0.193 -0.085 -0.029  0.048  0.048
 0.190  1.106 -0.191 -0.084 -0.028  0.049  0.049
 0.192  1.108 -0.189 -0.082 -0.027  0.051  0.051
 0.194  1.110 -0.187 -0.080 -0.026  0.052  0.052
 0.196  1.112 -0.185 -0.079 -0.024  0.054  0.054
 0.198  1.115 -0.183 -0.077 -0.023  0.055  0.055
 0.200  1.117 -0.181 -0.075 -0.022  0.057  0.057
 0.202  1.119 -0.178 -0.073 -0.021  0.059  0.059
 0.204  1.122 -0.176 -0.072 -0.020  0.060  0.060
 0.206  1.124 -0.174 -0.070 -0.018  0.061  0.061
 0.208  1.126 -0.172 -0.068 -0.017  0.063  0.063
 0.210  1.129 -0.170 -0.066 -0.016  0.065  0.065
 0.212  1.131 -0.168 -0.065 -0.015  0.066  0.066
 0.214  1.133 -0.166 -0.063 -0.013  0.068  0.068
 0.216  1.136 -0.163 -0.061 -0.012  0.069  0.069
 0.218  1.138 -0.161 -0.059 -0.011  0.071  0.071
 0.220  1.140 -0.159 -0.057 -0.010  0.072  0.072
 0.222  1.143 -0.157 -0.055 -0.009  0.074  0.074
 0.224  1.145 -0.154 -0.054 -0.007  0.075  0.075
 0.226  1.148 -0.152 -0.052 -0.006  0.077  0.077
 0.228  1.150 -0.150 -0.050 -0.005  0.078  0.078
 0.230  1.153 -0.148 -0.048 -0.004  0.080  0.080
 0.232  1.155 -0.145 -0.046 -0.002  0.081  0.081
 0.234  1.158 -0.143 -0.044 -0.001  0.083  0.083
 0.236  1.160 -0.140 -0.043  0.000  0.084  0.084
 0.238  1.163 -0.138 -0.041  0.002  0.085  0.085
 0.240  1.165 -0.136 -0.039  0.003  0.087  0.087
 0.242  1.167 -0.134 -0.037  0.004  0.088  0.088
 0.244  1.170 -0.131 -0.035  0.005  0.090  0.090
 0.246  1.173 -0.129 -0.033  0.007  0.091  0.091
 0.248  1.175 -0.126 -0.031  0.008  0.092  0.092
 0.250  1.178 -0.124 -0.029  0.009  0.094  0.094
 0.252  1.180 -0.121 -0.027  0.011  0.095  0.095
 0.254  1.182 -0.118 -0.025  0.012  0.096  0.096
 0.256  1.185 -0.116 -0.023  0.013  0.098  0.098
 0.258  1.188 -0.114 -0.021  0.015  0.099  0.099
 0.260  1.190 -0.111 -0.019  0.016  0.100  0.100
 0.262  1.193 -0.109 -0.017  0.018  0.102  0.102
 0.264  1.195 -0.106 -0.015  0.019  0.103  0.103
 0.266  1.198 -0.103 -0.013  0.021  0.104  0.104
 0.268  1.200 -0.101 -0.011  0.022  0.105  0.105
 0.270  1.203 -0.098 -0.009  0.023  0.107  0.107
 0.272  1.205 -0.096 -0.007  0.025  0.108  0.108
 0.274  1.208 -0.093 -0.005  0.026  0.109  0.109
 0.276  1.211 -0.090 -0.003  0.028  0.110  0.110
 0.278  1.213 -0.088 -0.001  0.030  0.112  0.112
 0.280  1.216 -0.085  0.001  0.031  0.113  0.113
 0.282  1.218 -0.083  0.003  0.033  0.114  0.114
 0.284  1.221 -0.080  0.005  0.034  0.115  0.115
 0.286  1.224 -0.077  0.007  0.036  0.117  0.117
 0.288  1.226 -0.074  0.009  0.037  0.118  0.118
 0.290  1.229 -0.071  0.011  0.039  0.119  0.119
 0.292  1.231 -0.069  0.013  0.041  0.120  0.120
 0.294  1.234 -0.066  0.015  0.042  0.122  0.122
 0.296  1.236 -0.064  0.017  0.044  0.123  0.123
 0.298  1.239 -0.061  0.019  0.046  0.125  0.125
 0.300  1.241 -0.058  0.021  0.047  0.126  0.126
 0.302  1.244 -0.056  0.023  0.049  0.127  0.127
 0.304  1.246 -0.053  0.025  0.051  0.129  0.129
 0.306  1.248 -0.050  0.028  0.053  0.130  0.130
 0.308  1.251 -0.047  0.030  0.054  0.131  0.131
 0.310  1.253 -0.045  0.032  0.056  0.133  0.133
 0.312  1.255 -0.042  0.034  0.058  0.134  0.134
 0.314  1.258 -0.040  0.036  0.060  0.135  0.135
 0.316  1.260 -0.037  0.038  0.062  0.137  0.137
 0.318  1.263 -0.035  0.040  0.063  0.138  0.138
 0.320  1.265 -0.032  0.042  0.065  0.140  0.140
 0.322  1.267 -0.030  0.044  0.067  0.141  0.141
 0.324  1.269 -0.028  0.046  0.069  0.142  0.142
 0.326  1.271 -0.025  0.048  0.071  0.144  0.144
 0.328  1.273 -0.023  0.050  0.072  0.145  0.145
 0.330  1.276 -0.020  0.052  0.074  0.147  0.147
 0.332  1.278 -0.018  0.054  0.076  0.148  0.148
 0.334  1.280 -0.015  0.056  0.078  0.150  0.150
 0.336  1.282 -0.013  0.058  0.080  0.151  0.151
 0.338  1.284 -0.011  0.060  0.081  0.153  0.153
 0.340  1.286 -0.009  0.062  0.083  0.154  0.154
 0.342  1.288 -0.006  0.064  0.085  0.156  0.156
 0.344  1.290 -0.004  0.066  0.086  0.157  0.157
 0.346  1.292 -0.002  0.068  0.088  0.159  0.159
 0.348  1.293  0.000  0.070  0.090  0.160  0.160
 0.350  1.295  0.003  0.071  0.092  0.162  0.162
