# IsPeriodic    : True
# Period        : 0.357840 days
# Normalization : <g_mag>=0
# 
# Phase u_mag  g_mag  r_mag  i_mag  z_mag  y_mag
0 0.889 -0.252 -0.255 -0.203 -0.132 -0.132
0.00071568 0.889 -0.252 -0.255 -0.203 -0.132 -0.132
0.00143136 0.889 -0.252 -0.255 -0.203 -0.132 -0.132
0.00214704 0.889 -0.252 -0.255 -0.203 -0.132 -0.132
0.00286272 0.889 -0.252 -0.255 -0.203 -0.132 -0.132
0.0035784 0.889 -0.252 -0.255 -0.203 -0.132 -0.132
0.00429408 0.890 -0.251 -0.254 -0.203 -0.132 -0.132
0.00500976 0.890 -0.251 -0.254 -0.202 -0.132 -0.132
0.00572544 0.890 -0.251 -0.254 -0.202 -0.131 -0.131
0.00644112 0.891 -0.250 -0.254 -0.201 -0.131 -0.131
0.0071568 0.891 -0.250 -0.254 -0.201 -0.131 -0.131
0.00787248 0.892 -0.250 -0.254 -0.200 -0.131 -0.131
0.00858816 0.892 -0.249 -0.254 -0.200 -0.131 -0.131
0.00930384 0.893 -0.249 -0.254 -0.199 -0.130 -0.130
0.0100195 0.893 -0.248 -0.253 -0.199 -0.130 -0.130
0.0107352 0.893 -0.248 -0.253 -0.198 -0.130 -0.130
0.0114509 0.894 -0.247 -0.253 -0.197 -0.130 -0.130
0.0121666 0.895 -0.247 -0.253 -0.197 -0.129 -0.129
0.0128822 0.896 -0.246 -0.253 -0.196 -0.129 -0.129
0.0135979 0.897 -0.245 -0.253 -0.195 -0.128 -0.128
0.0143136 0.897 -0.245 -0.253 -0.194 -0.128 -0.128
0.0150293 0.898 -0.244 -0.252 -0.194 -0.128 -0.128
0.015745 0.899 -0.243 -0.252 -0.193 -0.127 -0.127
0.0164606 0.900 -0.243 -0.252 -0.192 -0.127 -0.127
0.0171763 0.901 -0.242 -0.252 -0.192 -0.126 -0.126
0.017892 0.902 -0.241 -0.251 -0.191 -0.126 -0.126
0.0186077 0.903 -0.240 -0.251 -0.190 -0.125 -0.125
0.0193234 0.904 -0.239 -0.250 -0.189 -0.125 -0.125
0.020039 0.906 -0.238 -0.250 -0.189 -0.124 -0.124
0.0207547 0.906 -0.237 -0.250 -0.188 -0.124 -0.124
0.0214704 0.908 -0.236 -0.249 -0.187 -0.123 -0.123
0.0221861 0.909 -0.235 -0.249 -0.187 -0.122 -0.122
0.0229018 0.911 -0.234 -0.248 -0.186 -0.122 -0.122
0.0236174 0.912 -0.233 -0.248 -0.185 -0.121 -0.121
0.0243331 0.913 -0.232 -0.247 -0.184 -0.121 -0.121
0.0250488 0.915 -0.231 -0.246 -0.184 -0.120 -0.120
0.0257645 0.916 -0.230 -0.246 -0.183 -0.119 -0.119
0.0264802 0.918 -0.229 -0.245 -0.182 -0.119 -0.119
0.0271958 0.919 -0.228 -0.244 -0.181 -0.118 -0.118
0.0279115 0.921 -0.227 -0.243 -0.181 -0.117 -0.117
0.0286272 0.922 -0.225 -0.243 -0.180 -0.117 -0.117
0.0293429 0.924 -0.224 -0.242 -0.179 -0.116 -0.116
0.0300586 0.926 -0.223 -0.241 -0.178 -0.115 -0.115
0.0307742 0.927 -0.222 -0.240 -0.178 -0.115 -0.115
0.0314899 0.929 -0.220 -0.239 -0.177 -0.114 -0.114
